"epsilion"
1769.92994211635
1044.2351267794
782.264021926101
628.718537980232
545.122921917617
456.625667259299
386.231795687512
315.694472552181
262.884004838636
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
