"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
841294694,6.88252664938058,20.2966962391076,2.12553341808329,9.82789246017041,10.1451985451835,0,1,28105,4,0.00791901605456481
900516185,7.99122807017544,19.1847791905563,2.51657240541455,5.27475014321579,8.86163787572206,0,1,15102,11496,0.0112186060773002
693239422,8.79811463046757,21.1784357557498,2.03751618023526,4.1513239201845,8.94704196602746,0,1,6640,20258,0.0134623272927602
501860202,9.04695885509839,22.5692688858156,4.05282844851779,11.0209759061784,10.9890019868692,0,1,26511,0,0.0118785240818472
683047333,11.6895604395605,18.4781610977401,2.91588545690549,12.038769662732,10.0083205254236,0,1,28598,0,0.00859297486771927
219976766,14.1448717948718,22.630663402964,2.04000195975338,5.74650058622825,9.71834987318157,0,1,14107,14488,0.0115391376795087
567558991,17.6895604395604,24.4598620649095,3.78332456904008,12.3390683368484,11.3763252830301,0,1,28099,0,0.0115391376795087
926477080,19.3369565217391,22.9289864196685,2.55949625810172,8.24099594556193,9.4802099204074,0,1,28517,31,0.00734308761423283
429196884,20.5429487179487,24.5292356380825,1.17752851772408,12.4706308368611,11.5390526636363,0,1,26630,0,0.0126209318369627
543437231,32.3278777959629,16.1528133380721,4.70772864371415,9.0403618837391,10.3062029199244,0,1,29361,43,0.0161547927513122
569438289,33.9716558541859,27.8886807128367,3.29962819127259,8.54750887972243,10.1074771148656,0,1,26905,94,0.00696327273763458
228122851,36.7387820512821,14.0764306144077,3.7702515766508,10.5104039017499,10.3934327987524,0,1,30293,0,0.0139265454752692
501956682,38.9376456876457,13.6728696279479,2.74473759452835,8.39867668735534,10.9928553249923,0,1,27965,148,0.00859297486771927
418161512,39.1697031039136,13.6803446152456,4.00173416058572,8.50164513872434,8.98953006930746,0,1,30133,13,0.0130280586704131
117882447,39.3266249254621,27.4465366185452,2.64541254250653,13.8807844411223,12.7484637491714,0,1,27637,0,0.00917885951779103
877213865,40.6762820512821,13.1102671719938,2.6548820348705,9.19711747106517,9.95288690498522,0,1,29217,20,0.00841395455797511
936131387,42.1164994425864,13.1842946067772,1.78065540536411,9.10514474630619,9.34072740658331,0,1,29227,1,0.0100967454695701
911562969,46.9365228267667,30.7016642887276,4.21351750085737,10.9963873507816,10.9770057626251,0,1,27271,0,0.0106281531258633
131003648,57.8419797257007,10.6142182044263,3.17510713685791,8.2670439328598,8.5618268433904,0,1,29055,1,0.0100967454695701
327062107,66.5820512820513,34.2834146928043,2.34851549421295,9.46141281825371,12.1793328013785,0,1,26538,374,0.00631046591848133
11401023,74.0245606453472,34.7878381135577,4.37611958926369,10.0774716072472,9.43534062364977,0,1,27938,0,0.0100967454695701
647759116,74.9386446886447,8.00640230805833,1.11865398132598,6.93763393823002,12.7747624565448,0,1,28698,167,0.0175595573383828
259739896,76.0380036630037,33.4242049588454,4.44588777681842,10.5288513724114,9.46815118921459,0,1,27167,0,0.0118785240818472
885299562,78.3617614269788,33.352182855746,1.14123608124041,8.24130837899858,10.5551835930017,0,1,28520,22,0.0109154005076434
594489451,80.5535566583953,35.458450522904,4.65553802435083,11.5071804432275,13.5073393279156,0,1,27598,826,0.0134623272927602
603634742,85.3726309921962,34.6282455587877,2.73249730231178,11.4077576134463,10.8471104060856,0,1,29028,0,0.00673116364638009
710666263,85.7048155096935,34.5257620356575,3.51785242926338,7.45375224705547,10.5541589026271,0,1,4700,23128,0.00841395455797511
87975552,86.8883731211317,35.2265941877828,2.80526544888864,11.4132239121506,11.1733578062605,0,1,28871,0,0.00673116364638009
310090394,89.5697031039136,5.59120514834017,4.80035525039974,11.8535815608186,10.5337452907109,0,1,29511,0,0.0310669091371389
848160379,91.105629877369,5.12785837741105,3.18453905849628,12.3090352218995,10.7032160315252,0,1,27675,0,0.0126209318369627
927235780,94.2208222805924,4.39616796372817,4.29277391051799,6.93453209051961,9.20415239173803,0,1,5334,21673,0.0192318961325145
164809408,95.6987179487179,36.2252313825195,3.67721396265056,11.6001813502489,11.8341910477632,0,1,27678,7,0.00897488486184012
655947632,96.6151118379842,4.21276838114352,3.14879964103315,9.18838094127031,8.88779244817449,0,1,28454,0,0.00985048338494647
407531293,103.836648983201,36.7400852323595,3.60264350169813,13.6031898631573,10.4559938487359,0,1,27456,0,0.00917885951779103
377747298,105.773809522161,2.60210906107144,2.58254870120478,8.03678439459306,10.3673397096707,0,1,28232,593,0.0109154005076434
678136728,107.828679306762,2.04600758712161,2.75492947771028,11.4731254163495,9.65147460942528,0,1,26193,0,0.0109154005076434
973875906,115.974580017683,39.0106836348937,4.2731753636288,6.26983150590996,8.72167180624696,0,1,308,26798,0.0115391376795087
238682097,117.114507422402,41.6917867966457,2.54721801283727,11.4278511922185,9.37987454411488,0,1,29018,0,0.00621338182742778
821096368,121.243661768943,43.1865410012354,2.04209714613939,10.8047699064646,10.8357060120517,0,1,27251,1,0.00673116364638009
154921278,123.134764460346,43.1119384791554,3.51481093928062,8.88626327264296,9.1385298688638,0,1,26726,1,0.00560930303865008
844231873,125.77480490524,41.6217403538483,1.0402166551234,12.543543049666,10.6571854573942,0,1,28765,0,0.0100967454695701
748865778,128.916365007541,41.0439582064618,4.06836802374726,10.4934967328084,10.230022304245,0,1,28013,0,0.00877977866919142
793327379,145.796120546121,45.4309983638561,1.47306521795835,8.94708501014161,13.8097246631499,0,1,26661,1150,0.0070854354172422
359711626,147.606125356125,45.029685112659,1.01341685253348,11.8664114400093,12.8942365539754,0,1,27825,1,0.00917885951779103
807945469,162.653774128493,49.7153131196926,1.78059881328244,8.55002406152744,8.42282177250135,0,1,27318,0,0.00602790774302695
765710007,166.72619047619,51.5154920524414,1.85770477478432,9.70742960817057,11.968392788035,0,1,28942,110,0.00576956883975436
715169615,175.743661768943,51.1493662338551,1.47573921781381,10.1365116731719,9.76778665920642,0,1,28539,0,0.00684525116581026
613956803,176.198717948718,48.8470028156831,2.44475789878764,10.5418145904645,9.21802368335954,0,1,28691,0,0.0054577002538217
