"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
833979812,1.27037037037037,18.528923730872,3.0057415146871,3.22822448755747,6.67309838821993,0,1,301,26696,0,649,0.0117668140703535
622617578,1.78604651162791,21.2696603523648,1.03117213919867,14.1708819285912,13.0527855883217,0,1,27190,0,624,0,0.0129840706983211
191618814,1.91866028708134,17.6623265869952,2.47319753666614,17.949123953928,11.0584880332096,0,1,29163,0,623,0,0.0085576829602571
407410449,2.02692307692308,22.7933564833986,1.5348590247791,14.4691749484022,9.70008748343137,0,1,30335,0,760,0,0.0110746485368033
54290990,2.1712962962963,22.1750113506277,3.92894076651361,9.9168517954312,11.7998987557465,0,1,28286,609,511,112,0.0101767040608463
168310318,2.2200956937799,21.5151336360406,3.84986351588257,12.0920960050349,10.1105275823079,0,1,27964,0,680,0,0.0101767040608463
673580994,2.24644549763033,16.6517627224356,3.46965313578939,25.5931654688207,12.1318533898222,0,1,27055,0,575,0,0.00990889605924506
26154671,2.49509803921569,20.1461032203499,1.26378059927226,10.6809391736127,12.1613902941102,0,1,28762,10,517,80,0.015689085427138
88381522,2.50438596491228,26.6705440352871,2.44913498589067,10.9862922203727,9.84243191936396,0,1,28038,0,868,0,0.0085576829602571
275994185,2.78151260504202,23.5801675393025,3.84265694005647,21.5358145310464,11.3018734360408,0,1,29420,0,899,0,0.0101767040608463
490119845,3.24257425742574,16.4543977697162,3.44021377709395,25.1665382204597,10.3086335178417,0,1,28586,0,440,0,0.0096548218013157
23853489,3.35885167464115,14.2805390438727,1.01596246045712,19.3186667660302,10.3842550209344,0,1,27774,0,481,0,0.0198177921184901
838626129,3.63084112149533,14.4523232930627,4.53565767873371,29.1965520662899,11.8849773951132,0,1,29925,0,415,0,0.0188269025125656
578848167,3.72105263157895,33.5157565332244,3.72127001627668,7.79899055469376,10.5891776576177,0,1,2694,23652,1,1443,0.00990889605924506
584333898,4.08438818565401,29.8569766807951,4.16189058281122,19.2533128578808,11.608193329311,0,1,29690,0,991,0,0.0085576829602571
208053057,4.56164383561644,23.8113413410314,2.32326444270935,23.8591945530504,10.0797893307978,0,1,27901,0,641,0,0.0114102439470095
594488000,4.57868020304569,11.120969750172,4.77326769460007,20.8698966603879,10.2808295946033,0,1,27449,0,334,0,0.015689085427138
652356699,4.85294117647059,9.45574504192391,1.42551783520318,13.9662249817488,10.4121247923941,0,1,28317,0,279,0,0.0150615220100525
758152662,4.93150684931507,9.84091616620468,2.84752199362185,21.7517483914284,10.3874465920284,0,1,29036,0,341,0,0.0101767040608463
259614963,5.07251908396947,33.1642835847745,1.12995735458254,28.776417711778,10.2850370408264,0,1,27843,0,1038,0,0.0209187805695174
944333727,5.34817813765182,34.4320946117853,1.85600646126892,18.9469028665672,10.0093298616165,0,1,28999,0,1149,0,0.0096548218013157
527177498,5.54545454545455,34.7935649686707,1.97027288816296,9.77202682249042,11.8400700948818,0,1,29488,63,823,44,0.00918385488417835
2894082,6.09302325581395,8.45211991693555,2.91458995316946,2.01520777922174,5.50621973671036,0,1,180,27160,0,275,0.0171153659205142
477449412,6.15185185185185,37.5804137465657,3.48786245713958,27.1678842498359,12.3007804301514,0,1,28124,0,1006,0,0.00768445000512883
448784436,6.15702479338843,36.2986033289859,2.63958788351201,7.12303664455128,10.0593467495227,0,1,28060,2247,1016,64,0.0085576829602571
828797819,6.18421052631579,8.74616965091057,2.9042300431069,15.9484840006751,9.59731976398911,0,1,28550,0,281,0,0.0080114478776875
71431106,6.75806451612903,39.5394328401218,1.8397583809718,11.8905285445338,9.39875963689893,0,1,27430,0,1137,0,0.00875669884305378
872473919,6.82421875,38.2159059221821,4.00446938637075,14.196896760167,9.36754855001597,0,1,28123,0,1104,0,0.00627563417085521
331639600,6.82786885245902,38.3351128386054,1.28694114586907,25.4873894526921,13.450460207918,0,1,26860,0,1197,0,0.0144822327019736
352381353,7.03813559322034,38.2522119399128,1.82806437039904,20.8796682258885,9.38469420270743,0,1,29443,0,1099,0,0.0107582300071804
432310281,7.0655737704918,37.0847206621387,1.16089490063833,22.846463229628,11.4656181134864,0,1,28930,0,1016,0,0.015689085427138
923505036,7.11111111111111,36.4754458487406,2.11073483673739,13.3085678012819,10.215469606263,0,1,29650,0,1126,0,0.00818560978807201
122589336,7.23762376237624,46.7236452642743,2.1916439738502,27.0109378383736,8.90240918541878,0,1,27462,0,1322,0,0.0096548218013157
154645561,7.25704225352113,43.5398771891983,4.66205095246309,18.8972657542074,12.3367605432978,0,1,28494,0,1489,0,0.00710449151417571
808852783,7.35055350553506,43.9006524026475,1.52413151152379,13.1189385200215,8.91455795949395,0,1,28300,0,1198,0,0.00941345125628281
494886374,7.38709677419355,38.7238843978502,3.55245823812714,14.9425688912896,8.97935675067178,0,1,28344,0,1124,0,0.00530335282044103
609983664,7.3984375,42.2081214264972,3.16431981608967,15.4560132304281,11.2141998225247,0,1,27781,0,1345,0,0.00423076460956531
614714669,7.61440677966102,34.1379718187994,3.64199698079266,7.59532585711041,9.76886811898359,0,1,23759,1296,1066,97,0.00941345125628281
78014412,7.64912280701754,43.2488672373731,1.98187112742372,22.2119155955914,9.49526061101884,0,1,29280,0,1313,0,0.00990889605924506
