time,type1,type2
0,1,0
0.030895,2,0
0.136562,3,0
0.841679,4,0
1.02141,5,0
1.07877,6,0
1.31016,7,0
1.31175,8,0
1.54268,9,0
1.58692,10,0
1.80366,11,0
1.85562,12,0
2.00207,13,0
2.00277,14,0
2.1218,15,0
2.15494,16,0
2.22159,17,0
2.28092,18,0
2.28358,19,0
2.31816,20,0
2.35362,21,0
2.37327,22,0
2.42266,23,0
2.45367,24,0
2.45953,25,0
2.48185,26,0
2.52688,27,0
2.53834,28,0
2.59197,29,0
2.61202,30,0
2.6145,31,0
2.64718,32,0
2.69283,33,0
2.77529,34,0
2.77808,35,0
2.79478,36,0
2.80881,37,0
2.82341,38,0
2.87246,39,0
2.87369,40,0
2.96809,41,0
2.97049,42,0
2.97408,43,0
3.02559,44,0
3.06347,45,0
3.08556,46,0
3.11096,47,0
3.11179,48,0
3.11466,49,0
3.1171,50,0
3.12021,51,0
3.12309,52,0
3.12462,53,0
3.15821,54,0
3.23073,55,0
3.26236,56,0
3.26246,57,0
3.28377,58,0
3.29019,59,0
3.30313,60,0
3.32361,61,0
3.3614,62,0
3.38347,63,0
3.39871,64,0
3.41893,65,0
3.43005,66,0
3.43091,67,0
3.47372,68,0
3.51751,69,0
3.54632,70,0
3.58364,71,0
3.58494,72,0
3.59732,73,0
3.62246,74,0
3.64026,75,0
3.65111,76,0
3.6626,77,0
3.66913,78,0
3.68284,79,0
3.71861,80,0
3.72984,81,0
3.75952,82,0
3.77118,83,0
3.77415,84,0
3.79454,85,0
3.79566,86,0
3.82645,87,0
3.82993,88,0
3.83081,89,0
3.88666,90,0
3.90101,91,0
3.91043,92,0
3.91819,93,0
3.92872,94,0
3.93477,95,0
3.94713,96,0
3.96627,97,0
3.96815,98,0
3.97679,99,0
3.98072,100,0
3.98846,101,0
4.00857,101,1
4.02791,102,1
4.04509,103,1
4.04982,104,1
4.05007,105,1
4.07836,106,1
4.08401,107,1
4.08404,108,1
4.09473,109,1
4.1125,110,1
4.12297,111,1
4.12501,112,1
4.12826,113,1
4.13059,114,1
4.13115,115,1
4.13636,116,1
4.14562,117,1
4.1651,118,1
4.17794,119,1
4.20541,120,1
4.21184,121,1
4.23285,122,1
4.23576,123,1
4.23748,124,1
4.24205,125,1
4.27425,126,1
4.28789,126,2
4.28922,127,2
4.28964,128,2
4.30079,129,2
4.31243,130,2
4.3162,131,2
4.33244,132,2
4.36999,133,2
4.37305,134,2
4.37578,135,2
4.37714,136,2
4.38112,137,2
4.38335,138,2
4.40243,139,2
4.40548,140,2
4.40997,141,2
4.41035,142,2
4.41165,143,2
4.42032,144,2
4.43095,145,2
4.43643,146,2
4.44506,147,2
4.4527,148,2
4.45767,149,2
4.45891,150,2
4.46031,151,2
4.46495,152,2
4.47041,153,2
4.476,154,2
4.49012,155,2
4.49789,156,2
4.50414,157,2
4.5123,158,2
4.51679,159,2
4.51989,160,2
4.52278,161,2
4.5277,162,2
4.53597,163,2
4.5437,164,2
4.5551,165,2
4.56195,166,2
4.56259,167,2
4.57396,168,2
4.60256,169,2
4.61415,170,2
4.61773,171,2
4.62609,172,2
4.63163,173,2
4.63174,174,2
4.63451,175,2
