"epsilion"
47596.9431581483
5213.00441204494
3413.55225534926
2883.19666342759
2374.37507567781
2084.21136164258
1914.84464121766
1709.70611509698
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
