"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
203452544,29.0516780926679,10,4.37829561065882,9.18362926226109,11.5058216904454,0,0.8,2659,19566,1
268466599,43.7607129740821,10,4.08021096140146,14.2808781182393,12.5845468416609,0,0.8,27851,0,1
868761294,44.8218696620299,10,2.65671365987509,7.60763370618224,12.193748278944,0,0.8,14613,10135,1
335755788,44.988887516808,10,3.07401898130774,6.7076188037172,9.64243002620819,0,0.8,5773,18640,1
258466705,46.8508271004899,10,3.51012971252203,5.0890535954386,8.71962006970005,0,0.8,1478,25100,1
666340121,48.4974226119286,10,2.47782082296908,7.52932844683528,10.2513494506245,0,0.8,26220,1638,1
116549867,48.7442304278158,10,2.42726622149348,7.59029369708151,11.8893765576512,0,0.8,3833,21973,1
160243036,49.5176736125598,10,3.70363959949464,7.74388672504574,9.17070890058798,0,0.8,27052,61,1
463188004,50.3289181286465,10,3.99375889077783,14.0707094678655,11.6165979222292,0,0.8,27467,0,1
294247185,50.7148893324239,10,4.51826004963368,8.61895503569394,10.2364233910661,0,0.8,26897,1364,1
544590949,50.9411425078001,10,1.3718799771741,13.4702482782304,9.67361047435266,0,0.8,27136,0,1
251645444,52.0576603392815,10,2.95076977368444,13.9129466861486,10.5221307075699,0,0.8,26848,0,1
721049386,52.2494019104525,10,2.29737090319395,13.0910633448511,10.4533012239265,0,0.8,29186,0,1
840213697,52.6022813193496,10,1.29839993361384,7.08080791309476,9.97916853782136,0,0.8,28466,12,1
738827622,52.9150262212918,10,3.18389980588108,12.0791524210945,10.9951940171325,0,0.8,28144,0,1
352998600,53.6749476012786,10,3.31272549368441,6.58016256988049,9.81938566101121,0,0.8,5064,19417,1
536889815,55.0817574156816,10,2.45445241499692,3.16214285138994,7.72405261408848,0,0.8,231,27501,1
109741159,55.4707129934347,10,2.96609759237617,7.52071282826364,9.11166672702811,0,0.8,27771,19,1
187867929,55.5877684387492,10,1.23728491831571,5.60973655991256,10.5303723428196,0,0.8,28584,74,1
806755843,56.4092191046818,10,4.50631646066904,3.42077010590583,6.14970546078783,0,0.8,137,26866,1
598792958,56.5508620623948,10,4.20233010873199,7.87210084497929,9.8916580530446,0,0.8,22396,5122,1
774865884,57.2450871254468,10,1.45498469565064,14.3654572153464,11.9319174647642,0,0.8,29455,0,1
551252299,57.2974694031072,10,1.26572564709932,14.3337111314759,9.73980765823815,0,0.8,29424,0,1
624626574,58.0086200490927,10,2.04397123120725,11.353633579798,10.099260778378,0,0.8,28286,0,1
45142356,58.38664230798,10,3.06108213216066,10.0257801990956,10.3303630861226,0,0.8,27766,8,1
878926416,58.9660919512223,10,2.01314214337617,9.34037901833653,9.90753140868195,0,0.8,29747,3,1
901882209,59.791303715507,10,2.23662889003754,6.50229168869555,9.8648726359771,0,0.8,25376,1116,1
569251386,59.8247440445841,10,2.76519289333373,5.30762549489737,8.81703556207332,0,0.8,532,26390,1
755953064,60.1664358259653,10,1.39142835792154,7.03910768218338,9.58649361510566,0,0.8,29008,1,1
804306361,61.1310068623117,10,3.77114084456116,10.3819611975923,11.6664846444426,0,0.8,28688,69,1
919692791,62.1530369330413,10,3.11819988302886,10.3363559748977,10.6068635183477,0,0.8,27620,12,1
959869880,62.2735899077611,10,1.0573802543804,4.08798771444708,11.3031768147451,0,0.8,27426,954,1
116430650,62.4179461373089,10,2.05629857163876,10.1271520955488,11.1551451021534,0,0.8,26529,10,1
382616068,62.6099033699941,10,2.91863721515983,9.24261824693531,10.4019222698231,0,0.8,28480,62,1
422828752,62.6817357768593,10,2.23686400707811,7.82328586746007,10.8002272543029,0,0.8,27835,233,1
746691932,63.118935352238,10,3.00444797147065,12.391194309108,14.9071994061558,0,0.8,29042,740,1
472685947,63.1901891119183,10,1.56442432105541,3.53674257639796,10.422009171073,0,0.8,24477,4043,1
838414465,63.545259461269,10,4.05300892423838,11.963058792986,11.2952834657738,0,0.8,29353,0,1
237207129,63.6238948823475,10,4.96316746529192,9.23236281238496,11.1513198185054,0,0.8,25157,2436,1
616436143,63.6238948823475,10,4.61281170044094,3.93027022015303,6.42257693440517,0,0.8,1242,25401,1
426193235,64.1170804076418,10,1.39065280929208,12.4513379121199,9.93818681660459,0,0.8,28027,0,1
660743505,65.2533524043018,10,4.51106252521276,13.4894801555201,12.9022807038251,0,0.8,29078,0,1
193435256,65.5057249406493,10,1.67994007468224,14.0014849333093,11.8585640224734,0,0.8,26778,0,1
922483262,65.9848467452945,10,1.00149140972644,14.6748613826931,10.1099342635452,0,0.8,24922,0,1
353539668,66.5957956630897,10,1.47249008808285,6.92738552391529,11.9666716669696,0,0.8,26920,1080,1
51771086,67.5943784644847,10,3.8206176655367,10.6347053088248,11.5790945450709,0,0.8,29106,56,1
226913148,67.6387462923434,10,1.63663184735924,6.70721606723964,10.4242213974843,0,0.8,27644,554,1
4103828,67.7347768875044,10,1.25708534009755,12.9591628722847,10.7754317059531,0,0.8,29774,0,1
358034885,68.0881781221968,10,1.49465568177402,7.02647026441991,10.3470036351796,0,0.8,26458,206,1
1855607,68.0881781221968,10,4.86709993612021,10.8390572089702,10.5694219608813,0,0.8,27867,0,1
718058164,68.1175454637056,10,2.96198138315231,11.7079908717424,9.22381311979294,0,0.8,27679,0,1
657115595,68.3666585405488,10,4.80598734784871,13.5062574176118,14.1200355668338,0,0.8,28337,5,1
208975789,68.4032162986507,10,2.41938525624573,10.4815022377297,10.2370356205343,0,0.8,28993,0,1
