"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
267441433,0.463492063492064,19.7880070734705,3.65391652767831,5.78629777546137,8.31978828129646,0,1,4120,24801,0,892,0.0151683498603435
508204921,0.635135135135135,21.8034353794519,4.15018152171055,7.42716137841378,9.97590405838858,0,1,4649,24945,6,926,0.00877409639252985
768675725,0.767918088737201,20.5998682529356,3.17213324013714,3.51316959190086,6.97774272645081,0,1,1577,24744,0,775,0.00282915231718841
811646691,0.783505154639175,20.6815705842484,4.03357704427562,3.20462302436223,5.91803502608396,0,1,389,26151,0,798,0.0140748586005404
782334183,0.817891373801917,20.2429860958402,2.74421545305874,4.3323137820673,7.72690514003586,0,1,6563,20811,43,775,0.0099465631821126
924427843,0.88628762541806,19.8288787722284,2.12215400108078,5.22106371574966,9.67556906290313,0,1,5266,22241,3,813,0.00507620542287026
422353018,0.939501779359431,19.4289519876233,4.89063981229269,5.49019165094409,7.46184237483858,0,1,571,27053,0,769,0.013754365106245
160334989,0.940789473684211,22.8628604532475,3.98954813616463,6.18740113240518,9.15651069470807,0,1,1442,25187,0,724,0.00987718850333343
217955680,0.980327868852459,20.1408531784634,3.94265885762105,4.45650394127974,6.79324906510421,0,1,1956,25118,0,872,0.00471372840997995
512313324,0.984756097560976,23.9934300124949,3.04059001936376,4.22845245213094,7.68875923959267,0,1,4997,21546,5,957,0.00833234643392589
459653332,0.996268656716418,18.7951926725505,2.97388379479106,2.38942530147891,5.55934940991099,0,1,797,25995,0,736,0.00291352517830758
865258332,1.06761565836299,20.6880085733892,3.87445562786727,4.65713691980893,7.1888174188038,0,1,676,28598,0,679,0.0185741080035858
78715261,1.07067137809187,18.2701612588924,3.12220470739333,6.0657169235692,9.68373940721021,0,1,3497,22689,6,786,0.00586697755947582
118678583,1.08517350157729,23.7286880267653,4.9199394456341,6.08133447588124,8.20408580040681,0,1,745,26362,2,920,0.0196582023502123
200776407,1.15120274914089,22.330439551767,2.92240078222666,6.69271182867559,10.5234565423138,0,1,13004,14703,61,614,0.00653053701220279
601542203,1.19377162629758,21.0597813319661,2.08502575146472,4.56690904317104,10.022834308526,0,1,1426,24907,11,567,0.00333398492452052
144845157,1.20547945205479,22.1284627094857,4.92026702098195,3.55667223114624,6.18302792989693,0,1,178,26572,0,816,0.00631859211682861
382807131,1.24183006535948,19.8282509389271,3.29109581213474,3.18367232154666,6.63680306466981,0,1,924,25246,1,757,0.00444458848622907
413665869,1.26351351351351,23.4895542587529,2.77413378729057,4.12574602367212,8.00230038618929,0,1,2363,25338,0,948,0.00550317737582561
609917657,1.2807570977918,23.8273418303947,3.66141161092141,3.3375560800021,6.16569491879445,0,1,501,25742,0,872,0.00255924285127494
128645748,1.28919860627178,18.3499795218709,1.93704615917657,2.87161072141815,8.05956879086977,0,1,1610,25899,0,684,0.00506973563240351
332095710,1.29181494661922,20.0833572953745,1.07036760843942,26.6594778929944,9.63689181390731,0,1,28039,0,583,0,0.0384539643961852
744892595,1.31103678929766,19.9533971878851,2.14197650530754,3.05491179178856,7.57052830058414,0,1,897,27785,1,768,0.0175771863426613
163182197,1.31428571428571,18.9751014662414,3.78687822804739,8.1936386592889,9.406586490928,0,1,27526,117,686,31,0.00422710778732054
507568234,1.31521739130435,23.8305119605883,1.48601949945307,14.8511373157988,10.0159218441041,0,1,27882,0,800,0,0.00193220477897947
30506055,1.32209737827715,19.8767321626413,1.0683147073043,19.9664690164546,11.714906029651,0,1,27246,0,571,0,0.0269799909824319
251470688,1.32846715328467,22.7478612199337,2.55872902852131,28.4078145176048,10.5398001959124,0,1,28363,0,682,0,0.0170811956686022
138683332,1.33590733590734,20.1517073498164,1.13871101391183,14.397549764581,11.9680324816077,0,1,29086,0,740,0,0.00465459863561272
350224688,1.34108527131783,20.8342476786416,1.07675529558359,12.7098448527843,10.8307546482507,0,1,28782,0,661,0,0.0100762912403834
635501016,1.36654804270463,21.0384736830251,4.0569260411123,28.2369996394327,12.9510746943158,0,1,27602,0,617,0,0.0371089077079343
929368159,1.37462235649547,18.7554056133331,2.61302881266086,5.06527254884336,8.68413861138252,0,1,10969,15438,7,688,0.0129401969461625
239688406,1.37800687285223,17.4123283958051,1.94960174590458,2.36378786249764,7.39656009678691,0,1,1377,25732,4,644,0.0114224105225791
518172926,1.38188976377953,20.760182741021,2.57638900173677,9.75813910596236,9.8230153743325,0,1,28441,1,635,51,0.0107026901274222
530794777,1.38434163701068,21.4418640222164,4.02376650704852,2.85046504371362,7.30240635826363,0,1,924,25590,0,726,0.00298131629309526
764185053,1.38721804511278,19.5792028220326,4.00133901807289,14.3135248371414,12.6998809420203,0,1,27616,0,662,0,0.00526454022825341
576927911,1.39869281045752,18.7867280242392,3.69741721501821,9.37290665113626,11.27716045194,0,1,24145,4405,478,535,0.000635508345568993
184310468,1.40199335548173,23.4330623764665,2.26848317429425,7.73741757086572,11.7630736546049,0,1,16491,10545,93,835,0.00465116651226719
833754950,1.40460526315789,16.9246359793231,3.30572394856555,4.4304896952996,7.63245840071089,0,1,3353,24787,0,799,0.0227759529786876
631145691,1.41610738255034,22.3235975630175,3.09153953049791,10.7198928086405,13.9366922896785,0,1,19632,7754,199,883,0.00999155864140141
757003607,1.42652329749104,22.0565899272417,4.93363476602776,5.95051219992826,8.18245359188548,0,1,129,26360,0,634,0.0249395975968887
122844455,1.43295019157088,21.2010155269015,3.0583460256107,18.4078678326967,11.8574840555276,0,1,27249,0,643,0,0.00284226374769146
999357708,1.43494423791822,20.292357421587,2.10189372343361,1.8402432097176,6.57015229254317,0,1,766,26586,2,587,0.00668163960559075
149611586,1.4375,22.9816469876897,2.37385267684594,3.93429693391015,8.40316744751695,0,1,1398,26784,0,832,0.00233014695136899
348327694,1.44715447154472,20.5804652604643,2.31144790621625,11.3884191276719,11.8739413853807,0,1,26702,2,530,211,0.0009773780384827
331614946,1.46613545816733,19.5586344042894,1.70564830607489,21.1406027325812,11.7448763230941,0,1,29772,0,585,0,0.00737391684249525
812323740,1.476,21.6844480984738,3.60776071191646,14.0562984603667,11.0231014194387,0,1,27205,0,618,0,0.0035847914383615
392291663,1.48339483394834,21.8002119135724,3.99279293326421,23.6938379530704,10.45564087683,0,1,28612,0,632,0,0.00504276654893384
645576378,1.48449612403101,21.5336904155199,2.66488850416595,6.80003288713289,9.98809090079523,0,1,22525,5569,564,27,0.00498066828440239
917519707,1.49397590361446,21.8083617262745,4.14426875375866,16.2059163109352,10.6975520630161,0,1,28436,0,577,0,0.00741082354064898
925240170,1.50179211469534,21.4685593889368,2.91859140548852,2.39150783064417,6.01005965610098,0,1,72,28569,0,893,0.0050686235870027
632578315,1.50526315789474,19.6859001194845,4.99484141194854,5.94461005804738,7.97892644569825,0,1,58,28009,0,762,0.0245774267616224
