"epsilion"
4.6734693877551
2.65079365079365
2.06349206349206
1.6271186440678
1.32857142857143
1.13432835820896
1
0.904761904761905
0.816901408450704
0.746666666666667
0.675675675675676
0.608695652173913
NA
NA
NA
NA
NA
NA
NA
NA
