time,type1,type2
0,1,0
1.64407,2,0
2.09231,3,0
2.20079,4,0
2.29174,5,0
2.38553,6,0
2.49216,7,0
2.75753,8,0
2.90772,9,0
2.91839,10,0
3.25003,11,0
3.32596,12,0
3.33655,13,0
3.42908,14,0
3.44504,15,0
3.48903,16,0
3.51673,17,0
3.51832,18,0
3.69608,19,0
3.7048,20,0
3.77162,21,0
3.86237,22,0
3.86848,23,0
3.87478,24,0
3.88175,25,0
3.88896,26,0
3.90727,27,0
3.93472,28,0
4.05343,29,0
4.07522,30,0
4.08632,31,0
4.13477,32,0
4.13553,33,0
4.15233,34,0
4.15333,35,0
4.21424,36,0
4.21806,37,0
4.22785,38,0
4.25858,39,0
4.30066,40,0
4.30885,41,0
4.32783,42,0
4.35846,43,0
4.36716,44,0
4.38592,45,0
4.41124,46,0
4.46212,47,0
4.46273,48,0
4.46769,49,0
4.49045,50,0
4.4944,51,0
4.50313,52,0
4.53045,53,0
4.53074,54,0
4.53634,55,0
4.54277,56,0
4.55488,57,0
4.56201,58,0
4.57472,59,0
4.70515,60,0
4.71703,61,0
4.71783,62,0
4.72643,63,0
4.73598,64,0
4.76647,65,0
4.77074,66,0
4.82593,67,0
4.83436,68,0
4.83962,69,0
4.83975,70,0
4.84978,71,0
4.85036,72,0
4.85631,73,0
4.88314,74,0
4.88358,75,0
4.88579,76,0
4.88583,77,0
4.89271,78,0
4.90997,79,0
4.9163,80,0
4.942,81,0
4.94403,82,0
4.94713,83,0
4.95074,84,0
4.95365,85,0
4.9625,86,0
5.01457,87,0
5.0227,88,0
5.02554,89,0
5.02747,90,0
5.03205,91,0
5.03305,92,0
5.06026,93,0
5.07533,94,0
5.09119,95,0
5.09521,96,0
5.09897,97,0
5.10923,98,0
5.12884,99,0
5.13409,100,0
5.1373,101,0
5.15726,102,0
5.17703,103,0
5.17761,104,0
5.18213,105,0
5.18896,106,0
5.20007,107,0
5.20385,108,0
5.21509,109,0
5.22096,110,0
5.24547,111,0
5.25148,112,0
5.25418,113,0
5.271,114,0
5.27222,115,0
5.27294,116,0
5.27298,117,0
5.28574,118,0
5.31129,119,0
5.31435,120,0
5.31606,121,0
5.31684,122,0
5.33064,123,0
5.33629,124,0
5.34555,125,0
5.36208,126,0
5.36801,127,0
5.3748,128,0
5.3802,129,0
5.39156,130,0
5.39606,131,0
5.3972,132,0
5.40186,133,0
5.40988,134,0
5.43227,135,0
5.43418,136,0
5.43534,137,0
5.43666,138,0
5.43767,139,0
5.43774,140,0
5.43902,141,0
5.44345,142,0
5.45621,143,0
5.46111,144,0
5.46693,145,0
5.47418,146,0
5.47696,147,0
5.47794,148,0
5.48054,149,0
5.48573,150,0
5.49264,151,0
5.4933,152,0
5.49353,153,0
5.50188,154,0
5.51698,155,0
5.5184,156,0
5.52678,157,0
5.54828,158,0
5.55525,159,0
5.59219,160,0
5.60467,161,0
5.60496,162,0
5.60897,163,0
5.6093,164,0
5.61307,165,0
5.62471,166,0
5.62518,167,0
5.63053,168,0
5.64033,169,0
5.64261,170,0
5.64399,171,0
5.64403,172,0
5.64478,173,0
5.64578,174,0
5.64807,175,0
5.66797,176,0
5.67142,177,0
5.68114,178,0
5.68313,179,0
5.68328,180,0
5.69364,181,0
