"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
607965369,14.6969384566991,10,4.32878709108665,7.75494075813019,9.61902151394087,0,0.8,16180,7208,0.0101919869594892
493779631,16.7928556237467,10,2.95402172444595,3.6876139795447,6.99206029657194,0,0.8,1126,23409,0.0108649816539571
816633268,17.4355957741627,10,3.30160912551575,7.21198021136729,9.8884147749762,0,0.8,12261,6990,0.00658596490667947
88986939,22.8910462845192,10,4.14973464686022,8.25735127837495,10.5420508096355,0,0.8,10842,12685,0.00974675805546944
457357335,23.2379000772445,10,4.47299864577323,3.79560350776998,6.17851809288042,0,0.8,244,26626,0.0116270187233853
402962529,23.895606290697,10,4.45471197739811,8.40230375258076,10.9265417851909,0,0.8,21443,3013,0.00827349529652655
342387187,24.0416305603426,10,4.52993439818162,7.83245931973256,10.2682233842405,0,0.8,10832,15698,0.0093766280027301
756860154,24.1453929352993,10,2.75761459717707,10.8055006272489,11.5549466077347,0,0.8,27160,10,0.00609480820177457
147396109,24.454038521275,10,4.92601839109207,4.91838945986953,7.11082353589138,0,0.8,2662,19354,0.0135023443239313
17751205,25.1594912508182,10,1.70555247665321,11.0814725144997,9.74518471456285,0,0.8,27533,0,0.0165469905930531
417324305,25.3377189186399,10,2.25736142370358,8.1714530489363,11.8405378333462,0,0.8,17873,7197,0.00497771610021474
817385836,25.5734237050888,10,2.44283606587587,7.26839668166439,10.4937552852831,0,0.8,20869,2865,0.00961705436177446
758303283,26.0768096208106,10,3.80619411166585,6.39931276414737,8.5151888878021,0,0.8,8911,13177,0.00836293848892144
4495524,26.1151297144012,10,3.1068365939448,7.65991074047291,10.3296395985557,0,0.8,13340,10318,0.00905697022990976
590755115,26.229754097208,10,3.49556018867701,7.92079842799799,10.3431430422422,0,0.8,25387,2123,0.00739098913156373
517902179,26.5706605111728,10,1.83200133955679,12.4426108895833,8.37113379623494,0,0.8,27229,0,0.00750130240218408
154831540,26.8328157299975,10,3.5408187881984,5.1315519801103,9.18296898835769,0,0.8,92,26006,0.00774591008921182
665072309,27.1477439209965,10,2.1233560128488,8.1527448252244,11.8419359283246,0,0.8,25550,919,0.00678571763355468
453927146,27.2946881279124,10,4.94532372591592,8.7883691077033,10.4823839030971,0,0.8,23526,1034,0.0121896164035491
627723177,27.5317997958724,10,4.2469553628234,5.10742301767952,7.29890648014786,0,0.8,948,23064,0.0112837387829464
227906646,27.8747197295327,10,4.25839880957761,14.0830620897586,10.6019538651267,0,0.8,27890,0,0.015106789559954
246351468,28.2311884269862,10,2.61295872489283,5.26570641432705,9.21312530616057,0,0.8,2251,23371,0.0116868117135477
937109337,28.3019433961698,10,2.11528763019456,3.84142871812037,7.97980423339888,0,0.8,9715,13287,0.0104381330596429
681358864,28.4077454226836,10,4.45762022677542,11.3968744635239,10.6153523546303,0,0.8,26738,0,0.0119194423763518
464584017,28.9482296522603,10,2.98700425483518,6.10750448560151,9.71814641056044,0,0.8,7292,14849,0.00503136136731859
994960732,29.2403830344269,10,2.64577147535087,13.6185345534189,11.4182034367382,0,0.8,28639,0,0.0125021706703068
174890039,29.6141857899217,10,4.16404179929768,10.1448071436193,13.2242683254703,0,0.8,16821,10670,0.00886284016696406
986654905,29.9833287011299,10,3.29250476219404,10.0740672995593,12.1151621576348,0,0.8,27702,82,0.00564728731982608
720740689,30.5614135798723,10,1.88823460787119,5.02063564898342,9.9303902740152,0,0.8,3081,21532,0.00884587547427368
992289333,30.6594194335118,10,3.55556615008868,6.65924211119588,9.12501799422442,0,0.8,888,24126,0.0115974083191662
438964703,30.8058436014987,10,2.84396175504437,12.1039152357899,9.72096192418216,0,0.8,28297,0,0.00476044190907836
548732563,30.8058436014987,10,4.40453692268489,9.39964516307172,10.4259937196825,0,0.8,26336,59,0.00500943139871882
287511681,30.9192496674806,10,1.31950381725799,13.6004719002437,10.642576496658,0,0.8,26825,0,0.0258665600075313
640967604,30.967725134404,10,3.94584062145776,5.20473812106283,7.70388460343164,0,0.8,2201,19985,0.00923873641445466
932593757,31.1608729017658,10,3.43156202322457,3.94155472156153,7.10353204919532,0,0.8,48,26225,0.007441768256135
416015537,31.1769145362398,10,3.46709377500397,7.81566454796984,10.2617652549963,0,0.8,13934,9018,0.00457668747752302
680167392,31.7017349682947,10,3.25892283500701,5.29610326184654,8.5673694963164,0,0.8,342,25064,0.00620884827207804
147971514,31.8119474411737,10,4.48448239722126,6.94418251202241,9.03179934047327,0,0.8,7704,12701,0.0098231340980982
888584275,31.8747549010185,10,3.50344835349616,7.76483176012412,10.2104117417988,0,0.8,22533,1821,0.0049115670490491
131207023,32.542280190546,10,4.92802278518161,8.26365009038311,9.31618779176426,0,0.8,26942,156,0.00667488773075702
633924991,32.8024389337135,10,3.44049635382404,13.2756507275855,11.2954153414065,0,0.8,26568,0,0.00801275483869663
632823700,32.8024389337135,10,4.07126231687365,5.56177010831373,7.95824717446311,0,0.8,263,25359,0.0102039775323828
155870621,33.1963853453957,10,2.29690267595674,3.29197297584405,8.65260339035862,0,0.8,7807,18195,0.00990738053118652
407254206,33.4215499341368,10,3.45449295358047,8.67849835229976,11.106171741634,0,0.8,26265,609,0.00708456337984052
416840969,33.8526217596215,10,3.65316926972776,13.3969773803117,11.5705345440581,0,0.8,28181,0,0.0118145512834399
861841913,34.5832329315812,10,3.31081037876563,8.93422488569347,10.2797475574876,0,0.8,28864,88,0.00783102998030206
646207636,34.7131099154196,10,1.16098325090913,11.7691908722756,11.2815013265324,0,0.8,27107,0,0.0193999200056485
916815419,34.8998567332303,10,3.68051913802019,8.31790096804436,10.4205275947193,0,0.8,21124,3495,0.00835988520725334
256413952,35.1710107901379,10,3.94382896171079,5.4328459141442,8.19698766845654,0,0.8,1418,24632,0.00616178411607978
471076095,35.3836120259083,10,4.28882736417859,7.06868372039239,9.53341461411356,0,0.8,460,24837,0.00923455788147661
476516261,36.1109401705356,10,1.51260624953267,14.4074248146286,10.6731653377602,0,0.8,28555,0,0.0177832600051778
385103873,36.3318042491699,10,2.86551218137439,6.36186121585959,9.82564193985313,0,0.8,6493,17339,0.00752445457009205
348363686,36.4417343165772,10,3.45263128168659,4.22471856594388,7.07467585795615,0,0.8,74,26792,0.0104021966905287
622285237,36.5239647354993,10,2.17317638904174,6.54153429732047,9.57560753785102,0,0.8,28036,410,0.00594293324116696
611421205,36.6878726556883,10,3.49953807368741,9.63563541858607,9.40262631220813,0,0.8,27130,0,0.00819107733571825
829438725,36.7151195013716,10,2.36741199424555,10.2761376275634,11.1247051890516,0,0.8,27548,2,0.01068223443349
254357996,36.7151195013716,10,1.79717331864239,13.0950032491935,10.8355768218844,0,0.8,27860,0,0.0109393993365184
178420425,36.7423461417477,10,2.24551159619545,7.4128282973611,10.3661896173547,0,0.8,27487,876,0.00697236441228648
802275754,36.783148315499,10,2.77604386490457,4.39948764058301,10.0920246689102,0,0.8,158,27803,0.0098231340980982
88023526,36.9052841744919,10,2.98238504024465,8.03813478722616,10.9527088429299,0,0.8,6033,15007,0.00710975090316898
2163164,37.0405183549043,10,1.75478496637912,7.46999678827483,11.2152220303445,0,0.8,27468,1157,0.0103142908030031
961865880,37.2290209379726,10,1.44316306095037,8.5849083582951,10.7851150555158,0,0.8,28897,58,0.00468831400136505
121477328,37.5099986670221,10,2.36478167271798,10.0612108778534,12.6736138523183,0,0.8,25763,1154,0.00515714540150155
732056384,37.8813938497516,10,3.14590064554143,3.58819266580675,6.75938667637064,0,0.8,832,26257,0.00665438116322781
723733363,38.1706693679846,10,2.15919594310629,5.31745921579508,8.56507322618288,0,0.8,19637,4657,0.0080371097166258
860870790,38.1837661840736,10,1.69326891562611,7.59725312798952,10.2114998374887,0,0.8,27310,52,0.00687619386866874
505566249,38.2099463490856,10,2.11966976958362,11.3136306085863,8.80301780738707,0,0.8,27964,0,0.00600690231424897
74936163,38.7814388593306,10,3.74274333935036,7.65477649810911,9.43212505216238,0,0.8,28022,230,0.00386785905112617
963152327,38.9486841883009,10,2.28749867717562,10.6610833756818,13.6185781722972,0,0.8,28670,151,0.0066261504552626
37628857,39.0768473651598,10,3.95789520659004,9.63494336907312,8.57229132478403,0,0.8,27960,0,0.00972391052134973
622794716,39.496835316263,10,2.81298428481237,9.41662508915226,8.92661599159813,0,0.8,27888,0,0.00474099168677365
733860162,39.6736688497547,10,2.84359148369439,8.15745440901996,8.75854996631681,0,0.8,28549,14,0.00436865622854471
984477812,39.6862696659689,10,3.26300620933076,3.45719446626191,6.26783313910814,0,0.8,59,28587,0.00725932490533943
680406437,39.7114593033296,10,1.64088886109585,5.09803371751328,10.6897898230807,0,0.8,28755,735,0.0114603231144479
777313783,39.8371685740842,10,1.80843691238463,4.79686091051808,10.2999054579936,0,0.8,22300,4180,0.0156914999229361
612104240,39.89987468652,10,1.3695139245578,14.633554632652,9.7553187041254,0,0.8,28437,0,0.0253950341740606
236767499,39.9124040869502,10,1.27369076108483,4.59054176871021,9.80225530189741,0,0.8,26105,682,0.0264554861505599
71230638,40.3360880601974,10,2.4739374295456,3.23666658379978,7.73200402580654,0,0.8,124,28393,0.0111130405958283
240161360,40.4598566482878,10,2.9039930090393,8.5681936758222,9.43107837380763,0,0.8,28236,4,0.00796509260446965
902636076,40.4845649599943,10,3.50532704646409,8.23762172466961,10.1911758503064,0,0.8,27082,1470,0.00752310851381834
