seed,dist,mu,s,t,d,a,wt.cells,mt.cells,weight
916876784,0.482142857142857,10,2.89542120946075,7,0,1,18273,7119,0.000478119586554111
801935583,0.491228070175439,10,2.28478558618383,7,0,1,27497,4144,0.00125097482523896
174698252,0.583333333333333,10,3.844889808867,7,0,1,324,44912,0.000839067235298514
253215136,0.586206896551724,10,3.19168972232447,7,0,1,32184,5657,0.000848041818656832
475693390,0.587301587301587,10,3.82400069269587,7,0,1,14211,12917,0.00165245659139457
56223940,0.6,10,3.3587710584678,7,0,1,15755,10667,0.00070359803922817
739169594,0.603448275862069,10,2.17153848824356,7,0,1,30777,4729,0.00143847412647134
746144688,0.625,10,3.52481093839992,7,0,1,40027,7135,0.000452898454246804
590455029,0.642857142857143,10,4.67525891881324,7,0,1,16693,11350,0.000831753087490034
400188613,0.654545454545455,10,2.63247155439762,7,0,1,20227,8345,0.000342245747349138
913195123,0.655737704918033,10,2.89637758644664,7,0,1,17855,8708,0.000912032772778959
588419020,0.660377358490566,10,3.75245709788898,7,0,1,26555,2513,0.000624884090342872
972823572,0.660377358490566,10,2.86117411532015,7,0,1,15796,10838,0.00117841479021026
748988154,0.660377358490566,10,3.54685277436807,7,0,1,19809,6677,0.00257066757706471
231814878,0.660714285714286,10,3.87735716879702,7,0,1,20488,5564,0.000762318593839146
792187483,0.666666666666667,10,2.96329534365322,7,0,1,29341,5960,0.000934360484730669
428157505,0.672727272727273,10,3.84522724522663,7,0,1,23504,7387,0.00099682022616595
476664747,0.677966101694915,10,3.22401806824723,7,0,1,36329,4923,0.00131942610613038
256076201,0.679245283018868,10,3.2764936897255,7,0,1,18821,8765,0.000793899648925684
990038970,0.688524590163934,10,4.41841178846125,7,0,1,25248,6900,0.000936538884285373
195540383,0.689655172413793,10,2.89603055232787,7,0,1,16443,8741,0.000983095018880601
652691130,0.696428571428571,10,2.18889142375556,7,0,1,23371,6509,0.000724126665108712
333881711,0.701754385964912,10,2.58556249110643,7,0,1,10399,13598,0.000905179308459001
785092624,0.701754385964912,10,3.8388306303195,7,0,1,14298,9918,0.00077371458660324
843946873,0.703703703703704,10,3.395150523832,7,0,1,29650,6869,0.000697716833876146
972419689,0.703703703703704,10,4.10632607864993,7,0,1,15213,8415,0.000349795084359121
749969571,0.703703703703704,10,2.38767851169699,7,0,1,25392,6402,0.00108616185485658
247945463,0.709090909090909,10,3.58123448940289,7,0,1,16077,9209,0.000869975203102092
351487376,0.711864406779661,10,2.85905345609755,7,0,1,13890,10467,0.000915587049268435
47741611,0.716666666666667,10,4.0626178908317,7,0,1,34522,7409,0.000957601169569634
889087406,0.716981132075472,10,2.37621701741342,7,0,1,27338,4665,0.00131766120406385
135297441,0.72,10,3.55265519004764,7,0,1,23715,3921,0.0013796284323215
8468836,0.722222222222222,10,2.36807684428955,7,0,1,16221,12391,0.00073127995147805
36690491,0.724137931034483,10,4.36410977935386,7,0,1,17589,7683,0.000933795191773923
666178365,0.725806451612903,10,3.87681833978101,7,0,1,20622,7000,0.00119044229203652
130611481,0.727272727272727,10,3.33523598252651,7,0,1,14666,10426,0.00042772174319503
860259631,0.727272727272727,10,2.9152898876241,7,0,1,16986,7083,0.00118064985449709
797534648,0.728571428571429,10,4.17256022207119,7,0,1,12513,11766,0.00134607799963195
792793507,0.733333333333333,10,3.77913466618041,7,0,1,20866,7495,0.00142968998808647
125071669,0.75,10,2.42458620591419,7,0,1,32510,4272,0.000632683738202438
247048965,0.75,10,3.12838858783074,7,0,1,16475,9493,0.000936218454720393
459398887,0.75,10,2.83926536465655,7,0,1,3304,23775,0.00104023250923892
962640865,0.754385964912281,10,2.22503933579491,7,0,1,24152,7816,0.0013226266422056
993996014,0.759259259259259,10,3.40432938466016,7,0,1,23682,5624,0.00107889464823487
925326542,0.76271186440678,10,2.39211391431572,7,0,1,17661,8706,0.000906442682368193
349601967,0.763636363636364,10,2.69263403827442,7,0,1,28046,2800,0.000754998321746906
891948859,0.767857142857143,10,3.58005823525361,7,0,1,34573,5956,0.000716809003288036
374189781,0.767857142857143,10,4.51333365709809,7,0,1,19278,13454,0.00182291158094442
882492217,0.767857142857143,10,3.53280067696371,7,0,1,25482,6268,0.00133060866019674
701387994,0.769230769230769,10,3.24243891417869,7,0,1,19767,8414,0.00112980682117837
448060950,0.769230769230769,10,4.0056389542755,7,0,1,27670,5714,0.00099264810524628
860875164,0.770491803278688,10,4.72954321343322,7,0,1,24370,6908,0.00275122853211882
545772210,0.773584905660377,10,3.2199456038641,7,0,1,19682,6788,0.000509263868865535
962956161,0.773584905660377,10,2.0635742628666,7,0,1,28757,4711,0.000795799055678575
775446248,0.774193548387097,10,3.49259584336138,7,0,1,22181,8206,0.000821505979770893
19112194,0.777777777777778,10,4.4053205866803,7,0,1,25030,5672,0.000872800717208561
825652267,0.779661016949153,10,4.31291946803947,7,0,1,29994,7082,0.000871350978365113
392677753,0.779661016949153,10,4.59693140948353,7,0,1,18841,7412,0.0012978930935651
317747358,0.781818181818182,10,3.90488124939169,7,0,1,20547,5666,0.000301325804851262
261031660,0.789473684210526,10,2.80365564508476,7,0,1,19778,9156,0.00116527084531352
318177951,0.791044776119403,10,2.81503743597952,7,0,1,16634,11628,0.00104606368575906
