time,type1,type2
0,1,0
0.141258,1,0
0.315059,2,0
0.703965,3,0
0.904408,4,0
1.29367,3,0
1.32467,4,0
1.70244,5,0
1.75285,6,0
1.91921,7,0
2.00836,8,0
2.14808,7,0
2.53662,8,0
2.56612,9,0
2.58775,8,0
2.67948,9,0
2.69087,8,0
2.71547,9,0
2.78306,10,0
2.82951,11,0
2.83888,12,0
2.84047,13,0
3.02419,14,0
3.03426,13,0
3.04226,14,0
3.28153,15,0
3.33593,14,0
3.43574,15,0
3.48415,16,0
3.56001,17,0
3.58544,16,0
3.65514,15,0
3.67358,14,0
3.72469,15,0
3.77148,14,0
3.77368,15,0
3.82253,16,0
3.86041,17,0
3.88561,16,0
3.91093,17,0
3.91271,18,0
3.91374,19,0
3.92723,20,0
3.94455,19,0
3.94942,18,0
3.99657,19,0
4.0168,18,0
4.04488,17,0
4.06513,18,0
4.07627,17,0
4.08929,18,0
4.12465,19,0
4.16969,20,0
4.23659,21,0
4.23736,22,0
4.25048,23,0
4.3284,24,0
4.38499,25,0
4.40415,24,0
4.41416,23,0
4.42585,24,0
4.42994,25,0
4.43623,26,0
4.43875,25,0
4.54804,26,0
4.55644,27,0
4.5589,28,0
4.56452,27,0
4.67847,28,0
4.68043,29,0
4.71882,30,0
4.76533,29,0
4.77542,28,0
4.85782,27,0
4.89304,28,0
4.89547,27,0
4.90862,26,0
4.91146,25,0
4.95976,26,0
4.96976,27,0
4.98031,28,0
5.00187,29,0
5.0068,30,0
5.01071,31,0
5.02944,32,0
5.07372,33,0
5.1285,34,0
5.13166,33,0
5.17516,32,0
5.19239,31,0
5.29902,30,0
5.32599,29,0
5.38451,28,0
5.38766,29,0
5.39484,30,0
5.412,29,0
5.4257,28,0
5.43105,29,0
5.43952,30,0
5.44017,31,0
5.45848,32,0
5.46686,33,0
5.48445,34,0
5.50954,35,0
5.53658,34,0
5.5693,35,0
5.60856,36,0
5.61211,37,0
5.63305,38,0
5.68655,37,0
5.70009,36,0
5.72386,35,0
5.73987,34,0
5.76026,35,0
5.8303,36,0
5.88233,37,0
5.93101,38,0
5.93654,39,0
5.94061,40,0
5.9607,41,0
5.97566,42,0
5.98101,41,0
5.98594,42,0
5.98665,41,0
5.99161,42,0
6.01731,43,0
6.03967,44,0
6.05703,43,0
6.06495,42,0
6.06645,41,0
6.06799,40,0
6.06889,41,0
6.06908,40,0
6.09502,39,0
6.11666,38,0
6.11869,37,0
6.12092,36,0
6.12767,37,0
6.1321,36,0
6.19314,35,0
6.23048,36,0
6.24749,35,0
6.26794,34,0
6.30023,35,0
6.3211,34,0
6.33058,35,0
6.34803,34,0
6.36058,35,0
6.4185,36,0
6.44023,37,0
6.47945,36,0
6.48791,37,0
6.50632,36,0
6.50888,37,0
6.52449,38,0
6.55304,39,0
6.586,38,0
6.59352,39,0
6.6047,40,0
6.62017,41,0
6.62529,42,0
6.63053,43,0
6.64887,42,0
6.66522,43,0
6.69689,44,0
6.72137,45,0
6.7283,46,0
6.7446,47,0
6.77292,46,0
6.78286,45,0
6.78294,44,0
6.80723,43,0
6.81637,44,0
6.82962,43,0
6.88294,44,0
6.8912,45,0
6.90392,46,0
6.93294,45,0
6.95568,46,0
6.97144,47,0
7.01609,46,0
7.01882,47,0
7.02454,48,0
7.02604,49,0
7.02993,50,0
7.0386,49,0
