time,type1,type2
0,1,0
0.977582,2,0
1.28278,3,0
1.33785,4,0
1.47433,5,0
1.64738,6,0
1.73981,7,0
2.09992,8,0
2.1013,7,0
2.23785,6,0
2.26028,5,0
2.29064,6,0
2.41037,5,0
2.97445,6,0
3.29361,7,0
3.37666,8,0
3.52046,9,0
3.91442,10,0
3.98058,9,0
3.9858,10,0
4.05661,11,0
4.09707,12,0
4.1479,13,0
4.16952,12,0
4.34538,13,0
4.48886,14,0
4.49398,15,0
4.49948,16,0
4.53142,15,0
4.55502,16,0
4.57159,17,0
4.60787,18,0
4.61429,17,0
4.61599,18,0
4.78012,19,0
4.842,18,0
4.88386,17,0
5.03801,16,0
5.06732,17,0
5.07454,18,0
5.10864,19,0
5.12811,20,0
5.12945,19,0
5.15449,18,0
5.16375,19,0
5.19066,18,0
5.24406,19,0
5.24701,18,0
5.24792,19,0
5.27533,20,0
5.27864,21,0
5.32303,22,0
5.3668,21,0
5.39861,22,0
5.40848,23,0
5.45066,22,0
5.47031,23,0
5.49505,24,0
5.51552,23,0
5.53215,24,0
5.58125,25,0
5.59168,24,0
5.65544,25,0
5.69039,26,0
5.73087,27,0
5.74047,28,0
5.74179,29,0
5.75448,30,0
5.76262,29,0
5.78798,30,0
5.79541,29,0
5.8021,30,0
5.84926,29,0
5.86495,30,0
5.87065,31,0
5.91165,32,0
5.92312,33,0
5.92428,34,0
5.93795,35,0
5.93878,36,0
5.95338,37,0
5.98606,38,0
5.99595,39,0
6.00967,38,0
6.01543,37,0
6.03828,36,0
6.04668,37,0
6.05387,38,0
6.05988,37,0
6.08667,38,0
6.12692,39,0
6.13286,40,0
6.13341,41,0
6.13542,42,0
6.19138,43,0
6.24847,42,0
6.27259,41,0
6.27304,40,0
6.30254,41,0
6.30769,40,0
6.32267,41,0
6.32743,40,0
6.34128,41,0
6.34914,40,0
6.35442,41,0
6.37126,42,0
6.39264,41,0
6.41056,42,0
6.43785,43,0
6.43812,42,0
6.46606,43,0
6.4666,44,0
6.47813,43,0
6.48919,44,0
6.50322,45,0
6.51026,46,0
6.53836,45,0
6.56924,46,0
6.57342,45,0
6.5838,46,0
6.60034,47,0
6.6054,48,0
6.62421,47,0
6.64646,48,0
6.65524,49,0
6.65783,50,0
6.68464,51,0
6.68992,52,0
6.71264,53,0
6.71759,54,0
6.72217,53,0
6.72802,52,0
6.73909,53,0
6.7394,54,0
6.74339,55,0
6.75147,54,0
6.75738,53,0
6.75832,52,0
6.75849,53,0
6.76764,52,0
6.76791,51,0
6.78309,52,0
6.81217,51,0
6.82185,52,0
6.82501,51,0
6.82771,52,0
6.83745,53,0
6.85605,52,0
6.87115,53,0
6.88193,54,0
6.91287,53,0
6.92977,54,0
6.9524,53,0
6.95971,54,0
6.96421,53,0
6.99253,52,0
6.99895,51,0
7.01748,50,0
7.0269,49,0
7.03045,50,0
7.0357,51,0
7.05206,52,0
7.07789,53,0
7.08697,52,0
7.09783,53,0
7.10549,54,0
7.13781,55,0
7.14937,54,0
7.16379,55,0
7.1904,56,0
7.19582,57,0
7.20016,58,0
7.20964,59,0
7.21246,58,0
7.2374,59,0
7.24782,60,0
7.26348,59,0
7.26536,60,0
7.26798,61,0
7.26956,62,0
7.27546,61,0
7.28918,62,0
7.30754,63,0
7.31427,64,0
7.33541,65,0
7.34017,66,0
7.35065,67,0
7.35513,68,0
7.35682,67,0
7.36318,68,0
7.36384,69,0
7.37271,70,0
7.37388,71,0
7.37716,72,0
7.39603,73,0
7.40003,72,0
7.41206,71,0
7.41609,72,0
7.4174,73,0
7.45259,74,0
7.45612,75,0
7.45693,76,0
7.47037,77,0
7.50515,78,0
7.51682,77,0
7.53269,78,0
7.54755,77,0
7.56094,76,0
7.56283,77,0
7.57841,76,0
7.60909,77,0
7.61182,78,0
7.65143,79,0
7.66822,78,0
7.67027,79,0
7.67351,80,0
7.67505,81,0
7.67518,80,0
