time,type1,type2
0,1,0
0.510286,2,0
0.592074,1,0
0.736362,1,0
0.89128,2,0
1.14144,3,0
1.15722,2,0
1.39295,1,0
2.12928,1,0
2.27952,1,0
2.59574,1,0
3.40188,2,0
4.19585,3,0
4.42286,4,0
4.74068,5,0
4.79239,4,0
5.12046,3,0
5.21197,4,0
5.302,5,0
5.3188,4,0
5.35175,5,0
5.45344,6,0
5.45735,7,0
5.47744,6,0
5.51009,7,0
5.51877,6,0
5.61685,5,0
5.63514,6,0
5.72517,5,0
5.98572,6,0
6.03058,7,0
6.14948,8,0
6.17588,9,0
6.20023,10,0
6.20144,11,0
6.22275,12,0
6.23525,13,0
6.28131,14,0
6.32735,13,0
6.36155,12,0
6.36225,13,0
6.4723,12,0
6.51791,13,0
6.53711,12,0
6.59809,13,0
6.88702,14,0
6.88999,13,0
6.96306,14,0
6.98856,13,0
6.99442,12,0
7.00333,13,0
7.02226,14,0
7.13476,13,0
7.18127,14,0
7.2064,15,0
7.21092,16,0
7.30946,17,0
7.31083,16,0
7.32371,15,0
7.3368,16,0
7.44466,17,0
7.4903,18,0
7.55381,17,0
7.60019,18,0
7.62941,17,0
7.63785,18,0
7.66985,19,0
7.67391,20,0
7.68183,19,0
7.71117,18,0
7.72707,17,0
7.72934,16,0
7.75083,17,0
7.75709,16,0
7.80106,17,0
7.88078,18,0
7.91762,19,0
7.91953,20,0
7.99352,19,0
8.00902,20,0
8.05109,21,0
8.11016,22,0
8.1281,21,0
8.13934,22,0
8.14394,23,0
8.18692,24,0
8.18912,23,0
8.19306,22,0
8.20853,21,0
8.22526,22,0
8.25702,21,0
8.30779,22,0
8.33312,21,0
8.34309,20,0
8.38843,19,0
8.38852,20,0
8.45504,19,0
8.50147,20,0
8.55161,21,0
8.55605,22,0
8.59424,21,0
8.59623,20,0
8.6032,19,0
8.62281,20,0
8.6884,21,0
8.69241,20,0
8.7451,21,0
8.75263,20,0
8.75805,19,0
8.78778,20,0
8.79979,21,0
8.81695,20,0
8.89531,19,0
9.00932,20,0
9.02956,19,0
9.03663,20,0
9.09991,21,0
9.11177,20,0
9.1374,19,0
9.14716,20,0
9.18733,21,0
9.19103,20,0
9.21905,19,0
9.22657,20,0
9.22676,21,0
9.23157,20,0
9.25001,21,0
9.28021,20,0
9.28105,19,0
9.28164,20,0
9.29748,21,0
9.4375,20,0
9.47887,21,0
9.50487,22,0
9.51089,21,0
9.53191,22,0
9.56611,23,0
9.60188,24,0
9.60352,23,0
9.60444,24,0
9.62648,23,0
9.62934,22,0
9.63706,23,0
9.69353,24,0
9.69397,25,0
9.70456,24,0
9.72463,23,0
9.745,22,0
