time,type1,type2
0,1,0
0.131915,2,0
0.226622,3,0
0.523656,2,0
0.756769,3,0
0.799755,4,0
1.07862,5,0
1.08636,6,0
1.12303,7,0
1.13443,8,0
1.49513,9,0
1.63673,10,0
1.87062,11,0
1.91916,10,0
1.93615,9,0
1.94881,10,0
1.97623,9,0
2.00425,8,0
2.12505,9,0
2.16226,10,0
2.21149,11,0
2.2194,10,0
2.22197,11,0
2.28546,12,0
2.34075,13,0
2.34387,14,0
2.34873,13,0
2.34967,14,0
2.37179,13,0
2.39967,12,0
2.40382,13,0
2.4355,14,0
2.44652,15,0
2.48446,16,0
2.55786,15,0
2.57893,14,0
2.60624,13,0
2.77299,14,0
2.88475,15,0
3.03164,14,0
3.03807,15,0
3.08954,16,0
3.12606,17,0
3.14097,16,0
3.17409,17,0
3.18185,18,0
3.20474,19,0
3.22639,20,0
3.28333,21,0
3.30689,22,0
3.32718,23,0
3.37993,24,0
3.4368,25,0
3.45937,24,0
3.46015,25,0
3.46468,24,0
3.57046,25,0
3.57354,26,0
3.58078,25,0
3.62247,26,0
3.63086,25,0
3.63305,26,0
3.64571,27,0
3.69809,28,0
3.70534,29,0
3.7493,30,0
3.76892,31,0
3.77434,30,0
3.80769,31,0
3.86864,32,0
3.89692,33,0
3.93802,34,0
3.98498,35,0
3.9985,36,0
4.02851,37,0
4.03345,38,0
4.03975,39,0
4.04061,38,0
4.05463,37,0
4.1134,38,0
4.12023,39,0
4.12154,40,0
4.129,41,0
4.14266,42,0
4.157,43,0
4.17747,44,0
4.18346,43,0
4.18869,42,0
4.19768,43,0
4.20628,44,0
4.20703,45,0
4.24352,46,0
4.24894,45,0
4.30349,46,0
4.30997,47,0
4.31581,48,0
4.32124,49,0
4.32329,50,0
4.35377,51,0
4.37885,50,0
4.40749,51,0
4.41906,52,0
4.44661,53,0
4.45112,54,0
4.45145,55,0
4.4925,54,0
4.51241,53,0
4.5371,54,0
4.54321,53,0
4.55313,54,0
4.58102,55,0
4.59502,54,0
4.61772,55,0
4.62494,54,0
4.63772,53,0
4.64623,54,0
4.64875,53,0
4.66702,54,0
4.69682,55,0
4.71338,54,0
4.71401,55,0
4.71925,54,0
4.76063,55,0
4.82464,56,0
4.8294,57,0
4.85511,58,0
4.85583,57,0
4.85893,56,0
4.89024,57,0
4.91929,56,0
