"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
653527139,5.22509578544061,28.4826142419442,2.50861520669873,11.0717411461793,11.9829940548112,0,1,27951,20,0.00234163316242667
923689706,5.29888888888889,29.5741051241852,3.12328958749567,11.7784555102056,11.7737367807424,0,1,24306,0,0.0046773382105179
379326388,5.3888888888889,27.4298476714374,2.8227271027515,8.25315910351371,9.98673054538185,0,1,29341,341,0.00223603044996873
552201356,5.70212765957447,28.8273130504567,1.01434649849822,12.7465200508359,10.1141058509676,0,1,29000,0,0.0586621431699905
756175510,5.74193548387096,29.2294720166886,1.44421295413842,8.41324491754728,10.0275839339364,0,1,28623,1,0.00972774722761071
892589224,5.76978691019787,28.7787210223089,2.87024171399032,3.51504712811482,7.62726097048801,0,1,5885,17077,0.0124885548693244
310369211,5.8266229712859,28.7311250208896,1.65970813591707,6.72016295283185,9.90742894713217,0,1,28542,126,0.025995097432768
756277748,5.84767025089606,28.9408296043837,3.60827445917072,11.3292002557038,12.4391107788823,0,1,28861,58,0.00202577440362701
862778549,5.99266541822722,29.1190201146525,4.28410092614138,9.49765358989644,12.7013253794818,0,1,27267,1384,0.00226881756864387
994686993,5.99431818181819,30.0903997632246,2.72182599984661,11.370140494736,10.6066565915149,0,1,28599,0,0.000832125701169498
166276130,6.00468164794008,28.7080622559091,3.35044150054821,10.2451054425473,10.3049393006935,0,1,27780,1,0.00349730969448231
609196734,6.00985663082436,28.9377132464544,4.17992610657231,11.2719345663086,11.8763206615692,0,1,28394,4,0.00313352397514839
732134010,6.05072463768116,29.1010626747764,4.76168423589875,13.9550897588155,9.38095579588425,0,1,29529,0,0.0119186319015642
582381333,6.07142857142858,28.0938808175307,4.93561757587488,11.5865032006163,9.78958634953454,0,1,26890,0,0.0262754497901839
37186910,6.0779569892473,28.7852358655536,3.36422485231659,13.344498995916,9.74057387228866,0,1,29232,0,0.00117374570642315
338273295,6.11666666666668,29.3566016724827,2.76104479428409,12.1441574218611,11.5800809963697,0,1,28149,0,0.00742662359402683
619724843,6.12349849849849,28.7005944707663,3.06795719834976,5.09021300110836,8.32474149578929,0,1,3280,20800,0.00577277029341713
159758338,6.16388888888888,28.6826019635977,2.88121271954312,12.9193276613288,11.0745369157503,0,1,28596,0,0.00103327442233539
554342870,6.18707482993198,28.6515574055251,1.99942324639095,10.2937326492883,9.91854634327292,0,1,29713,0,0.00773010868680005
357593748,6.21195652173914,29.6397218632226,4.85676126141823,14.4470439573472,12.0608393252013,0,1,28161,0,0.00189203625320116
917847584,6.22154471544717,27.384388713323,4.91062158905315,8.97372957081416,10.4488107446481,0,1,24347,2088,0.00457087879749471
887519907,6.22524154589373,28.8598052728282,4.73759334217974,9.91849315726161,9.77505644965736,0,1,29637,0,0.0280154361830157
740800292,6.22743055555556,28.9068608688936,2.07032254906008,6.38829676466341,10.221271516509,0,1,29419,188,0.00572537775068319
828414837,6.23906619385343,29.455430871982,1.02195395515629,8.56075064729725,10.1016611061917,0,1,28981,8,0.00561087885984425
749586718,6.24141697877653,28.3405663501151,1.2441351961842,3.20437240983018,9.8356449933005,0,1,22514,5048,0.0184342709915998
221075616,6.24404761904763,28.3303381602569,2.2223640689209,10.4073169864811,10.4130773533271,0,1,27426,1,0.00731443395628594
55671478,6.27472527472528,28.2053095295256,4.67708306248326,14.9250629659997,10.5928019973028,0,1,28338,0,0.0202368911895665
62564611,6.27640415140417,29.5326807645787,1.6482866524314,11.176570153743,9.99038752867981,0,1,29502,0,0.00511651288822538
140459754,6.34069611780456,28.0490724510997,1.90225367433971,6.26104655485404,12.3703252834582,0,1,11143,14888,0.00355551163040379
179845688,6.39722222222222,28.143811145811,2.9194379535231,14.5942371613329,9.66732039566552,0,1,27347,0,0.00168279456762566
83772969,6.39964157706094,28.9122758967949,2.81884438958349,9.32644598048775,10.4887022044237,0,1,28717,14,0.00266712368161794
198567094,6.41279069767442,28.9542775147332,2.95695274659699,14.0556197121788,10.204534853462,0,1,28041,0,0.00557908131127995
348058423,6.41666666666668,29.2140862049661,2.18970943049259,5.00447618689333,9.60161559432913,0,1,23987,3524,0.00121764256677648
440490839,6.44746376811594,29.1645428755611,1.75339534234957,9.02571875598916,12.0163841356467,0,1,28119,640,0.00242970327087562
679289146,6.4607843137255,28.7812420283392,2.29362122275208,7.56484501571815,11.3031852205873,0,1,6801,15312,0.0112750707794151
665869978,6.46296296296297,29.1005742240914,1.58076079261206,3.05511592352524,10.8627002362686,0,1,858,25999,0.00632047878260251
55687443,6.47222222222223,28.4957917552624,1.86040480284914,13.8656422031382,11.5218086499506,0,1,29531,0,0.00853997471622892
509727080,6.47791164658635,27.608859912577,3.87538459953695,7.38685173281598,9.0953910879246,0,1,27272,152,0.012098772565467
199272562,6.48684210526316,29.0762571370503,2.76514907541536,6.29174847168265,9.6805820863376,0,1,4800,18982,0.0051215720224976
759179528,6.51587301587302,29.9064487631509,1.61972044837818,3.36728687822514,9.34787435378102,0,1,4528,20995,0.00289011056728475
802172114,6.51909722222223,27.0728050268316,1.59416232052928,9.40955101740962,10.9146831279817,0,1,28845,11,0.00291451157088581
857287161,6.51944444444446,28.9594724012951,1.51978636883792,7.70647896648134,8.24596449339745,0,1,28379,2,0.0153910773458764
731034283,6.52574525745258,29.1583390190596,4.19585878294607,7.91228807727877,10.073927974877,0,1,23022,2369,0.00463166258534472
129907082,6.52956989247309,30.0621542764672,1.77329382066756,13.3539597838558,11.1121927990511,0,1,28530,0,0.00244709707831019
192141425,6.54434404283802,27.9666843490001,2.55605585270178,9.23021262115997,11.0670423325697,0,1,27955,165,0.0022953295592966
820346385,6.55,28.099049829531,1.30117593993169,7.23895172797483,10.2413770435551,0,1,28747,19,0.0121922454492548
478024016,6.56810035842293,29.0560423020578,2.47670171133367,13.3329710328815,10.7316765573371,0,1,28638,0,0.00633151625548656
641303612,6.5931899641577,30.1518083449651,1.43681447126855,8.53824451883121,11.4354351784769,0,1,29392,121,0.0104276728008643
27598276,6.61111111111112,28.720164006615,3.96062470752647,4.46745253590958,7.65475415371992,0,1,30,28143,0.0279823382760063
858065808,6.625,28.561807091431,3.53396795191584,4.87470098394996,8.2936852513955,0,1,2992,20460,0.0178860360872909
239858455,6.63071895424837,28.9719120191476,4.13469558368317,12.5408112297075,9.60185534200101,0,1,27127,0,0.0110902534204436
19240579,6.63538011695906,28.2631643836059,4.41367317299346,12.7326485649615,9.15730911869673,0,1,28969,0,0.00296677762548145
184343620,6.65330520393812,28.2832038702068,1.30876032659385,8.25221461663053,11.52458950173,0,1,26986,139,0.0186861266466836
932164706,6.69475655430712,27.926078459513,1.60063198762979,9.7399528398873,10.9817199478473,0,1,28171,1,0.00417586567765734
411270564,6.71296296296296,27.9737757265095,2.5653807170664,9.72669638140762,11.0246427226495,0,1,28790,16,0.000661756063677292
140935190,6.71395131086143,28.7318885211655,1.03708983747725,6.45856039664803,10.9537700768043,0,1,27860,87,0.0161491326345748
631900589,6.71443833943833,29.2620447218708,2.13059563694063,13.6986625173693,11.5712346451111,0,1,29150,0,0.0073145490049126
596690021,6.75561797752809,29.0670802245384,3.61332796565093,8.55444623637311,10.3521689226649,0,1,28527,141,0.00753084436030641
975929642,6.76029962546817,27.9483358100107,3.24921468564824,12.3887486076279,14.7570588647173,0,1,27504,646,0.0162185696605197
132091357,6.76772030651342,29.6069947992142,1.48400059124466,4.84486122442821,11.0005846221954,0,1,24568,2699,0.0326673823703674
888894086,6.76984126984128,28.5004228820244,1.33337456869669,9.31936500779035,11.2933440252052,0,1,28886,3,0.00184133788747991
82740918,6.78197674418605,28.9451016467056,4.34616461252386,14.3168435230629,10.3459531305893,0,1,28723,0,0.082275354359094
43671013,6.78611111111112,29.7898878192704,1.77698280786782,6.60237685154273,10.9616697867741,0,1,27394,1350,0.00947591460181855
197081179,6.79166666666667,29.2812644583518,2.25022398696278,13.9254835415148,8.77703503746003,0,1,29040,0,0.00471469703919064
462452325,6.79275905118602,29.687287076223,2.06646823336579,12.8711645101809,10.2277062000813,0,1,28749,0,0.0210205779993749
58933464,6.7930402930403,27.6120890201987,4.67685616852054,13.2362991031095,11.9680366836746,0,1,28350,0,0.0261231381038667
219384185,6.81105006105004,29.5190399752587,2.82059455335735,14.3109302041672,11.1623289197268,0,1,29725,0,0.00408287712033416
71121058,6.81406810035843,28.8365335362346,1.1814331888526,13.0583481945321,11.465677961591,0,1,28903,0,0.00589533685298656
300605796,6.82136015325671,28.6169502493261,2.08331068239103,8.10146524994407,11.5714335211921,0,1,27904,10,0.00520825100445887
49049038,6.82310744810746,28.7148965340591,3.52387157375911,11.7232396084501,9.82700627614794,0,1,27040,0,0.00426470551080232
743089725,6.83736559139784,29.4838482842726,3.46950703019546,9.20630895070816,9.08862830343685,0,1,28476,0,0.00273797504065889
765893893,6.85339506172839,28.9082589730348,4.13160878813764,11.0081779284452,11.7791231892995,0,1,26450,49,0.00716656028863923
848936668,6.85912698412701,26.9625777674207,1.2944809103032,9.46276449026206,10.8949089556384,0,1,29410,7,0.0226605105996044
388360795,6.86254789272032,29.4860644914272,1.63423527598714,11.6262265192224,11.7862546881013,0,1,27348,1,0.00346832386339321
319447230,6.89481897627965,29.4452485900189,1.63377866516369,4.88036124995494,10.6263016484775,0,1,17792,8782,0.00450395030915839
284485928,6.89743589743589,28.7560679566017,1.86154235601442,5.98966212067642,9.07225910627292,0,1,28709,542,0.0152200634567297
596127181,6.92432950191571,28.838029442396,1.41348616566974,9.38788620871387,12.4283642619617,0,1,27509,192,0.00167373086644578
2822934,6.92721518987342,27.8886252156396,3.56541232863522,9.65974069768325,12.1746346834153,0,1,21162,3636,0.00306182151110657
969034399,6.9451476793249,30.0069812240396,3.27401328939097,6.76713343104911,10.1484207631821,0,1,10974,14472,0.00382119240819476
587578006,6.95989388264669,29.172316816763,4.1969077655057,12.076145070018,11.0157308415849,0,1,28635,0,0.00251826029562412
180408360,6.96268656716419,28.0690435908264,2.31236091110474,7.40035509034084,12.163323124831,0,1,6694,16550,0.00778184339465219
208892040,6.96791187739464,28.0422048712941,1.61178426925322,11.4480855908437,10.036668248688,0,1,27587,0,0.0119751140343631
267536792,6.97174329501915,29.9049529227791,1.26584243634397,3.32000432219536,10.4208414428944,0,1,26321,1357,0.0179110957075427
104790324,6.97804659498207,28.748357929911,2.79517220354933,12.9856267562061,11.0672830003227,0,1,28168,0,0.00102182153827621
349629401,7,28.9731988823687,2.36757033262105,5.36250721226695,9.15098464889249,0,1,13761,10522,0.00401641995132935
