"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
140693926,3.44110818758706,9.12381475208091,4.74713227295184,14.464625527724,10.2431211839156,0,0.571996888505523,28856,0,0.00733507913122366
460333573,3.85062597809077,8.68308790801642,2.61390089382056,13.2226183821491,10.2265347022698,0,0.65185028376768,28021,0,0.00869091571062559
207646649,3.95983593870918,9.3776003327789,2.13952132452992,9.94539015919563,11.9681907523547,0,0.924976240699595,27163,481,0.0133038349595219
563847012,4.18400726942299,9.0632043767866,3.15047142419648,10.2144434684017,11.1289850067244,0,0.590312145330317,30305,6,0.0169926331224275
690140286,4.26515271403704,9.58285846948174,3.14377126388985,7.64192118308811,9.66565437960664,0,0.517271966891703,28538,599,0.00100067517594914
605367091,4.44674295774648,8.87511437165429,1.93481091876099,7.92448126900054,13.2778622042053,0,0.584021467290922,19111,5843,0.00420277777440618
451430483,4.49020954998282,8.91000395982555,2.05238051079189,8.35257069870301,9.71833630204172,0,0.682012579451624,28600,34,0.000712969691554941
280184095,4.62346229274381,8.96152940081118,2.45019518692869,7.53720505901257,11.198541789797,0,0.443127817553365,15712,9319,0.0041516092287749
611732319,4.65962441314553,8.54970029713814,3.48568629009942,6.46155158759941,9.08736181650008,0,0.633503797696447,16472,6047,0.0051100628456748
179931520,4.70800924952702,9.80990775989693,2.75443888561977,9.20616019038378,12.8365171507916,0,0.855930060650125,6719,16446,0.00459118757001778
453281429,4.84507042253521,8.4371775532002,2.19532954036388,4.95384218153151,9.58874412917792,0,0.650767613611707,10784,11911,0.00824611847550317
545296493,4.97809076682316,9.78931127222933,3.56479139658068,8.79591968821997,11.1542419764664,0,0.667450149360175,14676,9124,0.0147150407396489
797612316,5.02839376685645,8.646982510998,3.94235320728682,11.1293229894058,10.4462376936968,0,0.889364149058218,29065,0,0.00212366043980738
742370866,5.11933137285249,9.08394788711299,3.04523503527767,3.04476299980262,6.21946934692451,0,0.592367990933057,313,28314,0.00886000347692544
695510064,5.14870274277243,9.71592733839253,1.97451931775025,7.39344153513697,10.6230651739681,0,0.6708336929702,28552,130,0.00306793018790308
964278467,5.15383411580595,9.3301917058686,1.28558393756676,3.80167688352439,12.1626336423806,0,0.556772300493869,12536,15446,0.00793538050696645
40777164,5.25166790214974,9.35765216206205,1.24203326498337,3.99157035868678,14.0376676168811,0,0.670072478322937,22615,6497,0.00954215204838652
341359813,5.26327758215962,8.12193634516001,2.7582927537824,11.2357415642658,11.9687946352864,0,0.294007622187215,30000,4,0.00331404031775084
587940462,5.2644939403865,9.19963545788511,2.33634809607747,8.82201984519299,11.0227908703232,0,0.633573529191487,27995,645,0.00184923531109464
39710139,5.2781275890638,9.24289029635246,3.03773905498351,12.5701821427013,9.54498807237203,0,0.417434655478884,27072,0,0.00983888018082408
48796062,5.33810819462228,10.2886972828036,4.94205962466842,10.6232172101737,10.6792609043299,0,0.91648753500442,27492,1,0.0125351263010376
949566025,5.35325704225352,8.17266336782931,1.62916116673459,5.82758721084273,11.7745572308205,0,0.458906280044504,19728,5221,0.0238086403765751
276804554,5.3619901225535,8.40324494754263,2.16909274911799,4.53750309932543,8.89939999695497,0,0.706652707351426,6700,17958,0.00301090642605619
123572327,5.36979833546735,8.59626014759952,3.88488420645802,8.46214970086085,9.53636333699363,0,0.673342694038771,29223,82,0.00101569205206036
514680089,5.38411580594679,9.85893942527732,3.07760296678442,3.11324356895674,8.33019558068085,0,0.849528025106541,8,28269,0.0207211257864539
51234567,5.39730046948356,8.69300875400134,3.26575679642894,14.0071748303022,10.3808407273012,0,0.834792027791851,29030,0,0.0397710984404797
39124629,5.449423815621,8.69605304311257,2.82868378330117,6.77316191907673,10.9417379724546,0,0.914724383000049,24863,3905,0.0116600133623385
758873533,5.45152831884926,8.39581393436654,2.19053586500626,6.88517131182743,10.0960617066213,0,0.883565438398191,29078,1177,0.00452411334937104
784664090,5.6320047947258,9.04069115676471,3.63224157001504,12.6189402067379,9.84541415007797,0,0.938180106007485,28936,0,0.0120704738996738
48769921,5.69640922457824,8.1731834980405,3.76284116359757,9.02745573187823,10.6373697546964,0,0.505414206512588,28686,20,0.0126700467519045
468363735,5.76752078737485,9.67570661358693,4.34138375072838,8.7516995069988,11.0817965285564,0,0.726641610687375,10438,15229,0.0320009133721096
63683559,5.80250735180313,8.77403869407564,2.56047365620695,11.0347832185609,11.552471104041,0,0.373000844276596,29884,1,0.00767435490155609
677611540,5.8288361749444,7.724297368383,2.18741862983672,12.8040094791369,12.6547319953691,0,0.252317048796509,28951,0,0.00528435202993355
322166780,5.83422373320382,9.82141143097894,2.83360540153362,11.072968247286,11.3711729207559,0,0.916160321875602,28067,1,0.00245697575410537
362730266,5.8707301278938,9.58934364617761,3.37738788435109,5.13007820448016,8.12090550912177,0,0.515994215177062,207,28135,0.00240407898692236
539460833,5.89839034205231,10.0265503415328,4.58383635226065,6.39622413568425,8.23002918258765,0,0.861970223367735,5831,19847,0.0105907559648684
592060951,6.0329476861167,9.9154957177014,2.95523902845072,6.09495749336188,9.88314695719638,0,0.721592096496312,3601,24360,0.00296870657201889
519641773,6.10176915149433,8.31179535937672,3.31401002492846,11.7734687362639,11.7687714798549,0,0.949318955601195,28463,0,0.0161874393449658
659405203,6.11219590268886,8.80893967466702,1.4488635388063,5.3886645947463,11.6001008938469,0,0.471253490100094,8326,18226,0.00327384042040534
488577105,6.13423842021199,7.94101220152612,1.35333520490101,7.45301001866437,13.0284344526764,0,0.27943298783319,29556,311,0.00854707726743763
26926213,6.16297786720322,7.88973254380289,1.04687574970967,6.82954669378116,12.5602168004483,0,0.436636819484746,28537,466,0.0105499716872397
596537878,6.21070742637644,8.88615844247671,3.51659708604122,14.3007421318764,13.7481895390963,0,0.46771996416119,28495,0,0.0138611367335061
792801902,6.2585289514867,8.84860601413483,1.24236971396695,5.31041812601458,9.34445851168548,0,0.587127775393941,28115,20,0.013054788445642
474852777,6.27766599597586,8.42731498434895,2.51876655184969,9.06604147776754,9.27966021356465,0,0.626568705777847,28049,1,0.00836134492753028
612879224,6.28738724481722,9.90814688873608,3.1020393037731,11.167134280622,11.0499700192086,0,0.948195488413817,28074,0,0.00845344054681544
174263092,6.30871274156568,9.64091641652107,4.19435332029085,12.9599372010934,10.4621935227903,0,0.696354112409875,27605,0,0.0260553707877221
245554115,6.5462441314554,9.02150679381886,2.05557205712207,5.84090392598711,9.63279666459457,0,0.346879828297112,28772,106,0.00521731923871252
293296760,6.63113161728995,10.6927578161377,1.85839791884518,8.22350038813662,11.8394750758465,0,0.821021104698985,27633,522,0.0018644909639735
775602662,6.64610554895639,8.63370052215447,3.16103577799756,12.9824952140371,12.2580582370557,0,0.337753093761218,26908,0,0.00128206338141748
19587228,6.64788732394366,9.67405310606712,1.67584923005073,3.20174763628893,8.77152052342493,0,0.807894058090778,12725,12021,0.0115781402902084
216120528,6.68197183098591,9.63900473619258,4.51448749102615,7.68424494148506,10.1269237735143,0,0.577583833566888,7564,15155,0.025380629304616
258900240,7.05274198381781,9.77469551586844,4.77189779075228,8.77930193208034,10.7809031386873,0,0.245817675156596,28107,8,0.0354270654188791
306791071,7.16522792669998,8.05677710711432,3.92244323292675,10.7289143882788,12.1679760584663,0,0.194243920214668,29738,11,0.0155166394925461
110678807,7.38343856240894,9.48557272138699,3.07226334863463,13.9679653972091,9.83172806949465,0,0.64874792135992,27862,0,0.00395902459878772
952033641,7.51424275993037,7.40228127699481,3.55453179915098,8.55206108173011,11.0207571378378,0,0.215147934854513,27215,16,0.0132817325697514
504706942,7.7525674882629,7.92068678690452,2.23778877028665,10.8164509229563,9.8882809828182,0,0.45475972365322,28907,0,0.00303060547425578
93801119,7.75814889336017,8.83843179371183,4.26888523516491,7.28024634245522,9.68016511195688,0,0.315499296049257,20712,1977,0.00333803336982505
374443742,7.8453942043063,10.4976391630025,4.22152103212026,3.71724219216915,6.85894843583159,0,0.650153480131357,807,25536,0.0120083949017239
211829896,7.874709797245,9.25804384711932,1.96567372126054,14.522353602164,10.6381730694196,0,0.786205810038351,29327,0,0.0236773678947099
27628493,7.91348088531186,6.96019474991858,3.03533373600935,4.01547709722949,8.1428725504601,0,0.181694019964571,1598,26343,0.0162936783116302
362570346,7.97679257362356,8.42792468249521,3.99406266259812,8.17654027184474,10.0863803898819,0,0.505981054593262,27689,1011,0.0073912328470608
166202302,7.99735915492958,7.82155837460885,4.55792736285516,4.54282202048765,6.75772887501111,0,0.471920511868468,531,24629,0.0179015499268844
654586477,8.18658265381765,10.6884538352449,3.10534114189488,11.4061003213578,10.4945893858648,0,0.515128144132065,30092,0,0.00917498005920009
275336851,8.1868905742145,10.9019649274371,2.64123308159806,9.19328082334266,9.52948877383266,0,0.811446681069023,28994,3,0.0116313397652261
771903900,8.3822504922005,10.7589649073696,1.96070082115526,4.75457854513439,9.81459635309092,0,0.829589402821874,18047,10256,0.00491985986121868
843789455,8.38944419203393,8.18802829559637,1.10139035037705,6.54092180160302,10.4068904225609,0,0.723125354135662,29588,100,0.0105575320682605
167374431,8.4427715719605,7.69738489852556,4.37033929983807,12.5973709786793,9.68185314760339,0,0.789847436785865,29540,0,0.00434210487857258
191275448,8.47361178565647,11.0313389969202,1.72236588691638,13.4504138626971,9.20073816161651,0,0.877885968208021,28257,0,0.0058845039995834
760851037,8.51492651561543,8.05851609999401,3.73092429779285,10.4311978932938,9.06721531532056,0,0.660535422482811,28675,0,0.0152788636484031
601775931,8.84046948356807,10.1031577567044,3.37111928072894,6.74354658219789,9.89897358249101,0,0.534070229957227,17546,7887,0.00255596547973566
