"epsilion"
5.23648648648649
2.7202380952381
2.31843575418994
2.07784431137725
1.8155737704918
1.65333333333333
1.51388888888889
1.38666666666667
1.21518987341772
1.10434782608696
1.01554404145078
NA
NA
NA
NA
NA
NA
NA
NA
NA
