"epsilion"
40916.0271287426
5170.6996625215
2002.02722259214
1006.55203541595
550.412572530824
401.966416507648
346.514068978447
309.565824987191
265.247054649057
230.718443129283
197.010152022681
174.631039623545
NA
NA
NA
NA
NA
NA
NA
NA
