"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
948273893,3.09574468085106,36.3194490363292,2.90817147556609,24.1599611345069,12.1742347967595,0,1,28577,0,969,0,0.007036321908835
113338925,3.43157894736842,33.11208135324,3.47346368949287,14.8756888899212,11.3175128205644,0,1,28807,0,678,0,0.00456815472763513
88632382,3.58426966292135,30.2175301741632,3.28850254624616,2.07934709440808,5.05153769714806,0,1,76,26482,0,957,0.00712506434691807
542367890,3.68539325842697,37.2523535700532,2.24903659129852,2.34236386237579,7.04142417852059,0,1,703,25971,19,888,0.0122657318906324
567402905,3.6989247311828,31.2638766112031,4.61628683877296,2.28881335407278,5.69821627305726,0,1,48,28855,0,878,0.0154481056145383
116554095,3.82222222222222,31.7139924556127,1.36539868156332,21.9801574810681,10.3583124638269,0,1,28242,0,938,0,0.00897628561087188
580834050,4.01052631578947,37.2548044557825,2.30851074877751,14.6496255582503,11.5562891620159,0,1,29059,0,989,0,0.00182937072860206
508567335,4.26966292134831,31.4183422823961,2.32353351264285,3.64659508621964,8.04140430199505,0,1,1659,24715,4,1194,0.00731912519040322
327720879,4.36666666666667,31.3645945613813,3.81734268970354,8.57918762157234,9.62370652614879,0,1,26271,24,605,271,0.0132451239057374
985292515,4.44329896907217,39.0188549083698,1.10818597658038,29.3627318064029,10.5733024477852,0,1,27032,0,1055,0,0.0106725788203485
164385794,4.52325581395349,28.8145984359533,4.69453046323099,2.89184825463976,5.12419448180978,0,1,281,27263,0,839,0.0421302828250657
951520310,4.55769230769231,38.7661147698037,2.13134198533266,12.6135057817896,10.500356553887,0,1,25961,0,1110,0,0.00305474525169509
224855471,4.83333333333333,29.68907742109,3.49687465942804,13.1022554658712,10.7520498509789,0,1,27759,0,793,0,0.00847227318683828
513495652,4.84090909090909,30.9062324884383,2.87780964419159,17.7151452339989,10.4321221041624,0,1,29294,0,858,0,0.00273493982287565
718974168,5,25.1490223124781,1.55376242479108,29.1661815367132,10.3612999476308,0,1,27606,0,843,0,0.0103859885646693
875050104,5.06024096385542,28.7716559310829,1.75868607349421,3.68066486673443,10.349148909271,0,1,3944,22823,35,797,0.00466925323390246
745918689,5.25,30.0981120125767,2.03402658687013,24.8467213056377,9.71226104863815,0,1,28397,0,841,0,0.00778630339404598
956507453,5.29347826086957,31.9139454708795,3.94114011084718,12.3049200664795,13.395751313449,0,1,27531,34,604,266,0.0058861539045062
14736333,5.29896907216495,43.5845762135145,1.39612901333992,28.0917090748966,10.2185287007976,0,1,29508,0,1048,0,0.0084392428820163
404952638,5.31578947368421,28.4267314858946,3.14368737317331,26.2202583981738,10.4470530269053,0,1,28778,0,779,0,0.00657287186003192
217704851,5.32631578947368,41.8738086663103,2.84078409425891,25.1075866737077,11.008740222311,0,1,28873,0,962,0,0.00752449977242712
31418319,5.35555555555556,38.4733823545774,2.51726778009399,28.9507139149195,10.238142600619,0,1,27945,0,976,0,0.0112743010376936
199658920,5.36666666666667,25.9167525087315,3.03018328268341,13.0851049503667,8.91116053341806,0,1,27670,0,695,0,0.00414255072975686
712762064,5.44791666666667,37.6283489803709,2.08116190869884,9.19690894497809,13.4457095275335,0,1,4817,19974,39,1000,0.00411267251047568
466723217,5.69148936170213,30.147645985229,2.80494092359727,13.0933361374013,10.0673880813,0,1,27475,0,630,0,0.00631539794385921
566749168,5.70786516853933,32.9084296292853,2.23090748680401,11.9793608379231,13.9834402286739,0,1,28332,113,960,149,0.00283326088148036
878075658,5.81012658227848,30.6667325880259,2.72656176028496,16.6176413975555,10.2273789867127,0,1,28007,0,807,0,0.0110299663402823
413024826,5.81052631578947,34.7472728676773,3.22667279500323,18.7032385370613,12.4627741096394,0,1,27642,0,863,0,0.00408967655249798
934365785,5.825,38.4530333759853,1.27799147045333,11.3034170870382,13.1110590699588,0,1,29387,4,753,138,0.00434018205360838
622162360,5.88311688311688,35.7291387378094,2.32195815349991,17.9682757950345,10.4828185985249,0,1,28794,0,910,0,0.00489777488688446
229218523,5.88888888888889,28.0739378504839,3.49933095910897,17.4720739574501,9.71395016489258,0,1,26361,0,727,0,0.00614849974707992
123717644,5.94949494949495,37.0115710689917,1.77390698798712,22.8593807899556,10.8714096441556,0,1,27650,0,830,0,0.0109060984936826
450326344,5.96470588235294,42.4545436201543,1.07327184641992,20.1146793077788,9.76140336194581,0,1,27768,0,1099,0,0.00548294275389356
873700792,6,44.9117911136469,1.93994295727961,20.4300289287621,11.1191374963311,0,1,28043,0,1224,0,0.00224167389053558
483567867,6.11224489795918,35.3688747770199,4.10981328122304,17.4617874165254,11.4482492592608,0,1,28812,0,802,0,0.00493481151575529
222700188,6.22105263157895,37.3998133393993,3.96862578317272,18.0990743581869,9.51563784449789,0,1,27681,0,1035,0,0.0207092020031045
428629466,6.25,43.8756858752315,4.08565240022842,26.3034469017124,8.9815906563485,0,1,28234,0,1109,0,0.0111139468838508
299604686,6.28767123287671,28.3253535023985,4.56180417035345,23.0388008061968,10.3053173625553,0,1,26936,0,713,0,0.00927038043857851
841643980,6.3,36.8798714700218,2.87314414110449,21.2644493016568,9.76660101563646,0,1,28212,0,919,0,0.00706086539756798
46706120,6.71276595744681,44.0898952516577,4.15355860836425,4.57948708605621,7.49132136683844,0,1,744,25683,0,1377,0.00954785492622837
325432600,6.86516853932584,36.4489734868328,1.68026446400624,24.9656123725038,10.8287515005055,0,1,28149,0,927,0,0.012091603893455
664220444,6.86904761904762,37.0446806124351,1.0528561483665,16.9644845182372,10.8258298074647,0,1,29056,0,1068,0,0.0033154168465064
249448506,6.89473684210526,37.9537983587193,1.32750178227359,8.22404581682738,10.9796672175305,0,1,29301,52,985,48,0.0158655527655943
600294522,6.89887640449438,26.3534950439416,2.8713352335555,21.3354351147499,9.60524414606569,0,1,28803,0,628,0,0.00580843329615972
591781243,6.91011235955056,33.78574941207,3.48043614954409,11.8880371776542,11.0599024703811,0,1,29162,0,973,0,0.00758773086295172
721149259,6.94117647058824,27.0841984406691,3.13022358665837,22.8545344604397,10.8376914721534,0,1,28720,0,670,0,0.00527452680126018
383060796,6.97530864197531,26.6071412802933,2.30217712578472,19.1539765746636,11.5964496665706,0,1,28784,0,765,0,0.00567071297728245
63968864,6.97619047619048,27.2763151446827,3.4851644237001,10.7644138725068,9.82204558492415,0,1,27439,0,673,0,0.00906259604943796
161006580,7,42.3371052614398,2.19460920315423,26.482896227329,11.1136221109586,0,1,29239,0,1158,0,0.00757870772756248
651733535,7.04761904761905,28.365790805475,1.15632152189537,7.22527826822935,11.4275907403413,0,1,26356,130,479,238,0.0234652119158502
509772343,7.08974358974359,37.7458598816546,3.01815159792919,9.8357496186724,9.62539546235855,0,1,29321,0,842,0,0.00450814256517965
986770446,7.10714285714286,35.1576199497026,4.72659234458041,28.1316538872834,9.58925407726,0,1,28226,0,997,0,0.0254278057271187
97440311,7.36046511627907,40.3853220047347,2.83141353605633,26.8357046665943,9.75979405750672,0,1,29503,0,904,0,0.0069136874379595
945356649,7.48351648351648,39.1023419494983,3.29551126712979,25.3699928242791,11.3645252077851,0,1,29230,0,1006,0,0.00768573905326484
580170384,7.5049504950495,40.8813229259782,3.50709444733092,3.87001554799031,6.75102019299988,0,1,905,25216,0,1470,0.00346725070072098
273870061,7.53488372093023,33.0358122449044,1.38281688570593,19.8906363346189,13.6790086827035,0,1,27736,0,996,0,0.00740056683499891
589003152,7.5462962962963,43.7569444543889,4.21384549746745,2.79578433994143,5.25527806246993,0,1,38,28853,0,1283,0.0102244673378274
165899809,7.63953488372093,23.2664563115186,3.32842538050741,1.03526529676826,5.44776719841954,0,1,28,28393,0,744,0.00929961546968812
415795682,7.70786516853933,43.7749416507763,2.39142114176847,20.2114767011511,10.4377352236082,0,1,29143,0,1028,0,0.00427303437064116
140033875,7.71951219512195,45.1375940687198,4.91436234340305,23.6580984482057,10.2314997034958,0,1,27358,0,1136,0,0.0113958268474339
99272453,7.72619047619048,36.6504013574731,1.44365708278831,16.0341585632547,10.7429577276211,0,1,29615,0,972,0,0.00611539339276543
478578686,7.8021978021978,43.0886165791895,1.04697598260202,14.3117502226077,14.3836710615417,0,1,29720,1,884,192,0.0108819971547594
601356359,7.88636363636364,37.5923051536067,2.28476192270279,13.8920217793227,10.1200493740325,0,1,28255,0,1016,0,0.0101703696270453
313832091,7.92,41.064919434267,2.33634644914867,13.6712904950423,10.0443106066071,0,1,29288,0,1145,0,0.00416181840756968
456914651,7.93548387096774,39.3767280668418,3.54164702581875,18.1467523273446,12.1376821288865,0,1,28283,0,1116,0,0.00202577843007148
638291802,7.95121951219512,27.2795332387023,2.93262502754366,16.1683321726743,9.70465912353813,0,1,29066,0,713,0,0.00694967167674896
28117813,7.96551724137931,46.0372340998831,1.7926649616921,19.379329657278,9.87647228933467,0,1,28147,0,1289,0,0.00877205809426483
549620549,8.0126582278481,25.851225718165,2.09664598145008,29.7688146160122,10.6444004954568,0,1,26542,0,769,0,0.0273812425795827
497756192,8.05555555555556,43.69279140065,2.74941720393111,18.9573481594042,11.4341152888425,0,1,28214,0,1225,0,0.00762582188134003
424099854,8.06493506493507,21.7657038516618,3.19175438953737,7.44603045860656,8.38471441631706,0,1,28975,37,563,83,0.0163340184813219
296775190,8.07954545454546,22.3513555082065,1.25118918678141,20.871859715558,9.0804702456233,0,1,25785,0,613,0,0.00903101905971866
800461549,8.26136363636364,24.0834507769925,2.84467129108429,7.15111905840457,9.86041544204662,0,1,20732,6152,556,189,0.0169469583229131
825255031,8.26436781609195,23.910475223403,1.88204213173292,6.42918069723944,9.76054416484318,0,1,28947,826,561,112,0.0110765062826464
761961607,8.28395061728395,42.810830132445,1.87874853449183,20.2761864686737,10.5914556776909,0,1,27007,0,1106,0,0.00869584148315869
934504804,8.38888888888889,19.1462433240608,2.96037191279358,7.17043919901833,10.2060455065167,0,1,18472,9230,110,474,0.0121201892454489
308318921,8.39784946236559,45.3020964300373,4.13299554224814,24.7727566769458,10.1512775807696,0,1,27701,0,1299,0,0.0180037181483014
29799081,8.40476190476191,31.5500753795065,2.25656619652719,6.79718280084043,9.60760626466425,0,1,26782,884,899,112,0.0066902732903677
