"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
639605131,1.375,21.5414537691218,2.18974804024184,2.37725459313471,7.72573773963016,0,1,142,26556,0,618,0.00689363185384944
805726684,1.41025641025641,18.6419049309845,4.8170173880818,7.36973008371871,9.40553930378215,0,1,7110,19838,6,667,0.00344204572218496
491075897,1.49367088607595,16.6335854725206,4.58446468356331,4.82415794798467,6.93581810338905,0,1,338,28522,0,544,0.00806262094074492
614688423,1.56578947368421,17.0845929380777,3.81947784947117,4.27599026229167,6.93842652514888,0,1,343,25519,0,682,0.0016416456578994
686348630,1.675,19.8035151121869,3.03864921549423,5.33094713311734,9.11269104655669,0,1,15273,11757,363,406,0.0155696290347364
337440813,1.81081081081081,17.1834417471908,2.62132004960696,4.51059412927645,7.69364403575623,0,1,7647,18014,71,647,0.00678039026772294
551558524,1.85507246376812,18.3900537559678,3.28506529718595,4.60841344525855,7.24537030183074,0,1,785,26549,1,636,0.00534254808276587
462845795,1.87012987012987,17.4953544068211,3.14882528965718,1.88436141077446,5.06688498366547,0,1,57,26402,0,615,0.00533444834933263
136009165,1.87096774193548,19.1018983210603,3.47211933989558,10.1924104583204,12.7105871946941,0,1,23257,4645,419,117,0.00795231540861804
578628038,1.88,19.9338428634913,2.73775285324554,16.4375607729962,10.7843423430912,0,1,29428,0,621,0,0.0288148153120618
900053333,1.88888888888889,17.9878242961557,3.22408566262069,6.3090382871361,9.33494089392598,0,1,3129,24042,0,585,0.0049977081672993
721330437,1.91780821917808,16.8637341078323,3.31683017628929,4.8873475427175,7.82213133166719,0,1,6340,19661,95,501,0.00341581282920922
777639881,1.94871794871795,19.4238076103032,4.0787202670813,5.64670841213959,8.12523914384333,0,1,1453,23681,0,776,0.001606437422908
311740413,1.96153846153846,20.2256478043957,2.71011481201413,3.11300923699604,6.68313345775638,0,1,711,26138,0,589,0.00203743867828084
228623629,1.9625,16.5522503358574,4.43195091547852,3.88411118962438,6.13256923634838,0,1,1169,25126,8,664,0.00171539143250054
473573712,2,17.9217907424053,3.63835040233618,3.81162195830055,6.45391081444639,0,1,1388,24259,0,722,0.00393357285557504
535806566,2.02564102564103,20.0314290238742,4.03996505235975,4.02389795879439,6.64578965521654,0,1,207,26928,0,643,0.010722408613925
672140404,2.05194805194805,16.302744056846,4.16784899891511,4.99141793616643,7.40626347708173,0,1,1286,25740,0,551,0.00509830967146501
844494316,2.075,16.9821561141178,4.43364574031941,3.92774628520243,6.27710771371291,0,1,867,25266,0,590,0.00800277469981775
156921402,2.08955223880597,19.3721795502253,3.14109401079842,4.64970202452661,7.73363996863257,0,1,1215,24490,5,571,0.00220023307616784
826575074,2.10666666666667,18.763669812668,3.4762878923334,4.0237224172733,7.3181454727676,0,1,881,27224,0,616,0.0107877093215527
969743037,2.17333333333333,17.2235525815489,2.23154169791068,2.62666308423077,8.30187270134359,0,1,1284,25950,2,501,0.00950170165294903
762448892,2.18681318681319,18.1907611747148,3.57853331080552,2.90591467619704,5.6857518195854,0,1,820,24991,0,733,0.00588275484620403
358673878,2.19178082191781,19.4483287557729,1.90764170090552,1.12872243566391,7.02193981441947,0,1,275,27013,0,551,0.00396380193022533
728111678,2.19753086419753,18.8799061619546,2.19189662261384,2.29006533380028,6.98564059635548,0,1,7021,18443,73,453,0.00394298192293918
9474935,2.22666666666667,14.7286672889791,2.77135666321753,3.19224827019406,6.76614865868856,0,1,870,24438,0,514,0.0413173551004283
502936513,2.23188405797101,20.5392921741953,4.00602075101161,6.64571230841265,9.47373335624068,0,1,4249,22331,27,683,0.00894660580072419
582991339,2.23287671232877,20.8226549614796,4.181951215248,3.39544287852196,5.98803032937786,0,1,153,26366,0,718,0.00881446227347008
764701140,2.25,21.446540135214,3.31040665319229,7.99206416797381,10.5803729870869,0,1,3683,21733,14,738,0.008386810901865
860143719,2.28205128205128,18.3594071827838,2.99821102992718,5.04546144208673,9.33004869977828,0,1,7645,18012,43,598,0.00483971452009879
598857765,2.3015873015873,18.4952235596043,4.21861626516068,3.87559796401389,7.48641286715223,0,1,490,26291,0,586,0.0152391673204693
528492962,2.31944444444444,21.2095653391786,3.64528659605249,13.0595096852693,11.5422599107687,0,1,27541,0,517,0,0.00239693779153214
681303995,2.32911392405063,19.6226376946869,4.75372052192338,1.67942905795717,3.91128377356808,0,1,5,28983,0,571,0.00628563195318006
856327332,2.34285714285714,21.2508867278519,2.96139213087044,2.62029381496803,6.32947297137932,0,1,495,27107,0,630,0.00899369587077029
479356127,2.36486486486486,19.5793771070184,3.09378626697827,2.61703646826144,6.16995384963937,0,1,30,27839,0,573,0.00788297105959441
732515188,2.36585365853659,17.978134840718,3.57275635976133,3.26503751358476,5.86622649331813,0,1,258,28426,0,624,0.00613362862482312
651111216,2.37179487179487,16.5444507660661,3.13498142527562,5.55326792601649,9.38602756981002,0,1,250,27603,0,564,0.0148799221359957
676358062,2.38271604938272,15.7368198411651,3.67236561288784,4.76609226143062,8.32828277397954,0,1,577,25874,0,663,0.00261252473052874
700281885,2.4,17.7784378072003,4.9060214540458,4.22730499413623,6.33286406778069,0,1,65,28507,0,576,0.0113241097159601
56727087,2.4047619047619,21.0827040701733,2.37843117307481,5.67361186160267,9.54031346247194,0,1,8706,17630,325,395,0.0258448552642229
851681274,2.43023255813953,23.524744068951,4.73440958997649,7.14384481872869,9.88912050548114,0,1,8174,17662,112,629,0.015533092644315
391933311,2.44594594594595,20.3413877632818,4.76157848551898,2.56144698619651,4.98743626875094,0,1,595,25384,0,572,0.0199487093674647
388853656,2.45588235294118,21.0284985860978,2.37095225039515,13.4804690037622,11.3480695202601,0,1,29791,0,495,0,0.018486760503146
489543306,2.4625,17.6929111298746,4.92552014697001,2.2980997520604,4.44776288522595,0,1,51,28175,0,553,0.0048676331167977
689267519,2.46913580246914,18.2354469757096,3.68167222411912,5.61828820134907,8.67282117909306,0,1,1637,24240,0,580,0.00854075994770141
818904443,2.47297297297297,17.5191624196929,2.51785387317527,5.13198368805592,9.07552828641932,0,1,14491,13461,156,459,0.0186955988206989
556840134,2.49350649350649,24.4215707664577,4.26018825424489,26.8404485193691,10.62843836965,0,1,26813,0,650,0,0.00614106033791995
652346909,2.50724637681159,19.95666278663,2.1795305446652,1.38321182337145,6.76256676706387,0,1,437,25759,0,606,0.0150808637106511
817174691,2.51898734177215,18.3406986506438,2.70181675652585,3.73697008471861,7.68822590606024,0,1,270,25368,0,540,0.00253207689023502
340801078,2.53731343283582,23.835294627919,3.24571652840419,5.33508505673434,9.01402681666492,0,1,10168,16343,71,651,0.0102859776238987
447284085,2.54794520547945,18.5449812211345,3.55640663487326,5.12082004999288,7.90992277064025,0,1,3127,22790,13,520,0.00314670694936774
134832460,2.55294117647059,17.7790161668388,3.81810055623265,4.10061915616443,7.33098425655868,0,1,2774,22814,13,528,0.00186055995948555
671196354,2.55555555555556,19.7901891303047,2.60541346046452,3.41070164873307,8.49231414605054,0,1,296,27841,0,630,0.00313831728211736
739794086,2.56976744186047,21.9547573849857,2.19840231911929,4.87512760470079,9.73904249277225,0,1,1623,24458,0,646,0.0073238857160584
935300801,2.59154929577465,20.2489542785076,1.81268988326214,3.34274536357695,8.99935661808619,0,1,3290,23746,25,576,0.00854343390696783
605507282,2.59459459459459,16.6601431523828,2.77922072716781,4.99219902092891,8.83876312741424,0,1,276,28330,0,549,0.00915366344154069
536459500,2.60606060606061,22.3078625699469,1.36073698172251,1.20411536421531,8.35830458203736,0,1,561,28729,0,563,0.00878726277671237
537960353,2.61038961038961,17.6916231580029,2.82122583854676,4.49047286244071,7.7493640564853,0,1,676,24890,0,635,0.00752121438656312
551402224,2.62857142857143,21.8093880973959,1.23875831519898,5.34430935399048,10.8539992049709,0,1,27346,370,458,223,0.0131790186530724
698172306,2.63855421686747,18.4564744789336,3.12695585382514,4.69276188433418,7.73514506181782,0,1,232,25692,0,592,0.00615640435685476
965772251,2.65,18.777121632946,4.29531659531122,6.80600761467381,9.52623374615598,0,1,6391,21926,56,568,0.00210259852484386
498927135,2.65277777777778,20.3099444189309,2.06085689068963,1.74973086712743,7.16027382469347,0,1,264,27181,0,540,0.0171993405484502
596196331,2.65384615384615,18.3673038666431,4.26960304586655,5.11910693962636,8.17980850111006,0,1,2649,22963,0,585,0.00281435873645753
528718142,2.66176470588235,19.0705965788346,3.57204168599025,29.614811876113,9.65587045837018,0,1,28989,0,607,0,0.0317643180593764
347546977,2.66666666666667,20.3034571031748,3.50977893126848,4.47128924334792,8.45813687616985,0,1,2160,25141,5,534,0.000752174654324721
780156465,2.67164179104478,17.2557328351446,2.76735354095609,10.4052910388515,13.229982178808,0,1,18579,6656,162,369,0.00344904731706538
