"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
180654059,4.2747311827957,10,2.02567307697653,14.9414585657555,21.5609520700335,0.617582737397981,1,19277,8324,0.00119697260245622
26258343,4.42425479787669,10,3.75182660842832,27.0377674469106,28.9447217870148,0.587687828332931,1,21181,2371,0.00185115255393944
181861020,4.46388499298738,10,1.31434272292287,20.9766319160987,26.9459397482734,0.60155815163066,1,28006,29,0.00565654253016329
791324207,4.57267334074899,10,2.07317108901625,22.9587714416819,28.9381758902963,0.627825413840663,1,14081,12823,0.00144551939134343
511476842,4.60302419354838,10,2.91747784476674,18.5541525222299,21.6937986807309,0.565422096405955,1,22039,4373,0.00230623629126462
208815983,4.60552995391705,10,2.3247585488568,17.3273868121513,24.1437830264575,0.603282045905296,1,11251,11052,0.0017464671402646
757047375,4.65435108777194,10,1.56589560396002,15.0600016223045,32.5096103348822,0.868603974518176,1,63,26712,0.0289255351924929
420447013,4.78911290322582,10,1.34031997359549,26.7948558204263,26.4668876005055,0.522530538750613,1,26996,0,0.00554995035308671
635378791,4.78985507246377,10,1.4823032612625,18.3085710454863,29.2956981084223,0.660451015270911,1,4764,17960,0.0017716326036012
114331225,4.82811747713048,10,3.71880262445912,22.9957723624482,25.7013366405822,0.634610949475055,1,17645,6176,0.00114288395883243
902325140,4.97452346041055,10,1.7510088083739,17.2589730798606,25.9843359859935,0.709344014681428,1,10411,17610,0.000925662881580924
850388405,4.98218304576144,10,1.80223237132986,17.6212930561802,20.7632578772936,0.51094846144759,1,26763,69,0.00278363246941854
816562209,5.06873167155426,10,4.892922988096,27.8463833235695,29.2003731537754,0.539500444480804,1,27695,172,0.0334700591711072
704278773,5.25000000000001,10,4.34416150592678,27.8348889756425,22.0712223232331,0.536966213625554,1,28616,0,0.00509603268036971
99524631,5.30215053763441,10,3.78798141551757,29.5464850338917,23.2829124482346,0.540844339043601,1,27932,0,0.00219571526969021
579896568,5.30645161290324,10,3.66423094711885,25.7815373925387,29.2516924644674,0.578778678156781,1,21167,7143,0.00347366127167892
2082107,5.32421396488363,10,1.23337976579639,6.86841151951687,23.6676686795715,0.529778398369929,1,23346,3480,0.00948194264404574
109436590,5.38301593470658,10,1.52278206637035,3.90117676238259,17.6825438149129,0.801961537514486,1,1,26444,0.00556942191236814
284273678,5.43823313782992,10,1.50194226153652,5.10694243227076,22.6353841346448,0.800428437753909,1,56,27631,0.00958220846132109
881156452,5.46411290322582,10,3.14310041290194,28.8365660347004,19.7847212361794,0.49473350283915,1,26416,0,0.00237203524946983
792859131,5.5365275142315,10,4.70154839461479,29.683787215928,31.5488542186644,0.632510304011552,1,15247,6776,0.00923960347040641
419075869,5.55645161290323,10,2.72347626605989,13.3780997757248,18.384401520925,0.547428985413749,1,20825,1942,0.00431806104679633
354230675,5.56820831713953,10,1.76498240737615,19.0644673750515,30.6045824980183,0.943699825199314,1,19,25137,0.00874740198001082
598934971,5.57717435688036,10,3.75709414270024,22.4838116298829,24.9590219266221,0.582950625612809,1,21171,3025,0.125007491630161
880091091,5.57824760244114,10,1.64792886539401,25.0560619455996,33.5883437883514,0.667441665273275,1,7079,16650,0.00266614549135561
888274877,5.59516129032258,10,2.83126139771001,26.8392217729584,19.6917716716749,0.538820942976309,1,28963,0,0.00282004301019861
77051021,5.60163233579479,10,1.24507421279643,9.52061102726308,29.0090852289835,0.689966229209782,1,5245,21179,0.00167799366588815
52532579,5.60185834502104,10,2.40951518779596,18.9201461345131,22.9981706502377,0.541497984445347,1,28015,813,0.00350247006350982
