time,type1,type2
0,1,0
0.367303,2,0
1.39941,3,0
1.471,4,0
1.57373,5,0
2.12626,6,0
2.34474,7,0
2.72626,8,0
2.77039,9,0
3.40984,10,0
3.43416,11,0
3.74404,12,0
3.76272,13,0
3.88484,14,0
3.93411,15,0
4.1271,16,0
4.33962,17,0
4.46243,18,0
4.49329,19,0
4.55927,20,0
4.58303,21,0
4.60571,22,0
4.64128,23,0
4.66167,24,0
4.71742,25,0
4.83086,26,0
4.86886,27,0
4.96592,28,0
4.97066,29,0
4.99685,30,0
4.99923,31,0
5.00083,32,0
5.12365,33,0
5.14419,34,0
5.15138,35,0
5.17819,36,0
5.18507,37,0
5.1924,38,0
5.22752,39,0
5.30031,40,0
5.30267,41,0
5.30886,42,0
5.31064,43,0
5.35454,44,0
5.38506,45,0
5.39548,46,0
5.40265,47,0
5.40417,48,0
5.44683,49,0
5.45667,50,0
5.46843,51,0
5.48629,52,0
5.55537,53,0
5.55697,54,0
5.58649,55,0
5.58851,56,0
5.60732,57,0
5.6543,58,0
5.6863,59,0
5.68889,60,0
5.69891,61,0
5.73098,62,0
5.73297,63,0
5.73513,64,0
5.74751,65,0
5.75204,66,0
5.75719,67,0
5.76364,68,0
5.76452,69,0
5.76777,70,0
5.78505,71,0
5.79069,72,0
5.79615,73,0
5.79827,74,0
5.81778,75,0
5.82802,76,0
5.83444,77,0
5.84129,78,0
5.84263,79,0
5.8566,80,0
5.85828,81,0
5.86402,82,0
5.86447,83,0
5.88481,84,0
5.89206,85,0
5.89835,86,0
5.90594,87,0
5.90851,88,0
5.90973,89,0
5.91339,90,0
5.91678,91,0
5.92456,92,0
5.9438,93,0
5.95203,94,0
6.01073,94,1
6.02712,95,1
6.02823,96,1
6.02826,97,1
6.03733,98,1
6.05321,99,1
6.0559,100,1
6.07221,101,1
6.11864,102,1
6.11871,103,1
6.1223,104,1
6.12531,105,1
6.12929,106,1
6.14147,107,1
6.16516,108,1
6.1652,109,1
6.17172,110,1
6.18586,111,1
6.1875,112,1
6.1881,113,1
6.18934,114,1
6.19119,115,1
6.19763,116,1
6.1998,117,1
6.2063,118,1
6.21093,119,1
6.22715,120,1
6.22917,121,1
6.2496,122,1
6.25201,123,1
6.25726,124,1
6.27388,125,1
6.27824,126,1
6.28878,127,1
6.29222,128,1
6.30495,129,1
6.30605,130,1
6.3066,131,1
6.31813,132,1
6.3189,133,1
6.32288,134,1
6.32607,135,1
6.32879,136,1
6.32924,137,1
6.33642,138,1
6.33669,139,1
6.34749,140,1
6.35077,141,1
6.35776,142,1
6.36756,143,1
6.38054,144,1
6.38552,145,1
6.38614,146,1
6.38652,147,1
6.39969,148,1
6.40428,149,1
6.40723,150,1
6.4086,151,1
6.42513,152,1
6.42922,153,1
6.43203,154,1
6.43694,154,2
6.45911,155,2
6.46091,156,2
6.46559,157,2
6.47402,158,2
6.47967,158,3
6.48298,159,3
6.48784,160,3
6.49089,161,3
6.5058,162,3
6.51439,163,3
6.51586,164,3
6.51834,165,3
6.52016,166,3
6.52191,167,3
6.52202,168,3
6.53553,169,3
6.54103,170,3
6.54516,171,3
6.5628,172,3
6.56405,173,3
6.57068,174,3
6.58223,175,3
6.58752,176,3
6.58995,177,3
6.59173,177,4
6.59245,178,4
6.5931,179,4
6.59831,180,4
6.60258,181,4
6.60781,182,4
6.62823,183,4
6.63487,184,4
6.6383,185,4
6.65072,186,4
6.65341,187,4
6.67027,187,5
6.68412,188,5
6.68429,189,5
6.68545,190,5
6.68856,191,5
6.69168,191,6
6.69937,192,6
6.70038,193,6
6.70208,194,6
6.70862,195,6
6.71071,196,6
6.71596,197,6
6.7217,198,6
6.74396,199,6
6.74406,200,6
6.75491,201,6
6.76589,202,6
6.78058,203,6
6.78285,204,6
6.8026,205,6
6.80345,206,6
6.80696,207,6
6.80699,208,6
6.81012,209,6
6.82444,210,6
6.83573,211,6
6.83632,212,6
6.84833,212,7
6.85019,213,7
6.85769,214,7
6.85905,215,7
6.86035,215,8
6.86408,216,8
6.86675,217,8
6.88366,218,8
6.88458,219,8
6.88642,220,8
6.88924,221,8
6.89597,222,8
6.9008,223,8
6.90699,224,8
6.90996,225,8
6.91391,226,8
6.92321,227,8
6.92344,228,8
6.93727,229,8
6.93741,230,8
6.93917,231,8
6.94247,232,8
6.94596,233,8
6.95398,234,8
6.95527,235,8
6.96334,236,8
6.97185,237,8
6.97627,238,8
6.97903,239,8
6.9825,240,8
6.98712,241,8
6.98837,242,8
6.98977,243,8
6.9899,244,8
6.99499,245,8
7.00111,246,8
7.00848,247,8
7.02002,248,8
7.03577,249,8
7.03751,250,8
7.04066,251,8
7.04172,252,8
7.04445,253,8
7.04531,254,8
7.05036,255,8
7.05211,256,8
7.0615,257,8
7.06182,258,8
7.06333,259,8
7.07298,260,8
7.07668,261,8
7.07909,262,8
7.07998,263,8
7.08029,264,8
7.08048,265,8
7.08101,265,9
7.08233,266,9
7.08343,267,9
7.08361,268,9
7.09522,269,9
7.09777,270,9
7.10376,271,9
7.10767,272,9
7.10984,273,9
7.1138,274,9
7.11538,275,9
7.11886,276,9
7.12479,277,9
7.12513,278,9
7.14232,279,9
7.14582,280,9
7.14915,280,10
7.15234,281,10
7.15363,282,10
7.15706,283,10
7.16101,284,10
7.16451,285,10
7.17085,285,11
7.1756,285,12
7.17677,286,12
7.17686,287,12
7.17735,288,12
7.18,289,12
7.18254,290,12
7.1849,291,12
7.18901,292,12
7.19054,293,12
7.19075,294,12
7.19151,295,12
7.19454,296,12
7.19531,297,12
7.19671,298,12
7.20161,299,12
7.20666,300,12
7.21229,301,12
7.21242,302,12
7.21612,303,12
7.21975,304,12
7.22097,305,12
7.22392,306,12
7.23198,307,12
7.23301,308,12
7.2337,309,12
7.23571,310,12
7.23841,311,12
7.24123,312,12
7.24166,313,12
7.24611,314,12
7.24625,314,13
7.25088,314,14
7.25263,315,14
7.25299,316,14
7.25337,317,14
7.25493,318,14
7.25535,319,14
7.2569,320,14
7.26272,321,14
7.26276,322,14
7.27428,323,14
7.27593,324,14
7.27824,325,14
7.28138,326,14
7.29254,327,14
7.30201,328,14
7.30417,329,14
7.30708,330,14
7.30788,331,14
7.30811,332,14
7.30862,333,14
7.31289,334,14
7.31781,335,14
7.3181,336,14
7.32249,337,14
7.3257,338,14
7.32726,339,14
7.33677,339,15
7.34807,340,15
7.35126,341,15
7.35135,342,15
7.35296,343,15
7.36685,344,15
7.36851,345,15
7.37053,346,15
7.37068,347,15
7.37279,348,15
7.38561,349,15
7.38794,350,15
7.39035,351,15
7.3914,352,15
7.39274,353,15
7.39336,354,15
7.40021,355,15
7.40171,356,15
7.40317,357,15
7.40518,358,15
7.40732,359,15
7.40788,360,15
7.4079,361,15
7.40795,362,15
7.41118,363,15
7.41197,364,15
7.41284,365,15
7.41431,366,15
7.41477,367,15
7.41704,368,15
7.41856,368,16
7.41875,368,17
7.41877,369,17
7.41957,370,17
7.42318,371,17
7.42428,372,17
7.43499,373,17
7.43796,374,17
7.43891,375,17
7.43913,376,17
7.43978,377,17
7.4414,378,17
7.44273,379,17
7.44875,380,17
7.44931,381,17
7.44967,382,17
7.45519,383,17
7.4563,384,17
7.46798,385,17
7.46883,386,17
7.47099,387,17
7.47101,388,17
7.47297,389,17
7.4746,390,17
7.47527,391,17
7.47736,392,17
7.47748,393,17
7.47846,394,17
7.483,395,17
7.48403,396,17
7.485,397,17
7.48629,398,17
7.48694,399,17
7.49115,400,17
7.49138,401,17
7.49704,402,17
7.49766,403,17
7.4999,404,17
7.50133,405,17
7.50175,406,17
7.50236,407,17
7.50517,408,17
7.5057,409,17
7.50934,410,17
7.51334,411,17
7.51481,412,17
7.51499,413,17
7.52176,414,17
7.52316,415,17
7.52524,416,17
7.52646,417,17
7.52749,418,17
7.53556,419,17
7.53658,420,17
7.53865,421,17
7.53904,422,17
7.54262,423,17
7.54379,424,17
7.54576,425,17
7.5478,425,18
7.54832,426,18
7.54934,427,18
7.54986,428,18
7.55058,429,18
7.55623,430,18
7.55641,431,18
7.56278,432,18
7.56577,433,18
7.5661,434,18
7.56651,435,18
7.56877,436,18
7.57109,437,18
7.57277,438,18
7.57909,439,18
7.58099,440,18
7.58539,441,18
7.5873,442,18
7.58876,443,18
7.58946,444,18
7.58972,445,18
7.59134,446,18
7.59414,447,18
7.59596,448,18
7.59685,449,18
7.59865,449,19
7.60033,450,19
7.60203,451,19
7.60263,452,19
7.60339,453,19
7.60651,454,19
7.60755,455,19
7.61167,456,19
7.61445,457,19
7.61458,458,19
7.61526,459,19
7.6156,460,19
7.6166,461,19
7.62026,462,19
7.62266,463,19
7.62498,464,19
7.62746,465,19
7.62879,466,19
7.62987,467,19
7.63208,468,19
7.63219,468,20
7.63266,469,20
7.63431,469,21
7.64122,470,21
7.64451,471,21
7.6461,472,21
7.65179,473,21
7.65215,474,21
7.65286,475,21
7.6545,476,21
7.65512,477,21
7.65647,478,21
7.65754,479,21
7.65817,480,21
7.6594,481,21
7.65957,482,21
7.66106,483,21
7.66133,484,21
7.66269,485,21
7.66276,486,21
7.66431,486,22
7.66468,487,22
7.6661,488,22
7.66815,489,22
7.66951,490,22
7.67168,491,22
7.67519,492,22
7.67557,493,22
7.67644,494,22
7.67736,495,22
7.68043,496,22
7.68058,497,22
7.68371,497,23
7.68386,498,23
7.69045,499,23
7.69093,500,23
7.69317,501,23
7.69943,502,23
7.69965,503,23
7.69967,504,23
7.70058,505,23
7.70319,506,23
7.70334,507,23
7.7047,508,23
7.70786,509,23
7.71012,510,23
7.71107,511,23
7.71138,512,23
7.71484,513,23
7.71752,514,23
7.71757,515,23
7.71908,516,23
7.71977,517,23
7.72129,518,23
7.72211,519,23
7.72437,520,23
7.72497,521,23
7.72635,522,23
7.72885,523,23
7.72929,523,24
7.73007,524,24
7.73035,525,24
7.73254,526,24
7.73277,527,24
7.74027,527,25
7.7411,528,25
7.74115,529,25
7.74333,530,25
7.74727,531,25
7.75071,532,25
7.75357,533,25
7.75362,534,25
7.75485,535,25
7.75618,535,26
7.75741,536,26
7.75754,537,26
7.76148,538,26
7.76157,539,26
