time,type1,type2
0,1,0
0.113756,2,0
0.154073,3,0
0.594398,4,0
0.699559,5,0
1.00648,6,0
1.08952,7,0
1.1291,8,0
1.35706,9,0
1.3622,10,0
1.88822,11,0
1.99613,12,0
2.19045,13,0
2.21964,14,0
2.28555,15,0
2.39421,16,0
2.42115,17,0
2.42665,18,0
2.42821,19,0
2.42901,20,0
2.44809,21,0
2.45934,22,0
2.4908,23,0
2.51111,24,0
2.51829,25,0
2.57776,26,0
2.6545,27,0
2.66601,28,0
2.69851,29,0
2.76524,30,0
2.80206,31,0
2.97022,32,0
2.9783,33,0
3.00368,34,0
3.0701,35,0
3.08748,36,0
3.09509,37,0
3.1112,38,0
3.13819,39,0
3.15916,40,0
3.16731,41,0
3.2109,42,0
3.24482,43,0
3.28139,44,0
3.2971,45,0
3.31038,46,0
3.33397,47,0
3.33679,48,0
3.44191,49,0
3.46325,50,0
3.48565,51,0
3.49573,52,0
3.49929,53,0
3.51409,54,0
3.53071,55,0
3.5625,56,0
3.57912,57,0
3.58352,58,0
3.58539,59,0
3.58889,60,0
3.62759,61,0
3.63891,62,0
3.64134,63,0
3.64375,64,0
3.67867,65,0
3.67969,66,0
3.68843,67,0
3.69624,68,0
3.70352,69,0
3.70807,70,0
3.71759,71,0
3.73906,72,0
3.79824,73,0
3.81791,74,0
3.83184,75,0
3.85679,76,0
3.9009,77,0
3.91426,78,0
3.92873,79,0
3.93779,80,0
3.94515,81,0
3.95712,82,0
3.96449,83,0
3.9662,84,0
3.9914,85,0
3.99678,86,0
4.00285,87,0
4.02782,88,0
4.03421,89,0
4.06068,90,0
4.0637,91,0
4.09071,92,0
4.10955,93,0
4.11492,94,0
4.16632,95,0
4.17289,96,0
4.1829,97,0
4.1935,98,0
4.20236,99,0
4.2358,100,0
4.24521,101,0
4.24527,102,0
4.25085,103,0
4.28835,104,0
4.29285,105,0
4.29331,106,0
4.29664,107,0
4.29849,108,0
4.30245,109,0
4.33018,110,0
4.3414,111,0
4.36317,112,0
4.37247,113,0
4.37745,114,0
4.38653,115,0
4.38971,116,0
4.39172,117,0
4.40719,118,0
4.42654,119,0
4.43235,120,0
4.43244,121,0
4.43485,122,0
4.45089,123,0
4.45322,124,0
4.46393,125,0
4.48279,126,0
4.49817,127,0
4.5093,128,0
4.51075,129,0
4.51574,130,0
4.51741,131,0
4.51851,132,0
4.53269,133,0
4.53992,134,0
4.56824,135,0
4.57389,136,0
4.59446,137,0
4.60109,138,0
4.61528,139,0
4.6192,140,0
4.6418,141,0
4.67409,142,0
4.68117,143,0
4.69208,144,0
4.69294,145,0
4.69485,146,0
4.70597,147,0
4.71264,148,0
4.71742,149,0
4.74045,150,0
4.74284,151,0
4.74906,152,0
4.75263,153,0
4.7568,154,0
4.75953,155,0
4.76571,156,0
4.8117,157,0
4.84715,158,0
4.85133,159,0
4.85491,160,0
4.86061,161,0
4.86662,162,0
4.86886,163,0
4.87555,164,0
4.87896,165,0
4.88499,166,0
4.89707,167,0
4.90505,168,0
4.90887,169,0
4.91044,170,0
4.92116,171,0
4.92658,172,0
4.92693,173,0
4.93581,174,0
4.95254,175,0
4.96664,176,0
4.97697,177,0
4.97775,178,0
4.98587,179,0
4.99193,180,0
4.99988,181,0
5.00184,182,0
5.01009,183,0
5.01622,184,0
5.03705,185,0
5.03909,186,0
5.05088,187,0
5.05395,188,0
5.05852,189,0
5.06139,190,0
5.06417,191,0
5.06818,192,0
5.07385,193,0
5.08324,194,0
5.09544,195,0
5.09567,196,0
5.09753,197,0
5.10163,198,0
5.10181,199,0
5.11325,200,0
5.11755,201,0
5.12699,202,0
5.13105,203,0
5.14281,204,0
5.15371,205,0
5.16602,206,0
5.17205,207,0
5.17506,208,0
5.18323,209,0
5.18346,210,0
5.20342,211,0
5.20796,212,0
5.209,213,0
5.21125,214,0
5.21416,215,0
5.2144,216,0
5.22238,217,0
5.22248,218,0
5.22361,219,0
5.22976,220,0
5.23488,221,0
5.23952,222,0
5.24016,223,0
5.24154,224,0
5.24281,225,0
5.24282,226,0
