time,type1,type2
0,1,0
0.479757,2,0
0.977472,3,0
1.10232,4,0
1.1029,5,0
1.10495,6,0
1.29417,7,0
1.3647,8,0
1.69521,9,0
1.78825,10,0
1.8018,11,0
1.9893,12,0
2.05567,13,0
2.05767,14,0
2.12573,15,0
2.14055,16,0
2.15665,17,0
2.18555,18,0
2.21269,19,0
2.24385,20,0
2.26356,21,0
2.28214,22,0
2.37856,23,0
2.43623,24,0
2.45466,25,0
2.46386,26,0
2.48508,27,0
2.61621,28,0
2.65596,29,0
2.6838,30,0
2.70402,31,0
2.7114,32,0
2.72927,33,0
2.8139,34,0
2.83412,35,0
2.84324,36,0
2.84551,37,0
2.86368,38,0
2.92578,39,0
2.94135,40,0
2.96242,41,0
2.97484,42,0
3.00866,43,0
3.02435,44,0
3.03285,45,0
3.05044,46,0
3.09877,47,0
3.10319,48,0
3.11097,49,0
3.11847,50,0
3.12265,51,0
3.18869,52,0
3.1949,53,0
3.22844,54,0
3.24593,55,0
3.2571,56,0
3.26747,57,0
3.29709,58,0
3.30945,59,0
3.33415,60,0
3.34788,61,0
3.35775,62,0
3.36919,63,0
3.3712,64,0
3.38689,65,0
3.40534,66,0
3.42695,67,0
3.43005,68,0
3.49396,69,0
3.50061,70,0
3.50963,71,0
3.51357,72,0
3.5418,73,0
3.62734,74,0
3.66373,75,0
3.71704,76,0
3.74397,77,0
3.74645,78,0
3.76425,79,0
3.7748,80,0
3.77521,81,0
3.77895,82,0
3.78958,83,0
3.81076,84,0
3.82566,85,0
3.83269,86,0
3.86904,87,0
3.89888,88,0
3.91081,89,0
3.91903,90,0
3.94523,91,0
3.95697,92,0
3.9595,93,0
3.98621,94,0
3.9865,95,0
3.988,96,0
3.98841,97,0
3.99496,98,0
4.00148,99,0
4.00221,100,0
4.00368,101,0
4.00927,102,0
4.01705,103,0
4.021,104,0
4.02365,105,0
4.03581,106,0
4.04696,107,0
4.06389,108,0
4.07372,109,0
4.08118,110,0
4.08883,111,0
4.09101,112,0
4.09407,113,0
4.10472,114,0
4.11698,115,0
4.11699,116,0
4.12469,117,0
4.14415,118,0
4.15576,119,0
4.15619,120,0
4.17396,121,0
4.18325,122,0
4.18802,123,0
4.19881,124,0
4.21369,125,0
4.21703,126,0
4.21814,127,0
4.22711,128,0
4.24236,129,0
4.24879,130,0
4.26021,131,0
4.26042,132,0
4.26327,133,0
4.28073,134,0
4.29147,135,0
4.30321,136,0
4.31486,137,0
4.32584,138,0
4.33159,139,0
4.3368,140,0
4.34807,141,0
4.34813,142,0
4.36088,143,0
4.38645,144,0
4.39032,145,0
4.39256,146,0
4.40329,147,0
4.405,148,0
4.41123,149,0
4.41431,150,0
4.42163,151,0
4.44291,152,0
4.44378,153,0
4.45734,154,0
4.46486,155,0
4.46822,156,0
4.4787,157,0
4.47983,158,0
4.48905,159,0
4.49226,160,0
4.49355,161,0
4.49643,162,0
4.49989,163,0
4.50356,164,0
4.50952,165,0
4.51073,166,0
4.51705,167,0
4.52285,168,0
4.52694,169,0
4.5281,170,0
4.52814,171,0
4.54086,172,0
4.54208,173,0
4.55347,174,0
4.55725,175,0
4.56277,176,0
4.56405,177,0
4.56742,178,0
4.5729,179,0
4.57599,180,0
4.57735,181,0
4.58808,182,0
4.5921,183,0
4.59472,184,0
4.6129,185,0
4.62955,186,0
4.63421,187,0
4.63873,188,0
4.63973,189,0
4.64676,190,0
4.65059,191,0
4.66095,192,0
4.66501,193,0
4.6706,194,0
4.67096,195,0
4.67251,196,0
4.67269,197,0
4.6735,198,0
4.67525,199,0
4.68916,200,0
4.68939,201,0
4.69805,202,0
4.69939,203,0
4.70655,204,0
4.71022,205,0
4.71059,206,0
4.71573,207,0
4.72643,208,0
4.73562,209,0
4.73783,210,0
4.74692,211,0
4.74807,212,0
4.75354,213,0
4.75792,214,0
4.76233,215,0
4.7629,216,0
4.77183,217,0
4.7738,218,0
4.78498,219,0
4.79294,220,0
4.79711,221,0
4.80451,222,0
4.81135,223,0
4.81845,224,0
4.84657,225,0
4.84762,226,0
4.84793,227,0
4.85117,228,0
4.86602,229,0
4.86761,230,0
4.86938,231,0
4.87286,232,0
4.87324,233,0
4.87373,234,0
4.87562,235,0
4.87582,236,0
4.87651,237,0
4.87892,238,0
4.88055,239,0
4.88852,240,0
4.88985,241,0
4.89125,242,0
4.89385,243,0
4.89455,244,0
4.89779,245,0
4.90466,246,0
4.91011,247,0
4.91344,248,0
4.91746,249,0
4.91977,250,0
4.9234,251,0
4.93169,252,0
4.93363,253,0
4.93801,254,0
4.94496,255,0
4.94596,256,0
4.94823,257,0
4.95343,258,0
4.96588,259,0
4.96891,260,0
4.96949,261,0
4.97091,262,0
4.97254,263,0
4.97414,264,0
4.97415,265,0
4.97555,266,0
4.97802,267,0
4.97806,268,0
4.98206,269,0
4.98855,270,0
5.00954,271,0
5.01003,272,0
5.01111,273,0
5.01384,274,0
5.01994,275,0
5.01999,276,0
5.02056,277,0
5.02226,278,0
5.02645,279,0
5.04035,280,0
5.04454,281,0
5.04612,282,0
5.04903,283,0
5.05261,284,0
5.05341,285,0
5.06148,286,0
5.06561,287,0
5.06677,288,0
5.06699,289,0
5.06832,290,0
5.07143,291,0
5.07748,292,0
5.08038,293,0
5.08149,294,0
5.08207,295,0
5.08546,296,0
5.08885,297,0
5.08972,298,0
5.09437,299,0
5.09649,300,0
5.09757,301,0
5.10326,302,0
5.10879,303,0
5.10945,304,0
5.10963,305,0
5.10967,306,0
5.11533,307,0
5.11585,308,0
5.11717,309,0
5.12377,310,0
5.13756,311,0
5.1397,312,0
5.14431,313,0
5.1502,314,0
5.15755,315,0
5.15767,316,0
5.16061,317,0
5.16109,318,0
5.16311,319,0
5.1651,320,0
5.18006,321,0
5.18047,322,0
5.18299,323,0
5.18514,324,0
5.19016,325,0
5.19686,326,0
5.19749,327,0
5.2018,328,0
5.20294,329,0
5.20789,330,0
5.21128,331,0
5.21226,332,0
5.21433,333,0
5.21637,334,0
5.21638,335,0
5.21724,336,0
5.21995,337,0
5.22115,338,0
5.22415,339,0
5.22505,340,0
5.22736,341,0
5.23343,342,0
5.23971,343,0
5.24731,344,0
5.25292,345,0
5.25437,346,0
5.256,347,0
5.26426,348,0
5.26429,349,0
5.26528,350,0
5.26939,351,0
5.28895,352,0
5.29024,353,0
5.29088,354,0
5.29235,355,0
5.30162,356,0
5.30329,357,0
5.30385,358,0
5.3062,359,0
5.30706,360,0
5.30951,361,0
5.31282,362,0
5.31691,363,0
5.31755,364,0
5.32269,365,0
5.32433,366,0
5.32528,367,0
5.32684,368,0
5.32962,369,0
5.33193,370,0
5.34882,371,0
5.35007,372,0
5.35587,373,0
5.3578,374,0
5.36113,375,0
5.36172,376,0
5.36813,377,0
5.37481,378,0
5.37583,379,0
5.37752,380,0
5.37779,381,0
5.38328,382,0
5.3833,383,0
5.38337,384,0
5.39713,385,0
5.39903,386,0
5.39914,387,0
5.40324,388,0
5.40519,389,0
5.40687,390,0
5.40959,391,0
5.41194,392,0
5.41299,393,0
5.41687,394,0
5.41763,395,0
5.42107,396,0
5.42431,397,0
5.42639,398,0
5.42735,399,0
5.42932,400,0
5.43106,401,0
5.43136,402,0
5.43488,403,0
5.44092,404,0
5.44462,405,0
5.45032,406,0
5.45377,407,0
5.45619,408,0
5.45995,409,0
5.46148,410,0
5.46163,411,0
5.46244,412,0
5.46274,413,0
5.46294,414,0
5.4645,415,0
5.46671,416,0
5.47201,417,0
5.47436,418,0
5.47808,419,0
5.47961,420,0
5.48108,421,0
5.48118,422,0
5.48134,423,0
5.48731,424,0
5.49058,425,0
5.49267,426,0
5.49608,427,0
5.49666,428,0
5.49838,429,0
5.49909,430,0
5.50298,431,0
5.50473,432,0
5.51081,433,0
5.51211,434,0
5.51213,435,0
5.51457,436,0
5.51488,437,0
5.51669,438,0
5.52848,439,0
5.53285,440,0
5.5366,441,0
5.5367,442,0
5.53694,443,0
5.5373,444,0
5.53819,445,0
5.54736,446,0
5.55087,447,0
5.55829,448,0
5.56275,449,0
5.56316,450,0
5.56669,451,0
5.56799,452,0
5.56972,453,0
5.56992,454,0
5.5709,455,0
5.57449,456,0
5.57564,457,0
5.57615,458,0
5.57717,459,0
5.57896,460,0
5.58287,461,0
5.59192,462,0
5.59311,463,0
5.59356,464,0
5.60005,465,0
5.60187,466,0
5.60421,467,0
5.60838,468,0
5.60974,469,0
5.6133,470,0
5.61447,471,0
5.61666,472,0
5.61671,473,0
5.61709,474,0
5.61916,475,0
5.62085,476,0
5.62128,477,0
5.62287,478,0
5.62532,479,0
5.62908,480,0
5.63069,481,0
5.63133,482,0
5.63145,483,0
5.63356,484,0
5.63376,485,0
5.63777,486,0
5.64305,487,0
5.64969,488,0
5.65129,489,0
5.65163,490,0
5.6518,491,0
5.65327,492,0
5.65346,493,0
5.65451,494,0
5.6558,495,0
5.65659,496,0
5.65751,497,0
5.65953,498,0
5.6596,499,0
5.66168,500,0
5.66245,501,0
5.66341,502,0
5.66552,503,0
5.67183,504,0
5.67196,505,0
5.67482,506,0
5.67683,507,0
5.67855,508,0
5.68009,509,0
5.68055,510,0
5.68341,511,0
5.68415,512,0
5.68513,513,0
5.68526,514,0
5.68605,515,0
5.68667,516,0
5.68698,517,0
5.68707,518,0
5.68913,519,0
5.69046,520,0
5.69075,521,0
5.69743,522,0
5.70141,523,0
5.70224,524,0
5.70235,525,0
5.70551,526,0
5.70756,527,0
5.7129,528,0
5.71336,529,0
5.71398,530,0
5.71467,531,0
5.71544,532,0
5.71579,533,0
5.71889,534,0
5.71987,535,0
5.7275,536,0
5.72806,537,0
5.73128,538,0
5.73305,539,0
5.73805,540,0
5.73975,541,0
5.74157,542,0
5.7431,543,0
5.74399,544,0
5.75187,545,0
5.75339,546,0
5.75566,547,0
5.75704,548,0
5.75708,549,0
5.75917,550,0
5.7598,551,0
5.76212,552,0
5.76308,553,0
5.76411,554,0
5.76546,555,0
5.76642,556,0
5.76734,557,0
5.77278,558,0
5.77325,559,0
5.77899,560,0
5.78187,561,0
5.78246,562,0
5.7841,563,0
5.78419,564,0
5.78444,565,0
5.78558,566,0
5.78699,567,0
5.78745,568,0
5.79001,569,0
5.79069,570,0
5.79075,571,0
5.79226,572,0
5.79246,573,0
5.79252,574,0
5.79428,575,0
5.79765,576,0
5.79784,577,0
5.79817,578,0
5.79903,579,0
5.8021,580,0
5.81156,581,0
5.81186,582,0
5.81403,583,0
5.81432,584,0
5.81639,585,0
5.81839,586,0
5.82163,587,0
5.82194,588,0
5.82676,589,0
5.82852,590,0
5.82962,591,0
5.83126,592,0
5.83153,593,0
5.83173,594,0
5.83214,595,0
5.83255,596,0
5.83569,597,0
5.83581,598,0
5.83764,599,0
5.84136,600,0
5.84331,601,0
5.84504,602,0
5.84559,603,0
5.84673,604,0
5.84687,605,0
5.8471,606,0
5.84759,607,0
5.85095,608,0
5.85169,609,0
5.855,610,0
5.85507,611,0
5.86176,612,0
5.86306,613,0
5.86632,614,0
5.86652,615,0
5.86689,616,0
5.86924,617,0
5.87338,618,0
5.87339,619,0
5.87467,620,0
5.87716,621,0
5.87965,622,0
5.88014,623,0
5.8808,624,0
5.89132,625,0
5.89378,626,0
5.89404,627,0
5.89519,628,0
5.89594,629,0
5.89699,630,0
5.90054,631,0
5.90272,632,0
5.90966,633,0
5.91072,634,0
5.9118,635,0
5.91436,636,0
5.91476,637,0
5.91523,638,0
5.91581,639,0
5.91617,640,0
5.91869,641,0
5.91987,642,0
5.92259,643,0
5.92361,644,0
5.9244,645,0
5.92483,646,0
5.92772,647,0
5.92785,648,0
5.92803,649,0
5.93114,650,0
5.9361,651,0
5.93661,652,0
5.93761,653,0
5.94629,654,0
5.94934,655,0
5.95005,656,0
5.95162,657,0
5.95224,658,0
5.95287,659,0
5.95402,660,0
5.95403,661,0
5.9604,662,0
5.96234,663,0
5.96295,664,0
5.9631,665,0
5.96375,666,0
5.96406,667,0
5.96535,668,0
5.96569,669,0
5.96748,670,0
5.96894,671,0
5.97292,672,0
5.97517,673,0
5.97572,674,0
5.97623,675,0
5.97979,676,0
5.98164,677,0
5.98282,678,0
5.98629,679,0
5.98751,680,0
5.98765,681,0
5.98852,682,0
5.98868,683,0
5.98955,684,0
5.99002,685,0
5.99117,686,0
5.99291,687,0
5.99341,688,0
5.99561,689,0
5.997,690,0
5.99824,691,0
5.99865,692,0
5.99997,693,0
6.00008,693,1
6.00139,694,1
6.00158,695,1
6.00262,696,1
6.00295,697,1
6.00372,698,1
6.00406,699,1
6.00455,700,1
6.00536,701,1
6.00631,702,1
6.00675,703,1
6.00693,704,1
6.01057,705,1
6.01204,706,1
6.01453,707,1
6.01676,708,1
6.01737,709,1
6.01853,710,1
6.01856,711,1
6.0186,712,1
6.01945,713,1
6.02067,714,1
6.02155,715,1
6.02278,716,1
6.02439,717,1
6.02812,718,1
6.02855,719,1
6.02904,720,1
6.02915,721,1
6.03038,722,1
6.03116,723,1
6.03193,724,1
6.03857,725,1
6.03899,726,1
6.04271,727,1
6.04293,728,1
6.04315,729,1
6.04432,730,1
6.0449,731,1
6.04782,732,1
6.04846,733,1
6.04853,734,1
6.04971,735,1
6.0522,736,1
6.05565,737,1
6.05696,738,1
6.05735,739,1
6.05778,740,1
6.05793,741,1
6.06005,742,1
6.06157,743,1
6.06202,744,1
6.06244,745,1
6.0625,746,1
6.06311,747,1
6.06404,748,1
6.06693,749,1
6.06714,750,1
6.06755,751,1
6.06989,752,1
6.07016,753,1
6.07109,754,1
6.07232,755,1
6.07239,756,1
6.07514,757,1
6.07622,758,1
6.07662,759,1
6.07999,760,1
6.08067,761,1
6.08413,762,1
6.08515,763,1
6.08789,764,1
6.08804,765,1
6.08966,766,1
6.09254,767,1
6.09778,768,1
6.09881,769,1
6.09943,770,1
6.10034,771,1
6.10049,772,1
6.10223,773,1
6.10362,774,1
6.10426,775,1
6.10512,776,1
6.10569,777,1
6.10784,778,1
6.11036,779,1
6.1105,780,1
6.11154,781,1
6.11168,782,1
6.11256,783,1
6.1136,784,1
6.11434,785,1
6.1156,786,1
6.11634,787,1
6.11902,788,1
6.12182,789,1
6.12191,790,1
6.12356,791,1
6.12372,792,1
6.12386,793,1
6.12484,794,1
6.12909,795,1
6.12926,796,1
6.13019,797,1
6.13101,798,1
6.13159,799,1
6.13248,800,1
6.13261,801,1
6.13535,802,1
6.13992,803,1
6.14173,804,1
6.14191,805,1
6.14205,806,1
6.14416,807,1
6.14702,808,1
6.14703,809,1
6.14872,810,1
6.14881,811,1
6.14973,812,1
6.15016,813,1
6.15304,814,1
6.15373,815,1
6.15416,816,1
6.15583,817,1
6.15795,818,1
6.15918,819,1
6.16034,820,1
6.16163,821,1
6.16183,822,1
6.16221,823,1
6.16387,824,1
6.16469,825,1
6.16603,826,1
6.16685,827,1
6.16866,828,1
6.16936,829,1
6.16952,830,1
6.17007,831,1
