time,type1,type2
0,1,0
2.11132,2,0
2.1764,3,0
2.86632,4,0
2.99689,5,0
3.10153,6,0
3.27003,7,0
3.61731,8,0
3.61981,9,0
3.69068,10,0
3.70916,11,0
3.71721,12,0
3.75244,13,0
3.77789,14,0
3.90048,15,0
3.91132,16,0
3.97547,17,0
3.99137,18,0
3.99282,19,0
4.01243,20,0
4.02459,21,0
4.05756,22,0
4.0684,23,0
4.07265,24,0
4.08035,25,0
4.08984,26,0
4.09884,27,0
4.14513,28,0
4.182,29,0
4.20111,30,0
4.22701,31,0
4.28637,32,0
4.28749,33,0
4.30372,34,0
4.30901,35,0
4.33993,36,0
4.36203,37,0
4.37878,38,0
4.40953,39,0
4.41322,40,0
4.46762,41,0
4.47634,42,0
4.48244,43,0
4.48293,44,0
4.49486,45,0
4.50793,46,0
4.54775,47,0
4.54893,48,0
4.54895,49,0
4.56237,50,0
4.63598,51,0
4.64445,52,0
4.64565,53,0
4.65967,54,0
4.66561,55,0
4.70254,56,0
4.70635,57,0
4.71328,58,0
4.72073,59,0
4.7279,60,0
4.79362,61,0
4.82164,62,0
4.83156,63,0
4.84326,64,0
4.85247,65,0
4.86285,66,0
4.91557,67,0
4.93406,68,0
4.95788,69,0
5.00898,70,0
5.00996,71,0
5.02914,72,0
5.04534,73,0
5.04708,74,0
5.06263,75,0
5.0688,76,0
5.08564,77,0
5.09891,78,0
5.10276,79,0
5.10335,80,0
5.10656,81,0
5.10664,82,0
5.12598,83,0
5.12703,84,0
5.13133,85,0
5.14379,86,0
5.15188,87,0
5.17765,88,0
5.17849,89,0
5.18126,90,0
5.18591,91,0
5.20295,92,0
5.21113,93,0
5.22377,94,0
5.22787,95,0
5.2338,96,0
5.25884,97,0
5.26834,98,0
5.27014,99,0
5.27312,100,0
5.28195,101,0
5.30386,102,0
5.3203,103,0
5.32208,104,0
5.32635,105,0
5.33009,106,0
5.37377,107,0
5.37597,108,0
5.39025,109,0
5.39414,110,0
5.3999,111,0
5.40191,112,0
5.40737,113,0
5.42667,114,0
5.4326,115,0
5.45538,116,0
5.45654,117,0
5.45908,118,0
5.47274,119,0
5.47795,120,0
5.49058,121,0
5.49132,122,0
5.49799,123,0
5.50299,124,0
5.5289,125,0
5.53576,126,0
5.53668,127,0
5.57205,128,0
5.57605,129,0
5.57799,130,0
5.58101,131,0
5.58354,132,0
5.59056,133,0
5.5938,134,0
5.60005,135,0
5.62934,136,0
5.63181,137,0
5.64344,138,0
5.64377,139,0
5.64625,140,0
5.64758,141,0
5.64887,142,0
5.65385,143,0
5.66531,144,0
5.67592,145,0
5.67918,146,0
5.67997,147,0
5.70463,148,0
5.71428,149,0
5.73001,150,0
5.73267,151,0
5.73514,152,0
5.73761,153,0
5.74036,154,0
5.74474,155,0
5.75797,156,0
5.75961,157,0
5.76456,158,0
5.77582,159,0
5.77666,160,0
5.77908,161,0
5.78058,162,0
5.79327,163,0
5.79557,164,0
5.80207,165,0
5.81296,166,0
5.82358,167,0
5.82503,168,0
5.83928,169,0
5.84638,170,0
5.8464,171,0
5.85238,172,0
5.86008,173,0
5.86042,174,0
5.87582,175,0
5.87659,176,0
5.88056,177,0
5.89345,178,0
5.89421,179,0
5.89477,180,0
5.89565,181,0
5.90256,182,0
5.90737,183,0
5.90811,184,0
5.90944,185,0
5.91195,186,0
5.91352,187,0
5.9156,188,0
5.9163,189,0
5.9296,190,0
5.93998,191,0
5.944,192,0
5.94411,193,0
5.96333,194,0
5.97268,195,0
5.97376,196,0
5.98638,197,0
6.00764,198,0
6.01266,199,0
6.04038,200,0
6.04122,201,0
6.04451,202,0
6.05046,203,0
6.05331,204,0
6.06148,205,0
6.06994,206,0
6.07351,207,0
6.07858,208,0
6.08977,209,0
6.09453,210,0
6.09584,211,0
6.10051,212,0
6.1017,213,0
6.10914,214,0
6.11054,215,0
6.11126,216,0
6.11419,217,0
6.11495,218,0
6.1209,219,0
6.12891,220,0
6.13193,221,0
6.13403,222,0
6.13468,223,0
6.13473,224,0
6.14598,225,0
6.15208,226,0
6.15693,227,0
6.17049,228,0
6.17136,229,0
6.17623,230,0
6.17853,231,0
6.188,232,0
6.19002,233,0
6.19218,234,0
6.20152,235,0
6.2016,236,0
6.20177,237,0
6.20198,238,0
6.20333,239,0
6.20385,240,0
6.20611,241,0
6.21167,242,0
6.21313,243,0
6.2171,244,0
6.22073,245,0
6.22391,246,0
6.22514,247,0
6.2256,248,0
6.22659,249,0
6.22711,250,0
6.22884,251,0
6.23435,252,0
6.24841,253,0
6.24845,254,0
6.2542,255,0
6.26067,256,0
6.26517,257,0
6.26768,258,0
6.27328,259,0
6.27409,260,0
6.27504,261,0
6.27848,262,0
6.27865,263,0
6.29356,264,0
6.29359,265,0
6.29573,266,0
6.30127,267,0
6.30874,268,0
6.31524,269,0
6.32322,270,0
6.32562,271,0
6.32585,272,0
6.33334,273,0
6.33479,274,0
6.3356,275,0
6.34175,276,0
6.34904,277,0
6.35546,278,0
6.35922,279,0
6.365,280,0
6.36685,281,0
6.36705,282,0
6.37182,283,0
6.37422,284,0
6.37629,285,0
6.3804,286,0
6.38386,287,0
6.38911,288,0
6.38967,289,0
6.39007,290,0
6.39565,291,0
6.39575,292,0
6.39685,293,0
6.39724,294,0
6.39769,295,0
6.40195,296,0
6.41004,297,0
6.4102,298,0
6.41955,299,0
6.42267,300,0
6.42408,301,0
6.43075,302,0
6.43147,303,0
6.4358,304,0
6.43895,305,0
6.44956,306,0
6.45074,307,0
6.45176,308,0
6.45915,309,0
6.46487,310,0
6.46543,311,0
6.46622,312,0
6.46797,313,0
6.48182,314,0
6.48299,315,0
6.48436,316,0
6.48445,317,0
6.48601,318,0
6.48761,319,0
6.48787,320,0
6.49029,321,0
6.49167,322,0
6.50121,323,0
6.51023,324,0
6.51145,325,0
6.51449,326,0
6.51508,327,0
6.51512,328,0
6.51583,329,0
6.5181,330,0
6.51845,331,0
6.52632,332,0
6.52644,333,0
6.52784,334,0
6.53144,335,0
6.53781,336,0
6.54339,337,0
6.54482,338,0
6.5481,339,0
6.54916,340,0
6.55209,341,0
6.55241,342,0
6.55296,343,0
6.55827,344,0
6.56509,345,0
6.57211,346,0
6.57463,347,0
6.57497,348,0
6.57554,349,0
6.58125,350,0
6.58239,351,0
6.58618,352,0
6.59321,353,0
6.59325,354,0
6.60001,355,0
6.60002,356,0
6.6007,357,0
6.60298,358,0
6.60939,359,0
6.61101,360,0
6.61197,361,0
6.62065,362,0
6.6219,363,0
6.62249,364,0
6.62581,365,0
6.62931,366,0
6.63265,367,0
6.63488,368,0
6.63956,369,0
6.64306,370,0
6.64409,371,0
6.64421,372,0
6.64893,373,0
6.65198,374,0
6.65353,375,0
6.66072,376,0
6.6642,377,0
6.66515,378,0
6.66568,379,0
6.66762,380,0
6.66935,381,0
6.66992,382,0
6.671,383,0
6.67226,384,0
6.67966,385,0
6.68258,386,0
6.68795,387,0
6.69521,388,0
6.69591,389,0
6.69623,390,0
6.70016,391,0
6.70403,392,0
6.70648,393,0
6.70675,394,0
6.70855,395,0
6.7087,396,0
6.71636,397,0
6.71663,398,0
6.71846,399,0
6.72473,400,0
6.72539,401,0
6.72551,402,0
6.72606,403,0
6.72801,404,0
6.73068,405,0
6.7321,406,0
6.737,407,0
6.73978,408,0
6.74229,409,0
6.74465,410,0
6.74805,411,0
6.74937,412,0
6.74954,413,0
6.75067,414,0
6.75131,415,0
6.75136,416,0
6.75429,417,0
6.76135,418,0
6.76283,419,0
6.76479,420,0
6.76484,421,0
6.76588,422,0
6.77305,423,0
6.77551,424,0
6.78177,425,0
6.78208,426,0
6.79231,427,0
6.79973,428,0
6.8031,429,0
6.8044,430,0
6.80631,431,0
6.8097,432,0
6.80977,433,0
6.81134,434,0
6.81229,435,0
6.81441,436,0
6.81485,437,0
6.81615,438,0
6.81928,439,0
6.82136,440,0
6.82355,441,0
6.8236,442,0
6.82488,443,0
6.83115,444,0
6.83166,445,0
6.83601,446,0
6.83645,447,0
6.83786,448,0
6.84197,449,0
6.84394,450,0
6.84592,451,0
6.84607,452,0
6.84636,453,0
6.85076,454,0
6.85226,455,0
6.85483,456,0
6.85752,457,0
6.85784,458,0
6.85897,459,0
6.86063,460,0
6.86393,461,0
6.86632,462,0
6.86645,463,0
6.8679,464,0
6.87112,465,0
6.87162,466,0
6.87188,467,0
6.87216,468,0
6.87439,469,0
6.87726,470,0
6.88163,471,0
6.88655,472,0
6.8868,473,0
6.88784,474,0
6.88886,475,0
6.89255,476,0
6.90209,477,0
6.90466,478,0
6.90857,479,0
6.90971,480,0
6.91164,481,0
6.91226,482,0
6.91227,483,0
6.91331,484,0
6.91349,485,0
6.91364,486,0
6.91715,487,0
6.91846,488,0
6.91975,489,0
6.91988,490,0
6.92126,491,0
6.92313,492,0
6.92373,493,0
6.92402,494,0
6.92532,495,0
6.92599,496,0
6.926,497,0
6.92917,498,0
6.93397,499,0
6.93619,500,0
6.94108,501,0
6.9411,502,0
6.9426,503,0
6.9431,504,0
6.94528,505,0
6.94562,506,0
6.94798,507,0
6.94989,508,0
6.95061,509,0
6.95149,510,0
6.95165,511,0
6.95465,512,0
6.95577,513,0
6.96127,514,0
6.96535,515,0
6.96841,516,0
6.96951,517,0
6.97048,518,0
6.97358,519,0
6.97828,520,0
6.97975,521,0
6.97976,522,0
6.98558,523,0
6.98629,524,0
6.98721,525,0
6.98937,526,0
6.99458,527,0
6.99458,528,0
6.99462,529,0
6.99812,530,0
6.99932,531,0
7.00049,531,1
7.00187,532,1
7.00211,533,1
7.00318,534,1
7.00397,535,1
7.01016,536,1
7.01033,537,1
7.01153,538,1
7.01284,539,1
7.01318,540,1
7.01497,541,1
7.0247,542,1
7.02515,543,1
7.02691,544,1
7.02782,545,1
7.03184,546,1
7.03272,547,1
7.03368,548,1
7.03434,549,1
7.04009,550,1
7.04148,551,1
7.04181,552,1
7.04244,553,1
7.04282,554,1
7.04317,555,1
7.04472,556,1
7.04526,557,1
7.05346,558,1
7.05374,559,1
7.0544,560,1
7.05449,561,1
7.05973,562,1
7.06053,563,1
7.0622,564,1
7.0627,565,1
7.06338,566,1
7.06415,567,1
7.06433,568,1
7.06454,569,1
7.06583,570,1
7.06614,571,1
7.06718,572,1
7.06759,573,1
7.0677,574,1
7.07078,575,1
7.07246,576,1
7.07275,577,1
7.07337,578,1
7.07361,579,1
7.07369,580,1
7.07487,581,1
7.07885,582,1
7.08505,583,1
7.08595,584,1
7.0868,585,1
7.08809,586,1
7.09017,587,1
7.09501,588,1
7.0955,589,1
7.09691,590,1
7.09788,591,1
7.10005,592,1
7.10083,593,1
7.10439,594,1
7.10463,595,1
7.105,596,1
7.1103,597,1
7.11064,598,1
7.11089,599,1
7.11248,600,1
