"epsilion"
3779.9013214633
700.212824789721
555.833608195834
425.741705732478
349.891411726553
313.469296742121
289.57382478394
278.478006312886
269.753591264324
264.36716891475
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
