"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
365855817,1.00375939849624,34.5746815435267,4.13568727019319,15.8159440678458,9.17244828062664,0,1,29356,0,1146,0,0.00341244335787372
105213367,1.18840579710145,38.7657376164982,2.99998711586364,14.8836353854836,12.1104952129332,0,1,28181,0,968,0,0.00310410873928807
925527449,1.23870967741935,36.11960636678,4.14951089751394,9.22659108936989,11.5156034551807,0,1,17717,8687,29,1553,0.00452329930903165
405872485,1.45161290322581,33.6011452915002,2.74515916859533,1.4241429688195,5.12652793613364,0,1,130,26226,0,1297,0.018684605198967
925416353,1.47297297297297,33.3862961705911,3.01006587472825,4.75861076000109,8.13932742922132,0,1,591,24110,0,1164,0.00597102107867492
267854940,1.48669201520913,35.9562372319369,4.9668934952129,20.0838965133893,9.64435437684778,0,1,28342,0,1294,0,0.00607460032174274
10440721,1.54681647940075,34.8248353392977,2.83231525539698,9.49848285685802,8.4577965031647,0,1,28928,0,1077,0,0.00292595727247712
363401090,1.55430711610487,31.8898803236974,2.44804025977138,3.09720145957694,7.38305846106571,0,1,80,27229,0,1064,0.0058471218221492
665797762,1.56349206349206,35.8694613681564,2.83590507265446,7.68625607256005,10.9504972010809,0,1,18633,6204,1016,313,0.00723748690414314
926183035,1.6044776119403,34.072639527053,3.69463727667847,9.75180397698839,11.306256336349,0,1,27555,391,902,73,0.00603336644068109
576628741,1.625,31.6902592079086,2.6116414044414,24.3310072528571,12.7360321652119,0,1,27618,0,903,0,0.0154619263102192
513522692,1.6268115942029,34.4686693044002,3.95280077862678,17.8512439627725,9.92354495562877,0,1,28573,0,949,0,0.00528921943995007
200626797,1.63052208835341,33.9968885307408,2.52564169408909,15.1993269952176,10.4080495349636,0,1,27245,0,1166,0,0.00598235622233128
85208762,1.71372549019608,35.2808340866544,4.82908787523854,23.784883084083,8.47117407068766,0,1,29031,0,1027,0,0.0110024245263535
850621888,1.74524714828897,32.5745418538794,3.31955836203188,27.2732401442008,10.2499084837602,0,1,27768,0,1047,0,0.00566544113741502
686775453,1.77551020408163,34.5784371598301,1.58015227065601,16.6604691557948,10.7315935311022,0,1,28647,0,1096,0,0.00152172611053695
352494721,1.79856115107914,35.9222628910536,2.93811332986594,10.5100919085206,9.42287903162311,0,1,27798,0,1248,0,0.0113336632750099
494121134,1.80281690140845,36.2733995190836,4.03342718194396,16.4033619831232,10.5276716634499,0,1,28194,0,1163,0,0.0026935179528698
546271594,1.83687943262411,32.3345357791555,4.15462200120002,21.4684476886228,12.7014734040156,0,1,27076,0,1176,0,0.00409926957677675
135131365,1.83703703703704,34.2657660695257,4.78263667642472,24.2716384136561,12.4427072980416,0,1,28573,0,1084,0,0.0159647961734499
252792365,1.84158415841584,34.4875699037153,3.84540276907977,2.99401265280225,5.5915881337123,0,1,105,26080,0,1206,0.00530072834132688
393025663,1.84558823529412,38.9068416865841,1.40297249669091,5.6348493626405,10.5047953444526,0,1,26643,2542,655,391,0.0102566471578578
248947577,1.87640449438202,33.7956819572397,2.84387642040442,17.2737490324498,9.73631021537624,0,1,27344,0,842,0,0.0015244687595875
156879979,1.88970588235294,37.8510887254975,4.39580029310842,13.4208783376556,9.95729075380333,0,1,25966,0,1168,0,0.00666654450500402
612407736,1.90661478599222,32.90199823119,3.03115060274898,28.4064739617363,10.1824102004835,0,1,29242,0,737,0,0.0168436058860059
688875611,1.93129770992366,32.722341177462,1.78485012536488,27.0198035006997,10.6791749208013,0,1,26931,0,1078,0,0.00469094599123994
498274219,1.93333333333333,33.2252042532213,2.83308156339227,1.93763161229637,5.97945499791539,0,1,87,26071,0,959,0.0100487421479012
599719172,1.93877551020408,34.4231953172174,3.94846348431513,18.6415179318355,11.063132294849,0,1,29687,0,1079,0,0.00440246925913002
762708421,1.93951612903226,35.8457568071731,3.94636162953781,19.8326777703456,11.6067802979193,0,1,27924,0,893,0,0.00469009338340565
968245444,1.95112781954887,36.9801445859689,2.05329744025737,12.1321940621375,10.9740262899393,0,1,28967,0,897,0,0.0108857023164104
196913223,1.95833333333333,30.3148450158817,2.13338336600353,1.47880767551732,6.10001563781017,0,1,1048,25166,13,945,0.00866596301199158
839745176,1.96590909090909,33.546696725035,3.02244482524887,13.9296421682333,10.3470876327673,0,1,28027,0,992,0,0.00646815586531571
729871740,1.992,33.124441582562,1.66408134623684,11.5725404465787,10.4042302953993,0,1,29254,0,938,0,0.00805337474465073
39983821,1.99264705882353,35.3888300346656,1.72105356454776,14.0951947765282,11.2935358307578,0,1,29635,0,984,0,0.00860591721346114
192172519,2.00740740740741,32.9649081920208,3.43236612727511,13.1093210309046,11.4017982189442,0,1,27650,0,1179,0,0.00365101480899354
68923801,2.0078431372549,34.0341375196281,4.40955740634368,13.1973904429222,10.7211817402331,0,1,26841,0,1019,0,0.00508171683686665
972248162,2.01034482758621,30.9905479075235,4.82445958456165,11.1256052862887,9.1511916546855,0,1,28201,0,1033,0,0.00441408761774601
990192509,2.02008032128514,34.9408922611781,1.82442783189601,11.8086400334448,10.5196890316944,0,1,27958,0,1090,0,0.0043482352982442
432310020,2.02510460251046,35.2051251685725,3.59817635980394,18.2957580783901,13.9164020727309,0,1,30632,0,1013,0,0.00164022620425404
576609800,2.03383458646617,31.8102582572691,1.68254932472987,7.1682436168503,11.3195892052461,0,1,28176,677,741,163,0.0169241973017284
53561267,2.05474452554745,34.7173690249548,1.79960663387728,1.81145996743225,9.86884940156278,0,1,4177,23495,162,891,0.0387348949461835
359840081,2.06870229007634,31.3201013974208,3.37337138863704,8.83101440020631,9.80014503503525,0,1,25894,46,849,182,0.0034138192502459
461655410,2.11832061068702,30.8764162375786,3.00218125173795,16.9030884511114,9.51039131989935,0,1,27090,0,849,0,0.00615157780184562
680309475,2.12693498452012,35.4513990019652,3.05489719809026,5.63511333344319,8.99844161760257,0,1,1052,24010,54,1231,0.00671052038571205
381821519,2.12714776632302,35.9047305858344,3.73588629872287,22.9834979012146,9.40418139085894,0,1,29021,0,1252,0,0.00712660965617244
800073377,2.13167259786477,32.8004177891464,2.52151421746311,2.51333413868621,6.50878768013661,0,1,518,25816,0,1079,0.0294219927753865
129647989,2.1358024691358,33.6091324768389,3.06006462180013,25.6878399363611,9.48828957214898,0,1,28535,0,913,0,0.0149712678622447
331800950,2.14166666666667,36.1877508935381,4.27064828371335,13.8790407493368,10.9125370743615,0,1,29284,0,1217,0,0.00961075214145471
587656373,2.14671814671815,33.3591714836601,2.31773685387716,25.9880953584924,11.6112653340512,0,1,28545,0,922,0,0.0293560601819972
431756758,2.14788732394366,34.2410146792549,3.53615897298942,21.1905498261016,13.8535439781484,0,1,29465,0,1016,0,0.00255185609396342
77815449,2.15015974440895,34.8220567264281,3.70743771102838,6.97070450172452,9.27559929876313,0,1,15105,13339,261,1038,0.0152101415238687
558551596,2.16197183098592,29.6271622502507,3.31060017444194,6.05966606475882,9.59295273424965,0,1,1256,24749,16,1064,0.010245776307664
64109979,2.164,34.9603382041643,2.65632787519151,17.2647917649275,9.81043133752374,0,1,29284,0,1077,0,0.0113947465886903
155032721,2.16728624535316,32.7245392353335,4.41279867778161,12.829497244722,10.7037217871042,0,1,27195,0,1018,0,0.00613290490241065
705555398,2.17073170731707,33.4913180720276,1.16125985455852,10.1114947520568,10.7577809280736,0,1,28270,2,934,47,0.00741626140286216
280563813,2.18253968253968,34.0303967729445,4.92143332427491,1.4286118708187,4.16025144465832,0,1,18,28176,0,974,0.0470769855464952
277542939,2.18560606060606,33.8923558122632,3.26783741825455,23.8044521464459,10.8361294323102,0,1,28243,0,1101,0,0.00477094141128334
