"epsilion"
1170.52338720762
726.841110559935
544.918342506471
406.555039324321
287.036583034289
208.283460697195
168.926019310229
124.591331961738
94.7206418897169
75.0399893390184
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
