"seed","dist","mu_sub","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
85179885,4.38805970149254,92,10,3.43149273769872,7,11.9978353039624,0,0.0770425499841718,991,23155,0,677,0.00624576732267969
475580265,4.45901639344262,106,10,3.23288204029062,7,14.8404213612946,0,0.0623190093005146,5814,11390,2,823,0.00935196175794976
681850361,4.69642857142857,172,10,2.10957720051516,7,16.4967445090866,0,0.056442153450312,10136,8432,156,621,0.00582009635140029
952738203,4.91025641025641,84,10,3.75416530949678,7,12.3397257992992,0,0.0589019461249788,2950,14344,0,819,0.0144319117495699
418115821,5.5,111,10,3.08412704153998,7,13.0067651823423,0,0.0627502311236572,3159,16774,55,873,0.00351303780493274
107529253,5.76712328767123,75,10,3.04434757899637,7,13.3662632169448,0,0.0586840452236246,1627,20631,0,645,0.00498401422571739
728294410,6,60,10,4.25787555065568,7,11.0409351241416,0,0.0872748843867586,2351,15557,0,728,0.00552924401803042
899440457,6.06779661016949,188,10,2.04274313152272,7,15.4053729054048,0,0.0617837452689226,8008,10101,114,581,0.0133471660034731
393734834,6.16923076923077,73,10,1.56181685406648,7,21.6230331940337,0,0.0663820362662866,27613,1,471,73,0.00607370206202798
364914,6.35384615384615,93,10,2.10499733254542,7,15.6521821224914,0,0.0668660052265833,6348,11881,25,660,0.0155592930700818
908904844,6.63513513513514,74,10,3.07444831977449,7,11.7050844419527,0,0.0910050066857552,2082,18360,0,469,0.00680323690578204
131689851,6.76785714285714,80,10,2.09407000999671,7,16.194751627844,0,0.0586125455057022,12026,6370,243,396,0.0100222385732826
999960458,7.01724137931035,27,10,3.83281103286495,7,11.953604428245,0,0.0706017846810089,234,28669,0,605,0.0138660159504895
545021084,7.06349206349206,106,10,1.33813898899719,7,18.9449915320938,0,0.0642551073341427,28129,1,463,106,0.00441430632072717
624321076,7.07594936708861,88,10,3.69101860200592,7,12.286130528617,0,0.071576672343191,3356,15494,0,566,0.0146334204071459
166389631,7.07692307692308,14,10,3.67919311580874,7,21.4499858065246,0,0.0668073185674948,30080,12,512,14,0.0131717589454191
273612451,7.12727272727273,18,10,3.21376849395632,7,20.3040528874615,0,0.0712646182787204,28715,72,400,18,0.00732198243736917
335189606,7.14285714285714,12,10,3.66393758965892,7,17.2326641076123,0,0.0794309392368624,28767,1,520,12,0.0176892766282516
894985683,7.15,7,10,1.32567074766357,7,20.2391825837468,0,0.0726918254187778,20434,2797,575,7,0.0141875335962167
496838005,7.28571428571429,150,10,4.99678618287719,7,11.3778191077095,0,0.0475248309224885,2904,15255,0,951,0.00613848429498866
834445100,7.28787878787879,108,10,3.07230420092428,7,14.3099050714594,0,0.0822735737415846,12488,4975,230,366,0.0142935787822152
716594277,7.34328358208955,64,10,3.15757792780472,7,12.2354822177138,0,0.0816133637507331,2047,20624,0,561,0.00246661582521254
619203173,7.35,133,10,2.98733917609905,7,13.0790708763972,0,0.0869961099271362,4013,13530,0,671,0.0149883292821013
486165527,7.43548387096774,133,10,2.05619120053686,7,17.2536078954414,0,0.0782906977703061,28284,26,343,133,0.00528076400015142
745457227,7.47272727272727,36,10,3.82810586014694,7,18.5764836760684,0,0.0685196502542619,28967,1,522,36,0.0107755582576609
887537864,7.48684210526316,109,10,3.94377672112589,7,10.5283299483903,0,0.103619301759277,2560,15296,0,550,0.0116178813567716
206166894,7.67164179104478,71,10,3.3701304052902,7,12.5821081791503,0,0.0688068455551068,2460,19599,49,735,0.00341893097403697
327572768,7.86486486486486,111,10,3.70217814166075,7,12.2546866749129,0,0.0561727973318893,2458,15957,0,896,0.0120531327177392
91946038,8,92,10,1.86928842459087,7,15.6985270133474,0,0.0694341452137078,15986,4481,371,213,0.00305342820168586
