"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
992983205,38.2361085886103,25,4.92535433764274,14.9514326368018,17.5209047612272,0.4,1,17474,8371,0.0126801686753118
995263276,54.5802161959808,25,3.47898279784531,13.0228042079365,15.8722072675063,0.4,1,13690,13175,0.0171741214321421
119774134,57.7754273026172,25,1.42633127396061,15.5405886375299,13.9803348649505,0.4,1,26113,0,0.00888228980717459
928628545,60.9918027279076,25,2.73295040303622,9.93075480806815,13.8711962181694,0.4,1,6752,18198,0.00468221601108368
753102980,67.2160695072242,25,4.4944682315928,14.0948971275429,16.3608898120718,0.4,1,20540,4520,0.0374042895351666
377304152,69.8641538988343,25,2.17882665198397,8.98934878092092,14.4821047686979,0.4,1,21800,5831,0.00430135099621046
966957772,72.773621594641,25,2.73393178795961,7.72583280218945,12.3005858749874,0.4,1,1870,22683,0.00478669961909568
983344408,77.0973410695855,25,3.14636364371441,10.958455315714,14.7383463623735,0.4,1,3132,24681,0.00233319478666931
705611426,86.2612311528186,25,3.82267538863685,12.4418443874721,15.0411940022444,0.4,1,1596,22971,0.00826758561754936
563137493,88.1362581461228,25,1.96975311532227,20.449601834326,26.4467741414414,0.4,1,17247,8092,0.0121262744523303
252117624,91.8912400612811,25,4.47566016616973,25.9906608079799,18.6225761669604,0.4,1,28023,0,0.0142394612455775
941413959,96.4468765694359,25,4.88299574825777,15.3860967646801,17.9767835603114,0.4,1,2846,22697,0.0160470697131578
358473497,96.6178037423745,25,4.55319416239126,11.7811938601671,14.1339044746333,0.4,1,18755,6318,0.00967183329384232
372813854,97.47307320486,25,2.88138403468886,10.7868572596395,15.5818240196868,0.4,1,11438,13980,0.00495342741890249
451394847,101.67595585978,25,4.38098911556284,15.0035018759006,17.5704961255023,0.4,1,22927,6542,0.00821454084073538
677544362,104.264087777144,25,1.52081742068189,6.80406949905651,14.8866518936839,0.4,1,6874,19382,0.00553342178806142
570339310,105.50829351288,25,2.58329453551342,13.0083948227443,14.8573928117316,0.4,1,28328,105,0.00549337006929118
193351514,113.463650567043,25,2.07039423756352,10.5592160000254,15.9106803327756,0.4,1,21240,7175,0.0153151270941149
555938471,114.773690364996,25,1.82863861240309,11.6376655538832,18.7511750042456,0.4,1,16197,11047,0.00755840240112504
176035379,114.965212129583,25,2.54388026168045,8.62549442910037,13.1563998165193,0.4,1,11017,16444,0.0118072084845977
469803620,123.709336753537,25,2.66368726500102,9.56727415922056,14.7742254045921,0.4,1,5508,20825,0.0109039782304597
28227322,125.781556676645,25,3.10943481079576,17.1734191651345,21.3436205039813,0.4,1,13080,13695,0.00544494748909942
899052371,127.291005181042,25,3.87193240206817,18.8018878592126,21.1937656226963,0.4,1,20168,6372,0.00583427230768357
341948421,128.642916633602,25,1.81784960607141,6.15125616662831,12.7001085036574,0.4,1,597,26143,0.00435695054883068
103975143,135.136967555144,25,2.41125904607332,12.0063232660416,16.458280323834,0.4,1,11427,14651,0.00825387426723942
459559428,142.228689089086,25,3.85507823549568,12.8931208449978,15.6036842177206,0.4,1,21446,3997,0.00282143689983312
991516661,143.370150310307,25,2.4000641637946,17.371661412977,21.7017060634817,0.4,1,22607,5413,0.00470438008072011
363161874,144.429913799046,25,1.74513531576312,19.5069982979802,15.4780500203021,0.4,1,26361,0,0.00485612327623066
284963786,146.01027361114,25,1.55506894698243,11.2152265529264,20.957219726402,0.4,1,1367,24794,0.006280514691096
780862168,147.417773690963,25,4.16594934840108,12.272475163542,14.9888769703123,0.4,1,24305,5559,0.00913544912878809
692286450,149.525917485899,25,4.9211157260496,27.1877309740817,14.5824818660807,0.4,1,26571,0,0.0136438853599796
606570719,153.055545472877,25,4.29325547414983,8.96520196233954,11.7080966305412,0.4,1,154,26948,0.0873683503088624
30275118,161.830157881651,25,2.28469549724329,12.5830609021292,17.9368177966783,0.4,1,17685,8671,0.0101517004166515
573545536,162.791277407606,25,2.90329038635541,16.8990366890201,18.7153037218033,0.4,1,27350,80,0.00651225574804867
997979854,165.954813126947,25,2.25123141751195,8.06401888002855,13.6980258061796,0.4,1,5371,20261,0.00483056473267155
344674565,168.44880527923,25,3.17099450284422,11.4543921640518,15.1391801846154,0.4,1,28485,23,0.00784375004354214
840820913,171.297985977652,25,4.67255594893831,23.3801532774967,18.584170184327,0.4,1,27658,0,0.00782745978964585
262384627,171.487608881808,25,4.73727591089157,27.3840906263313,26.0988632935983,0.4,1,28058,0,0.0188395122126015
782157725,175.934646957329,25,1.85896692503938,6.56742163654507,12.2018890039374,0.4,1,6674,19438,0.0144619632387539
223558150,176.612570334051,25,4.64180275935037,14.6780538235124,16.8476386084098,0.4,1,9768,15369,0.0126869908884708
445426645,176.759723919223,25,2.29948193786973,6.97564770048114,13.6263923476736,0.4,1,2774,24965,0.00488911324413983
578128893,177.924141138857,25,2.14926944385449,27.2550943289827,15.4046081401327,0.4,1,27496,0,0.00280613636207636
479504765,178.157233925541,25,1.57800243426231,28.2291413954547,17.3244418697468,0.4,1,29284,0,0.0164858513659105
506557744,179.259588307014,25,1.00077519815422,6.66017119431004,16.2332647974287,0.4,1,28768,39,0.0180688435150654
146219876,180.296977234783,25,3.15166223367984,7.09089259194987,10.9607028806589,0.4,1,2,30411,0.0146374332408356
63800265,183.888553205467,25,3.15366117327784,23.9114953900996,18.8003901745211,0.4,1,28201,0,0.00764134682036683
466541509,189.69449122207,25,2.5496508583453,10.5101784775473,14.2645978653567,0.4,1,16365,9240,0.00976087082040755
242060820,190.273487380665,25,3.39011227281453,7.5279969139708,11.0128026176714,0.4,1,2588,22484,0.0114164974604002
132128673,191.535897418735,25,2.83187214022919,17.5139503856178,18.5415351523617,0.4,1,28423,12,0.0110073698280991
188402910,191.710719575093,25,3.38924138701837,8.42360783463702,11.5162247958682,0.4,1,449,24768,0.00964472666785963
128570702,191.986978725121,25,4.12834278980553,17.9995513537319,21.6167597379351,0.4,1,25458,1866,0.00731672094029673
715218223,192.340843296477,25,3.16231101644861,9.20232130730766,12.6679077969754,0.4,1,2374,24415,0.00509609229785895
532979344,192.96890941289,25,2.75673302983283,17.9982017584187,16.4362951875887,0.4,1,29322,0,0.00618637707501893
985658285,193.809184508888,25,2.69352892008418,8.88249546645391,13.9493699747218,0.4,1,8172,16127,0.0112260160584892
