"epsilion"
22.0420168067227
15.7983193277311
12.697247706422
9.768
7.8974358974359
6.70731707317073
5.6260162601626
4.85714285714286
4.26168224299065
3.80172413793103
3.41441441441441
NA
NA
NA
NA
NA
NA
NA
NA
NA
