"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
206777349,1.81818181818182,18.4445364153812,3.79979352871779,5.05382862772117,7.55263912351431,0,1,520,26855,0,639,0.00373268763408458
901777423,2.90588235294118,21.2457745432169,1.8450914576654,18.8315725489811,10.9288752845981,0,1,29142,0,578,0,0.00270303887086038
484172963,3.25531914893617,20.9350513193316,3.62543086202522,7.5189797917237,9.93310948731107,0,1,907,25328,0,665,0.0132101343371039
669348854,3.46341463414634,23.3191696677283,3.55395378947621,6.14605759450187,8.9523222915619,0,1,5382,23263,22,692,0.00622526903332172
336124014,3.48101265822785,22.8444375028786,4.79898580900713,7.31635866444567,9.25451900046353,0,1,2155,26210,1,815,0.00534061239360777
771249124,3.53658536585366,24.5645346547906,2.23272591935992,2.11974517646715,6.70383262960227,0,1,2507,24950,1,918,0.0049730313076104
724420130,3.60810810810811,17.594870313461,3.82558949060908,1.10575437402129,4.79387777557951,0,1,17,27727,0,490,0.0147167669376499
66563834,3.72093023255814,21.455198501869,4.0443930114016,18.3285686943133,12.5134455253641,0,1,29019,0,512,0,0.00274261192218186
951506729,3.78481012658228,18.011050635912,1.86336919770102,14.2116265354261,11.8783725142281,0,1,27386,0,557,0,0.0084380070173935
365709826,3.8433734939759,21.980006546355,3.99457848222195,12.8040577838336,12.2115336040413,0,1,28905,0,621,0,0.00189606742640301
219334126,3.88372093023256,20.6863148854895,2.86977631843708,23.4089760500275,9.98095293013994,0,1,27543,0,603,0,0.0062431945303325
789827741,3.90277777777778,19.2174759350146,2.21596647215027,11.0191234549448,9.56275048004389,0,1,29380,0,563,0,0.00284155118909838
395363471,3.90277777777778,18.192100242408,1.44884025164514,23.309471931168,9.51900129725957,0,1,29251,0,476,0,0.0130809790159348
914601257,3.96385542168675,21.6487768500945,2.87312350060614,28.9613083420283,12.8976347659586,0,1,28570,0,524,0,0.00854687735050608
540232220,4.01162790697674,17.0284307370422,3.73164629030916,21.6135315876465,10.3201342221189,0,1,28018,0,516,0,0.00647475274956689
814919845,4.0609756097561,18.9113636833975,1.66844299314387,13.5778834406183,11.0791922100746,0,1,28548,0,444,0,0.00249510960191744
394701425,4.14814814814815,19.8479699335965,4.6151928880185,24.7906880207426,15.4083605069915,0,1,28853,0,499,0,0.00541486386814925
546993989,4.2,20.3147981017603,3.46921043455518,18.8322326756291,10.9400894304726,0,1,28719,0,594,0,0.00393264422623643
89764735,4.26027397260274,18.4385334855672,1.92315955926556,26.8040746765061,10.1837918645942,0,1,29234,0,513,0,0.00252504534769937
653206868,4.33333333333333,17.937542227313,2.01222488556408,25.9641735310972,10.4457525651873,0,1,28811,0,469,0,0.0121497456230798
110249127,4.35443037974684,17.3639475276144,2.05397357070638,22.7240071944583,11.422516814807,0,1,28331,0,504,0,0.00787979090988319
