"epsilion"
390.035413744741
135.476418946509
75.0564516129032
32.631788485096
18.3288329104748
13.3737214791503
10.9342566619916
9.79909606522509
8.8936251920123
8.35297766749379
7.88130395274876
7.46465339739191
7.04104748097137
6.66851696690406
NA
NA
NA
NA
NA
NA
