"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
646850920,0.404347826086957,9.96504836810917,4.64710954546667,3.71134577775561,6.14358793308905,0,1,910,25243,0,491,0.0576652533221722
776529140,0.450643776824034,10.0400208390663,4.66548833664753,4.89851773371402,7.14098003540764,0,1,945,25348,0,445,0.00216942291983481
310032067,0.45531914893617,10.5947020656997,2.30833094899178,6.81722900052261,10.6530394550999,0,1,4009,20665,0,444,0.00129548564963558
525713354,0.460526315789474,9.32895162485772,4.79643688801386,5.59418831070572,8.05146397279187,0,1,913,24687,1,390,0.00788686788139021
766620606,0.469026548672566,10.5256979233731,3.46937831626355,4.40245088975338,7.39731645265373,0,1,1924,25468,0,448,0.0170951383801299
525398681,0.476851851851852,9.58374071803843,3.78417670233122,5.5243473261589,8.21041774018785,0,1,738,25431,0,385,0.010851873303799
216310081,0.506849315068493,9.63727077068521,4.22113303074195,4.22271835595251,6.74877979365461,0,1,800,24565,0,413,0.0312946567488602
197268532,0.513513513513513,10.4000568079262,3.87142342078667,6.39812255725681,8.95568565103145,0,1,3799,23854,0,418,0.0143604576616414
466307082,0.542452830188679,10.6832871669246,4.08301172620155,4.11334735505553,7.10119419086515,0,1,2851,24685,0,451,0.00330891716907847
809881617,0.545833333333333,10.5382813240652,4.17774428133157,4.10498043645549,6.57672069097701,0,1,509,24740,0,437,0.00360163552797097
224009480,0.548672566371681,10.7140797485349,4.72599287922638,7.61432007070056,9.69397694388104,0,1,4713,22801,0,505,0.0114220273984456
728331216,0.551724137931034,10.6667136453739,2.53702050435828,5.13299973813842,9.14737981115408,0,1,8729,19689,1,411,0.00958692005404596
243001558,0.555555555555556,9.2830190289254,2.97545875522751,4.16139571494017,7.51459077379438,0,1,1722,23220,9,439,0.00260044210696247
710501310,0.557692307692308,10.6886487994741,3.23020794412706,5.31657034878966,8.96983597996826,0,1,11145,15580,57,354,0.0128748842899921
240661751,0.5625,11.394259993407,2.80618145626111,5.67103789748799,8.89923887461077,0,1,2029,22854,13,348,0.00271379497121978
502594285,0.564814814814815,8.87614198386192,2.63241181132605,3.51417398787469,7.76166960890696,0,1,7365,21173,0,362,0.00572793662754
992064103,0.580246913580247,11.2375158071764,2.94930964396838,4.96357009389189,8.52762034780855,0,1,10303,16478,3,466,0.00405951452386521
934367762,0.58130081300813,10.71804823925,2.88448833232126,5.57570630299192,8.85014066892345,0,1,3953,22582,0,502,0.00501117300826064
638423680,0.597989949748744,10.6273742427408,2.53137609235238,7.80778366342839,11.575088985717,0,1,1443,25426,0,363,0.00163961114004134
719105603,0.6,9.34886729664798,4.53021890566743,5.60428089213335,7.65726431040496,0,1,313,27848,0,435,0.00365367831168999
624701943,0.600858369098712,9.83759041044934,4.60921589905754,4.09412984051983,6.22735780980985,0,1,441,26285,0,416,0.00153846304098567
40411220,0.602040816326531,11.412556564024,1.90674507944768,1.99793214567798,7.60371686873879,0,1,666,27337,4,411,0.0246420170317903
152836242,0.605504587155963,9.9180594911361,4.37398349208709,3.72095031639664,6.05716637442641,0,1,307,25151,0,393,0.0714449252834212
219819241,0.617224880382775,9.80722043481343,4.96456659790382,4.60627926098596,6.80080002949414,0,1,4430,22849,0,325,0.00643127653921454
111725705,0.617391304347826,10.9966038908598,2.12944198335018,2.6000103966007,7.1090226223366,0,1,2883,25408,0,487,0.00161768077569551
757033983,0.629166666666667,11.2405898335183,4.84917390315788,3.08979362273274,5.33952970532855,0,1,193,26145,0,501,0.0134901767471027
285551191,0.63302752293578,11.4123430867667,3.55298427642046,5.09626830140279,9.04332589982662,0,1,1025,24524,0,447,0.0077430879835284
634256617,0.650943396226415,10.2539469847825,3.5397802609026,1.91493422228183,4.54324862899997,0,1,178,27541,0,374,0.00893405354725545
732085975,0.653465346534653,8.9506052945997,2.54673703707161,6.47710433428618,10.1999310562069,0,1,17437,9539,267,52,0.0128511482459707
810350035,0.665271966527197,11.6262139971013,3.46295193501551,6.40411600932543,9.68497759079091,0,1,5501,19265,0,536,0.0038992408196173
323482951,0.666666666666667,9.89549743950277,4.69178388027518,5.29191704724667,7.60717391065254,0,1,196,26958,0,386,0.00360966190112546
515644884,0.669950738916256,9.90197715929737,3.88798409883047,7.08864459924848,9.6945826518079,0,1,748,25625,0,372,0.00191094655087606
390416610,0.672645739910314,9.45932628819565,2.50229936360174,2.24912450965299,6.14053238421055,0,1,1127,25469,0,353,0.0102177541729514
570115842,0.676056338028169,10.1952628141513,2.91866736182507,3.94478408417673,7.16136683445795,0,1,454,26077,0,395,0.00246709926813214
697706765,0.682291666666667,10.6955797062199,3.54583101274352,2.28514819151546,6.05905901518666,0,1,116,29013,0,341,0.0163197232526065
220602201,0.684444444444444,11.6476974445205,3.83636797146721,4.52418744471513,7.23269509507409,0,1,2243,24143,3,415,0.00835523361066669
202160357,0.697560975609756,8.83934445233874,4.6630260827155,3.89307808272079,5.75531838050547,0,1,385,25820,0,319,0.006540440604403
806282063,0.698198198198198,9.26121216005658,4.68409090218433,6.64652020109394,8.58173753634952,0,1,10641,15363,0,403,0.00247071155075027
334505638,0.699507389162562,10.2363560983531,4.60085529572789,4.41306086115909,6.80291209102069,0,1,48,26902,0,356,0.00810322751904508
920293377,0.708920187793427,10.6667866925303,3.32214774325756,4.21319187433507,7.82679500820767,0,1,1806,25344,0,426,0.00144554927421919
778850192,0.710659898477157,11.1696207911748,2.46078586922123,3.45896044358652,7.83977585654135,0,1,225,27805,0,391,0.0190757922818123
536264395,0.712121212121212,10.0332719628538,2.87348046360624,1.79286489378757,6.92370791304485,0,1,1114,26289,0,374,0.0110238163449431
384037290,0.714285714285714,11.5486207468,2.52732511810844,5.57784867993652,9.78405545021844,0,1,2020,24328,0,492,0.0545816696192138
212915584,0.716417910447761,10.5956482559591,2.31096418578124,1.20827982736015,6.57309898678532,0,1,291,28616,0,383,0.00526572949562212
164435161,0.719626168224299,9.21220693010481,3.34179103953671,3.95095910854575,6.84317691571994,0,1,675,26961,0,366,0.0112798931321766
773368013,0.725490196078431,10.243964787007,4.15976916832137,2.71808189042142,5.54470483719913,0,1,109,26475,0,317,0.00386789542945406
832235646,0.726851851851852,11.4855954718206,3.92766201346773,8.32786132702054,10.8802335702811,0,1,337,24722,0,440,0.0056297953003262
