"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
330578121,2.1044776119403,22.4951645882146,4.40673993504953,23.4350030038061,10.1977381010186,0,1,27903,0,605,0,0.00611296939418432
673304156,2.2183908045977,24.1367613149665,4.49945414781699,6.15060942504644,8.40182710830884,0,1,3815,16560,165,686,0.00905324326678785
103378850,2.22950819672131,25.3233316965319,2.28154194366092,7.61211224502415,11.8270921275213,0,1,17463,8339,583,80,0.00350735883264031
48808241,2.30263157894737,26.1201327296081,1.94491820454354,29.9401597460521,9.65200884065819,0,1,28309,0,750,0,0.0402118137483143
212574415,2.41935483870968,20.9503604954914,4.24075915744621,4.44026509082731,6.88597785137848,0,1,1612,23630,6,806,0.00239946598969433
295559702,2.42528735632184,25.9771344764976,4.50836713109587,7.27424432856288,9.6407541853662,0,1,2017,21887,5,735,0.00349382020965464
767084727,2.5,20.2183370535814,3.82636579781171,8.87670144983772,11.5878303239733,0,1,13404,16219,134,572,0.00153629769428216
65837216,2.51515151515152,22.2667734346813,2.76763253221956,8.36080810239395,11.5949374678642,0,1,17890,5179,526,135,0.00580905646572876
516565949,2.56578947368421,25.3752000619911,1.75111678792111,3.17947406564821,10.066005125078,0,1,1297,27739,0,745,0.00539793771300028
931644530,2.57575757575758,24.168596496709,3.69479899443019,13.698366237157,10.6968290179633,0,1,29517,0,782,0,0.00154609465120935
138545522,2.58227848101266,22.5111580670369,3.34942164417487,4.49838924570746,7.41545315346632,0,1,310,25296,0,674,0.00582357312898177
23882407,2.59090909090909,26.3231902714118,4.58779861111588,2.24734361307107,4.63720144572662,0,1,43,29827,0,726,0.00250833675081485
123374460,2.60606060606061,23.8734803995422,2.32158950174432,6.50323227606158,10.3798436120344,0,1,17834,9280,530,91,0.0201113556576069
926323000,2.6063829787234,20.2448791162751,3.34235569446803,4.07730197502987,7.75761196705124,0,1,1962,20505,0,838,0.00268234501228917
