"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
524305636,0.985815602836879,28.6172198795127,2.53251982062943,23.0138759347641,9.72506753410909,0,1,28000,0,892,0,0.00597081538493725
31482168,1.12811387900356,28.3239834414466,4.80498169196703,3.67773977678285,6.13845138207312,0,1,189,26488,0,919,0.018648659546058
305527400,1.34146341463415,29.8968155097166,4.53756741950874,1.07821169781872,5.0905969366315,0,1,6,26677,0,1121,0.0270583578930294
238370224,1.36630036630037,27.8871726518028,2.45789184751248,22.7765400653703,12.6981466415655,0,1,27523,0,967,0,0.00687548438265502
751735716,1.47428571428571,35.6999642823034,1.42944873075349,25.0953765896685,12.9881550283279,0,1,27533,0,980,0,0.0144093667580935
688035909,1.5,35.3365962040447,4.0103155735511,28.5493477236623,11.6569937745708,0,1,27012,0,1116,0,0.0192439333463246
232209496,1.50950570342205,28.7332821165508,3.86375389690773,21.0377660542005,10.0510910482519,0,1,27544,0,849,0,0.00646994310781602
36232890,1.55442176870748,30.8618084740379,1.79268044615625,17.5282428737204,9.39308756315586,0,1,29014,0,946,0,0.0112272542165043
568888636,1.56204379562044,29.3647721054713,3.485839428262,23.6961567832136,9.54548595427253,0,1,28942,0,990,0,0.00413886066455878
276194772,1.57534246575342,29.2054393605546,2.28566618769389,7.13378814118321,10.3668991264841,0,1,29504,268,806,154,0.0106356177077147
435463819,1.63375796178344,32.4449679863384,2.49822018547419,14.6843799635471,10.1203030326502,0,1,26943,0,959,0,0.00501680080552579
487653450,1.65277777777778,27.208512004523,1.03943079784016,14.1433518255605,10.6441722000091,0,1,28473,0,873,0,0.00764097353457005
334445692,1.75,34.0370966564375,2.83398975938783,8.21609663046454,11.64779179701,0,1,8386,17789,30,1320,0.00677984794575342
18047332,1.76271186440678,30.4362447831238,2.97051468470772,13.021212792484,8.92654458341794,0,1,27485,0,816,0,0.00509398235638003
244557752,1.83520599250936,23.9231426498641,4.46641333407671,15.3784807821735,10.9088026027566,0,1,28492,0,939,0,0.0128107591998248
433377356,1.97368421052632,31.1753612365249,3.21740556867354,27.6699578399538,11.4038049918898,0,1,29266,0,1048,0,0.0152819470691401
406003802,2.03202846975089,24.2387385445019,4.99307700892997,14.2895936758168,9.52915937245811,0,1,28248,0,724,0,0.0204972147197197
355532145,2.11450381679389,25.9904287061691,1.86237073322911,20.743741256991,8.92195722371409,0,1,26678,0,670,0,0.0158265866921493
78303083,2.31448763250883,31.5754388449803,4.28203294801214,9.79117450534221,11.5168783977774,0,1,22035,3467,803,431,0.0108362897399357
281125139,2.33441558441558,34.9864843551288,3.22849425681052,4.22892417369637,7.16547600554707,0,1,521,24015,0,1327,0.011411096069518
39814044,2.35036496350365,22.5507585459209,4.75907172818455,18.0267662428498,9.47118919993421,0,1,28451,0,741,0,0.009531921530499
215746557,2.45195729537367,35.0567521114145,3.11781064810216,26.8266595834923,12.1437261626298,0,1,28389,0,1052,0,0.0082309545419474
290814143,2.51194539249147,34.8015502701376,4.63376649921429,15.1675576718427,11.6286622545415,0,1,29111,0,1110,0,0.00799228266259626
752012426,2.53380782918149,36.7902896846438,2.48418646726481,18.7058092807407,11.6489396334617,0,1,28015,0,1202,0,0.00982743171493408
141691211,2.56410256410256,23.4677240975594,3.08987523151616,18.3152768818761,11.063285627274,0,1,27674,0,592,0,0.00804121500542848
783685364,2.59340659340659,26.0751174577914,1.21325167569563,16.1226093469333,9.83916723982051,0,1,27570,0,858,0,0.0105236147129867
670484575,2.69896193771626,38.270617408501,4.19733495187287,16.8719715154214,13.3116279212891,0,1,28656,0,1066,0,0.00996886869743189
619174046,2.70625,35.7726479860956,4.35321729227619,4.54220208240524,6.81689881412887,0,1,410,24727,1,1361,0.00887755620803912
582381512,2.73846153846154,32.2625692178892,2.89252045100675,9.38638493189268,11.300792529331,0,1,27758,7,857,100,0.00967624045778125
371049874,2.86259541984733,25.5471896622206,2.89656713169319,9.91767428266399,12.3022157569816,0,1,28636,323,555,246,0.00811541306776231
800279549,2.87096774193548,34.6066004211534,1.94705611487037,5.04930584119482,10.4664307707053,0,1,17837,8244,919,106,0.0143245674064162
630541648,2.886925795053,34.1208949840505,2.25426877199658,19.0624496528916,13.9668098828478,0,1,28256,0,1104,0,0.00511859096679733
328811607,2.893536121673,33.2423604110945,2.00689357193313,12.9604606077577,11.5451782272475,0,1,29084,0,978,0,0.00628257823953537
193251741,2.95759717314488,33.4488504985452,4.94013656098532,21.3386905004534,9.34715336832904,0,1,29403,0,1113,0,0.00579440493038229
831426348,2.96644295302013,23.7122993382011,1.52393957864022,26.4840387937656,10.8012991697901,0,1,27263,0,702,0,0.0162488603867863
631550092,3.13745704467354,35.8107520305311,2.8948996605028,20.4222902654979,10.6199155861206,0,1,27941,0,1210,0,0.0105895173759882
928395282,3.15593220338983,40.0413141286704,1.60327151596931,21.8105593228173,10.843870690139,0,1,28726,0,1183,0,0.0126807645892865
815192357,3.17880794701987,35.8374186323721,2.45765402713267,26.4011079505786,9.50180173889937,0,1,28402,0,1063,0,0.0144041704484079
588659481,3.20630372492837,43.0311485750813,2.65026530220489,4.3685244533616,8.01069634690617,0,1,5080,20099,1,1653,0.00551848088607837
669130958,3.25378787878788,21.7760656715181,3.1333675229882,11.0348848704543,11.375420639637,0,1,28469,2,433,102,0.013043682094367
404278397,3.31983805668016,21.6953980212106,3.56979685899701,22.8088929841288,10.7754326306924,0,1,28954,0,751,0,0.0120781845808508
527850114,3.36575875486381,25.0511418809982,4.99886420800088,8.36044968878312,9.50681632814982,0,1,27111,843,457,227,0.0141027844866447
364652065,3.43181818181818,22.0705536735651,3.88507927597571,18.0411675308955,10.4158112303047,0,1,27400,0,679,0,0.0155603067607456
585594545,3.45318352059925,21.450034026423,2.40851800635292,17.6450285550015,11.4792262941932,0,1,26256,0,615,0,0.00713157529893205
275285137,3.47674418604651,20.6972103414056,3.77108784370055,17.1897457153634,8.7166848087468,0,1,28448,0,690,0,0.0078835441229691
525680473,3.48192771084337,21.3365917911756,4.82297750934248,15.3792564539001,8.84827529181575,0,1,26884,0,617,0,0.0105570938690195
986501603,3.60966542750929,35.029905678366,3.62946623323831,9.44413224146843,10.4118542481336,0,1,27179,40,935,394,0.0123548079539068
257560905,3.65660377358491,20.1362157682364,2.29717205158741,20.4926151685127,10.7981005151059,0,1,26444,0,684,0,0.014531999666673
113676472,3.75347222222222,36.9242705841785,3.33446347573335,20.8632413952104,12.7822131919136,0,1,28360,0,1064,0,0.0071059890861831
297710285,3.98327759197324,44.8737826856928,2.98946512803181,26.3884905557259,11.0019412847391,0,1,26554,0,1247,0,0.0120403219332619
517580408,4.04347826086957,33.8370786696404,3.11850629020729,28.9613223098177,12.5206288179756,0,1,29061,0,998,0,0.013514647067947
824488651,4.04398826979472,37.9661465868586,4.9070852660076,9.06600122578601,11.1033708986318,0,1,8231,13305,4,1645,0.0177668165112767
439798832,4.1472602739726,39.6533673643325,4.61363495244549,3.56220560790429,6.25501680526195,0,1,51,28826,0,1241,0.0110369617721567
105374712,4.2421875,19.6192770816404,4.9351872021538,15.6985779257101,10.9724701473721,0,1,29128,0,597,0,0.0100102676538166
11985989,4.34751773049645,38.8176462897568,2.01575044455279,29.7112592139755,12.3013574042093,0,1,28461,0,1540,0,0.0134896199437471
609958016,4.42953020134228,43.0110056149725,2.16912313815833,1.61750692037628,6.41869598380717,0,1,122,27875,0,1550,0.00993326559494107
300164069,4.568,17.0847585998115,4.71138209062039,19.7682524518719,12.1657990582694,0,1,26881,0,502,0,0.0107539627523579
970845056,4.65436241610738,42.699171249361,3.18838723758605,5.5562554040653,9.00721600547023,0,1,26926,722,997,246,0.010872230999438
993451534,4.71631205673759,38.8977673921428,3.97911564946433,16.7236545892137,9.66455259534185,0,1,26202,0,1162,0,0.006354614353666
729276504,4.72241992882562,40.0377822263614,2.53367780674543,17.6078995518233,12.4430737479921,0,1,29622,0,1349,0,0.00750513400506658
