25,10,4,7,0,10,1532625001
26,10,2,6,0,10,1532626160
27,10,3,7,0,40,1532625161
28,10,4,9,0,40,1532626259
29,10,4,7,0,80,1532625449
30,10,3,6,0,80,1532626395
31,10,3,8,0,120,1532625540
32,10,3,6,0,120,1532626530
33,10,4,8,0,160,1532625933
34,10,3,6,0,160,1532626661
