1,30,2,4,0,200,1532435230
2,20,2,5,0,200,1532435411
3,10,2,6,0,200,1532436142
4,30,2,6,0,200,1532436588
5,20,3,6,0,200,1532436636
6,10,3,6,0,200,1532436728
7,10,3,7,0,200,1532438237
8,20,3,7,0,200,1532445677
9,30,3,7,0,200,1532455350
10,10,4,8,0,200,1532439405
11,20,4,8,0,200,1532439461
12,30,4,9,0,200,1532439898
13,30,5,9,0,200,1532439898
