seed,dist,mu,s,t,d,a,wt.cells,mt.cells,weight
239029924,1,10,2.72385007701814,11.0822075381875,0,1,24408,5171,1
59925449,1.06779661016949,10,4.05040729511529,5.83565476234071,0,1,1172,30522,1
435302897,1.10714285714286,10,3.63168790377677,8.2282625657972,0,1,24355,2948,1
533085680,1.11111111111111,10,2.43858874123544,1.41356522240676,0,1,318,38177,1
84984246,1.13207547169811,10,3.45954672340304,8.0686210100539,0,1,116,41826,1
6230819,1.22413793103448,10,2.83120546489954,4.93544461624697,0,1,2204,35751,1
454454028,1.28571428571429,10,2.1009676316753,8.84644478326663,0,1,33577,4322,1
777565570,1.30357142857143,10,1.03887655306607,3.87077936157584,0,1,35543,516,1
550689805,1.32075471698113,10,4.9361608074978,16.334025088232,0,1,40550,0,1
143060255,1.32203389830508,10,4.30056104529649,3.43202292895876,0,1,335,32746,1
164500050,1.32758620689655,10,3.23064032755792,14.7146649693605,0,1,32233,0,1
364800649,1.33333333333333,10,3.86397429555655,7.79130237898789,0,1,36866,7690,1
101172760,1.35185185185185,10,1.93372388277203,14.0154908727855,0,1,41791,0,1
307918193,1.36206896551724,10,2.67016725800931,13.0910113176797,0,1,44942,0,1
242675958,1.41818181818182,10,3.28631185460836,11.8312193548773,0,1,45958,0,1
539973069,1.42592592592593,10,4.48889507353306,9.80000560590997,0,1,26300,7866,1
43045207,1.43333333333333,10,2.94703688845038,1.68464377243072,0,1,47,46316,1
862861711,1.43396226415094,10,1.20352477859706,16.6348440714646,0,1,37162,0,1
454767120,1.4375,10,2.05374095216393,1.94459151569754,0,1,1763,32511,1
260708203,1.44262295081967,10,3.68084141518921,5.73392804968171,0,1,2472,25464,1
313746571,1.44642857142857,10,3.22311115544289,5.04119784221984,0,1,980,35721,1
975649201,1.44642857142857,10,4.58570295199752,2.6694673888851,0,1,58,32335,1
796700153,1.45283018867925,10,2.44941552262753,2.55321382917464,0,1,455,43315,1
594388896,1.46153846153846,10,4.41633782815188,8.03711070562713,0,1,31416,5013,1
499155057,1.46875,10,2.60325804632157,5.67592301010154,0,1,4122,28113,1
527247249,1.48148148148148,10,2.46342260017991,2.46700759814121,0,1,601,33487,1
126563977,1.50819672131148,10,2.31044425629079,3.8984347556252,0,1,17362,13005,1
200153662,1.50819672131148,10,4.68298749532551,8.44865656434558,0,1,4322,23442,1
766307422,1.50877192982456,10,3.84556535910815,19.9565419754945,0,1,42632,0,1
657027158,1.52307692307692,10,4.52977694291621,5.54566574213095,0,1,1566,31748,1
976653424,1.52459016393443,10,4.13199853245169,4.22786360373721,0,1,1930,25330,1
705839707,1.52830188679245,10,2.94817293900996,10.8151509892195,0,1,44447,0,1
442792878,1.52941176470588,10,4.55649734567851,1.59033849858679,0,1,10,39755,1
267994859,1.53333333333333,10,4.34009629487991,7.32905810023658,0,1,14582,20541,1
441064454,1.53448275862069,10,3.51044094190002,2.93190996395424,0,1,228,37055,1
791058216,1.53703703703704,10,2.18458514939994,19.211913640378,0,1,37224,0,1
98772013,1.54098360655738,10,2.74950103554875,2.06654333160259,0,1,448,37606,1
94915099,1.55,10,2.49367911368608,3.2149457053747,0,1,765,45850,1
88206147,1.56603773584906,10,3.90038864780217,7.02299049845897,0,1,22631,4476,1
331926873,1.56923076923077,10,4.3645658865571,3.34718224429525,0,1,279,29907,1
779482577,1.57377049180328,10,2.38746503461152,2.21627344749868,0,1,1585,37846,1
399466582,1.57627118644068,10,2.79914846923202,7.08219114039093,0,1,25639,13274,1
188873145,1.578125,10,3.37807161919773,7.07348180143163,0,1,3303,29280,1
239294881,1.58620689655172,10,4.87900886405259,1.77280325372703,0,1,63,31327,1
595805328,1.58620689655172,10,2.94031972810626,8.21785477316007,0,1,43973,1380,1
890479108,1.58730158730159,10,3.90150958765298,6.15221227542497,0,1,752,24372,1
80335276,1.60344827586207,10,2.71491827070713,1.21268704882823,0,1,246,41440,1
822875545,1.60344827586207,10,1.73727437946945,5.88299392582849,0,1,39948,5074,1
930258951,1.60377358490566,10,3.37303117848933,6.12306562880985,0,1,16346,7869,1
218982047,1.60655737704918,10,4.51398858521134,3.68548215599731,0,1,504,29340,1
821035752,1.60655737704918,10,4.63894811365753,4.61615747469477,0,1,302,34663,1
890777872,1.61111111111111,10,2.73773668147624,7.08987471042201,0,1,18847,9657,1
631924241,1.6140350877193,10,4.01480836048722,3.38766594766639,0,1,207,33902,1
936793635,1.6140350877193,10,3.68512285873294,16.2692181428429,0,1,45480,0,1
787899048,1.6140350877193,10,3.15427652001381,4.17371130688116,0,1,2699,29190,1
932860865,1.61818181818182,10,2.4234697362408,8.68708400498144,0,1,18992,12760,1
568061317,1.62,10,4.10439502913505,12.1071842599195,0,1,28860,0,1
603720221,1.64,10,2.59170406963676,1.77438967069611,0,1,127,45119,1
315143253,1.64,10,3.5493474137038,9.30506865191273,0,1,18141,6040,1
359105072,1.64406779661017,10,1.47912069223821,17.8019846002571,0,1,35663,0,1
844109357,1.64705882352941,10,4.90053956210613,13.492007389199,0,1,31976,0,1
519597718,1.65,10,4.60942055191845,10.8093071551993,0,1,6349,26835,1
451566721,1.65384615384615,10,1.69108602311462,6.7185098179616,0,1,36880,705,1
976663886,1.6551724137931,10,2.84173408057541,4.60320162330754,0,1,9174,22003,1
986241534,1.65573770491803,10,4.51368478871882,1.71956304786727,0,1,183,29880,1
430223154,1.66037735849057,10,1.12341107614338,5.50635873386636,0,1,21172,17834,1
870453943,1.66037735849057,10,4.63615282811225,17.8839470837265,0,1,41109,0,1
775259631,1.66666666666667,10,4.57495590951294,15.9085345079657,0,1,37808,0,1
692480650,1.66666666666667,10,2.9548319876194,5.40847677900456,0,1,4153,25511,1
892242199,1.66666666666667,10,3.8270404972136,4.03941130801104,0,1,141,44198,1
189326769,1.67307692307692,10,4.62581587489694,14.5621153027751,0,1,34209,0,1
42111035,1.67741935483871,10,2.76196299027652,4.0328921393957,0,1,274,40952,1
173623272,1.69090909090909,10,3.00308677274734,14.8647774239071,0,1,34338,0,1
6920767,1.69230769230769,10,1.70294980425388,11.1093511625659,0,1,42094,3,1
901245536,1.69230769230769,10,3.99486918747425,5.76320819277316,0,1,4151,19984,1
10471279,1.69491525423729,10,2.4335825284943,1.85381645103917,0,1,239,32663,1
851332474,1.7,10,2.61655636876822,2.40161837683991,0,1,1332,36083,1
563841086,1.70175438596491,10,3.29073953256011,7.55336073599756,0,1,4495,27491,1
456368920,1.70491803278689,10,1.22929378505796,14.7043920976575,0,1,37305,0,1
424908413,1.70588235294118,10,2.51687686610967,18.8853992728982,0,1,33079,0,1
412495170,1.70909090909091,10,1.88108559790999,10.3018423242029,0,1,35526,4,1
146242762,1.70909090909091,10,4.8471522461623,2.39570103725418,0,1,105,38148,1
411104749,1.71186440677966,10,3.0435657883063,5.27866925043054,0,1,9346,18204,1
225158661,1.71666666666667,10,2.41673376318067,9.2625246825628,0,1,45165,679,1
907231149,1.72549019607843,10,1.14467287156731,14.8187408121303,0,1,40368,0,1
