"epsilion"
2465.97019446708
2075.14842842627
1915.77164609982
1731.11986875548
1541.3682233652
1252.0698862284
835.91925447378
674.436060720362
571.335278098596
494.397613262847
411.575023537629
362.12014580799
NA
NA
NA
NA
NA
NA
NA
NA
