"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
279470753,15.997567844342,35.9057180572851,4.30129957985973,15.5504897588698,18.4746862856292,0.474928716342298,1,6422,15294,0.0049424083729219
850316485,23.1525676937442,34.9735548586802,2.3287002745697,6.83359918411992,13.3139160714275,0.634421454518231,1,2,28802,0.00914661918971257
612609666,23.8883286647993,28.3731934185682,3.09569470403857,21.6266320115238,19.9031869945469,0.477749634533351,1,28434,0,0.00153517430054463
812086597,24.0865800865801,24.9143024391198,4.75611735918456,21.7889553108868,24.3639306030208,0.569128351175007,1,25961,1269,0.00660026096181944
879560727,24.4388888888889,37.581892059332,2.14253963221266,8.96933073104801,15.4996324500592,0.480081311710181,1,3580,24065,0.015359096430842
709944898,24.8724053724054,40.4132981178594,4.16463362284371,21.9651661528434,15.1073240543001,0.195298333653931,1,28615,0,0.00602561954132061
564345425,25.74141999142,38.7975015977459,4.33343446834889,21.8413754289528,24.1580100955531,0.681294687684058,1,1395,21637,0.0123230822822885
328773639,25.8152342237708,37.2677010734815,1.87168247545298,27.2404458182745,12.128924716781,0.262928204741411,1,26392,0,0.00527011148137536
984881359,26.0261904761905,44.6698856150376,2.27550917100147,8.57788872813944,11.8861434469442,0.0778323715297198,1,25251,1688,0.00208975873846344
944931553,26.1212121212121,34.2754768580775,2.58050958548565,15.7004097740083,20.7567267245195,0.649980632775516,1,1043,21938,0.0024901948829764
557564041,26.1260351966874,36.2790946294931,2.74047020711649,10.1877256157054,14.8819562176305,0.654847118873614,1,454,28062,0.0036339019499805
247993720,26.3941798941799,43.018801533833,3.75428726058597,11.2077561102818,14.3663370393337,0.255182071104783,1,3091,21260,0.00219026703205
219235362,26.401397515528,35.7680036184254,3.34350603132812,19.7760480228595,14.4102688973745,0.299733949847787,1,26496,0,0.00348508257195335
783562618,26.4419047619048,33.4459727826738,3.99641499305449,26.0313535105103,28.6422027912491,0.57853802159025,1,7955,15344,0.0096300597079509
68888332,26.6031746031746,42.1768817392374,4.23637181555171,20.5877473904425,23.5008268077517,0.708180479848747,1,46,27964,0.0010520933390718
749030834,26.6448412698413,45.9476744021552,3.73485792563716,4.99553483095493,9.09642954931209,0.473657378272297,1,3,27914,0.00342384770983436
910582891,26.868432819137,36.5975739662487,2.20625089805511,15.5884350206834,21.586293262524,0.602995050568484,1,1816,19442,0.000575536020226319
