"epsilion"
1.98125
0.982954545454545
0.771739130434783
0.601092896174863
0.502325581395349
0.446236559139785
0.4
0.357894736842105
0.324607329842932
0.295
0.265957446808511
NA
NA
NA
NA
NA
NA
NA
NA
NA
