"epsilion"
21879.1466926843
16.5372340425532
9.05020920502092
4.92741935483871
3.05806451612903
2.37951807228916
2.05421686746988
1.75581395348837
1.55555555555556
1.38888888888889
1.24861878453039
1.15760869565217
1.07070707070707
1
NA
NA
NA
NA
NA
NA
