"epsilion"
3.26274509803922
1.25155279503106
1.03939393939394
0.837278106508876
0.700325732899023
0.620915032679739
0.560606060606061
0.511695906432749
0.471518987341772
0.436578171091445
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
