"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
879355318,1.5,28.1851960666696,3.88723921424867,6.51705792429215,9.33354747315938,0,1,7104,14941,32,925,0.0184427563848238
731278659,1.80722891566265,27.798225722516,3.99065830226387,4.08499792341139,7.16312148990132,0,1,1836,24188,0,853,0.00830517229484483
548687408,2.13636363636364,26.2871812322164,3.58634869790619,5.17375850511235,7.64093802531465,0,1,1186,20957,12,662,0.00696494906402032
576676734,2.22826086956522,31.0566530522026,2.51662544091028,2.77001779606214,7.6363225760849,0,1,2365,22195,7,1048,0.00671911436296359
730825863,2.56470588235294,30.5402793761359,3.41759682117008,8.4554395969826,8.63119516427061,0,1,27642,1,608,152,0.00443165116439583
874182669,2.58823529411765,27.7099528750376,2.93135180918099,20.14259902554,11.6110886876447,0,1,27612,0,904,0,0.0284433097507806
42959862,2.62222222222222,30.4220982890719,3.95051452322298,13.9288357423671,9.94353975831448,0,1,29002,0,865,0,0.0083521464652014
606810721,2.65822784810127,34.7788262739244,4.23191113952674,16.6044284917178,8.91911174352451,0,1,28794,0,921,0,0.00587838769042925
289663859,2.69072164948454,28.5767689990336,3.51056284823574,4.71741041532518,7.21165411883063,0,1,463,26150,2,982,0.00881817453089334
902141690,2.69387755102041,29.4945586062889,3.75094640766483,5.15472464399391,7.94763623820213,0,1,5316,20210,149,942,0.0115706681280211
362651463,2.69662921348315,35.5356613295753,2.85100948847923,24.8236884199402,9.49742080763051,0,1,29732,0,914,0,0.0113654560947718
728460863,2.74712643678161,31.3788507720833,3.10922582610295,21.2429575720913,11.0049751912932,0,1,29251,0,893,0,0.00233249255742878
888444735,2.75308641975309,31.3056610879876,3.96011952767319,16.053186756848,10.1075268957969,0,1,28159,0,874,0,0.0027818933225445
946462667,2.84146341463415,27.314154212539,1.91775160180292,5.46336549605743,9.92517267022914,0,1,21957,7540,316,425,0.0118653451364152
125004757,2.86046511627907,34.2185173058735,3.79008670277736,21.0499456043482,11.8684920897079,0,1,29306,0,775,0,0.00752900243587644
769313779,2.92391304347826,30.7503405687236,3.33048079131581,19.2387210355898,12.84114401937,0,1,29439,0,969,0,0.0131863948311918
181448405,2.95505617977528,34.954643915085,3.27197113425744,5.34777415155443,9.15557761636566,0,1,2154,23352,11,1101,0.00308371130318336
404299335,2.96590909090909,29.5231263211645,1.09996021771385,13.0148249845653,11.2325034369279,0,1,28462,0,782,0,0.0180101266270087
657435948,3.07058823529412,28.1215297467892,3.04248476477616,17.6689815169136,12.6308466050778,0,1,29236,0,825,0,0.00590798233190519
575071617,3.07407407407407,29.6611398145137,2.25420890127544,9.85421821233295,9.85532417254026,0,1,27863,1,957,32,0.0156826186103314
722149707,3.07954545454545,29.8913611082819,4.18942607996634,1.25559130967742,4.81724529931967,0,1,5,26539,0,977,0.0142402040334863
287598721,3.08791208791209,25.9667154691638,3.24542376076807,10.1881784195596,13.7197816288006,0,1,1575,22612,0,999,0.00625516517164122
831807379,3.12765957446809,28.025058699979,4.61285366522214,2.86140565361183,5.27647225082233,0,1,43,28980,0,808,0.0237960399479516
127527818,3.1978021978022,28.7457409729329,3.64878989649671,21.28767158037,11.2743303164504,0,1,29527,0,895,0,0.00716948357185865
813827742,3.20238095238095,25.5708215910417,2.90415422106383,7.78644360911837,9.251447638634,0,1,28106,145,718,33,0.00946419522063425
589641734,3.24719101123596,26.3755251698602,4.45147719114793,8.37406623644112,10.2363421869167,0,1,10753,10913,565,333,0.00762359098637878
535382047,3.2906976744186,29.5809954120458,2.5681667195124,24.3455770727527,8.5107133976867,0,1,27493,0,734,0,0.00724585960732505
867622270,3.32967032967033,32.4221088811182,2.2055556452146,28.6297713230528,9.61502666694926,0,1,28005,0,992,0,0.00584688932972138
300136674,3.33333333333333,29.7794041121349,3.13783584523179,26.5063311959875,10.667435930015,0,1,28873,0,945,0,0.0285730338285026
817202075,3.36170212765957,32.4373319349902,3.93424203448883,13.9425888931025,9.08352390579681,0,1,27275,0,923,0,0.0107718291921661
292645040,3.38372093023256,28.3663305892996,2.4367167246822,18.1489101105921,13.4860873416222,0,1,28535,0,816,0,0.00610758535619974
116884021,3.3855421686747,34.5442957652902,1.82257967469812,6.66918232324579,10.0462658912254,0,1,28936,25,667,273,0.00477210164613268
426385708,3.3936170212766,28.4997445490901,1.5017873095113,12.577001143513,11.4733180202723,0,1,28419,0,890,0,0.0175949734628148
276936704,3.40740740740741,30.2864393870579,2.88006076647024,5.15595547671673,9.24705939205262,0,1,54,28417,0,922,0.0168677427881856
45810629,3.40963855421687,32.8111109325995,2.00422197195596,4.59237068186763,9.41802378635892,0,1,12157,15780,257,673,0.00269545308793777
273673465,3.41237113402062,21.5771200515695,4.09956138522516,6.95603970735665,9.58427608728701,0,1,6419,16039,14,835,0.00761068915343375
704999797,3.42857142857143,32.2439154327282,4.76042713367938,20.9375328812645,10.3206213755947,0,1,28441,0,787,0,0.00603483465187201
728911529,3.44705882352941,33.5667682140675,2.6295094127073,5.55703540023175,8.9925215395157,0,1,1540,22782,0,1118,0.00312012713558844
122869925,3.46428571428571,29.0723725301566,3.06403528140615,14.5188433143878,12.3737931574897,0,1,28111,0,848,0,0.00475539532408956
821133714,3.46590909090909,31.6056410037791,3.10913395062822,17.2406952240586,12.3851621233823,0,1,28559,0,809,0,0.00531197201431299
282578972,3.48780487804878,32.4999532454229,1.0827293401177,18.0792138531834,10.9622295240564,0,1,27407,0,870,0,0.00772307987896569
870964001,3.49425287356322,26.7573856401968,2.40623000733442,27.3398626965443,9.64413801882196,0,1,29304,0,611,0,0.00615123360964541
420502263,3.49425287356322,28.8794191840605,4.90108800430592,22.4007899018623,9.63519546038385,0,1,26763,0,1007,0,0.0145552288311338
207390650,3.50602409638554,29.1151204638276,4.98444926289501,6.38279448342471,8.35928507758599,0,1,1963,21631,22,1140,0.0143017966114858
751185871,3.51685393258427,26.4839879643143,3.06673722475235,20.4308809190547,10.6572842864062,0,1,29303,0,805,0,0.00549140606989593
