"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
810921392,0.78494623655914,33.2200908459874,2.41785156882566,7.45567419637313,11.226566924476,0,1,9425,15977,58,888,0.00404610257366712
160163867,1.3469387755102,28.554759771534,3.47576150534313,5.46771404839874,8.32552772041614,0,1,2734,21535,24,892,0.00324204999027092
947716793,1.35164835164835,28.5906296597529,2.14730202529991,4.96035890599219,9.89382079244147,0,1,4801,21221,47,977,0.0102327611333324
204230331,1.42105263157895,32.6949599072042,2.99320871936114,28.8825890213511,10.545582481008,0,1,28742,0,851,0,0.0358293071590391
914197240,1.46739130434783,31.7900867485445,4.83786514077117,5.95864411146172,8.3198048334296,0,1,1380,21292,0,1002,0.00947627596526216
660914977,1.47191011235955,28.197620375213,3.72117276673029,3.43610381456383,6.64239156817781,0,1,2153,22888,4,1078,0.00102384646712899
180068046,1.52631578947368,29.102232897018,4.23533653440049,5.42676841645781,7.77179867349157,0,1,14445,13008,253,794,0.00815175452208703
322869702,1.60606060606061,33.8239161314117,4.3349636891324,7.60340787134107,9.84056346457127,0,1,4478,20693,31,1133,0.00796511668668119
697412728,1.61702127659574,32.6558741932133,2.04012402138876,8.20306371469171,10.0529665454707,0,1,29909,16,991,123,0.00740093875858534
473456555,1.64197530864198,29.7386359499681,3.05922465710284,6.08249793285412,9.23777705757557,0,1,626,25677,1,812,0.003880835695282
654466362,1.65555555555556,26.4840137253376,3.05926755236319,2.70544157744322,6.43301808125517,0,1,759,23816,0,985,0.00436570418230934
897487697,1.66304347826087,30.9578114011683,3.5673934519253,4.63834772707689,7.35821381564747,0,1,2024,22300,0,1173,0.0172650411961637
749051694,1.68085106382979,27.3343352691798,3.58790759588685,5.97662060497684,9.30854903354336,0,1,19249,10241,244,799,0.0330643817513347
757788028,1.70967741935484,30.8751696424429,3.55484780761018,4.77159860892125,7.61674490586693,0,1,181,27422,0,1155,0.00679811680241142
59475593,1.74444444444444,29.4168070545255,3.88800618524595,6.90405808629714,10.8135282500659,0,1,11822,13026,271,646,0.00491533541091619
20399008,1.74712643678161,32.0083915766344,4.35965430958991,6.45663229095622,9.1672393138485,0,1,157,26548,0,868,0.00364230547649885
675010967,1.8,28.3645924388949,4.26111631432736,7.77466706377034,9.69327696279271,0,1,15034,7752,429,570,0.0201998672118933
821912328,1.86363636363636,27.409102062774,3.13698549615549,15.7775304917247,9.95733396850445,0,1,27512,0,758,0,0.00422117127760176
583670097,1.88775510204082,31.4299295681099,2.8673749633145,4.34166005929472,7.87580132143743,0,1,739,26390,0,989,0.00894132593061106
953562806,1.92,35.8801930104784,1.88859857075076,2.72200141724711,8.46710161779698,0,1,6018,18899,143,642,0.00653689511119259
427148694,1.94,31.2037125949867,3.49370453605208,8.52574347121625,11.5171351258896,0,1,1676,23172,0,1012,0.00411669856039583
167132135,1.95876288659794,28.4866020499129,2.56122791872271,5.0455021868009,8.39476760176876,0,1,5126,17111,189,712,0.0051456693826678
57218228,1.96703296703297,29.5794344401763,3.36016922812801,4.07595814465228,7.22070223014181,0,1,692,23845,0,970,0.00129736435314165
996251467,1.97647058823529,34.9257041885192,4.82726030967711,2.26868510522872,4.62201960729211,0,1,123,28085,0,944,0.0101697440946137
823728825,2.02272727272727,35.7559331622623,3.70813752879749,3.48507981701707,6.39858285312304,0,1,381,25084,1,930,0.00432261567363842
453754888,2.05681818181818,28.5802663488886,3.06693157867752,6.83858347227758,10.1159881428438,0,1,19346,6315,289,588,0.00429084689720174
