"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
763271411,0.348484848484849,11.4767144082696,1.28435781992303,3.98236370694627,11.1343716721777,0,1,20348,6123,315,6,0.0142927711292953
483188853,0.375886524822695,12.4438388737668,2.56114493649201,8.63490176675037,11.2388646871344,0,1,29826,104,253,13,0.00479776421043214
56546569,0.397163120567376,12.0747716564992,3.22561027506962,13.4791534160851,9.52212715380811,0,1,28226,0,390,0,0.041501349312637
117588146,0.431818181818182,11.668963541338,2.39787120863285,23.208030476951,10.1794502651116,0,1,29432,0,322,0,0.00484605886594212
99184214,0.454545454545455,12.0466074774124,1.09856668127089,22.4762195711397,11.3781414968589,0,1,29305,0,393,0,0.00277181702324736
919332206,0.467105263157895,11.0094041091154,2.30072008748418,17.3032731270977,10.9231861413148,0,1,28367,0,331,0,0.00572561386341485
365578374,0.488549618320611,12.834633112351,1.86158722591278,27.341109330574,12.3804488782124,0,1,29039,0,425,0,0.00156857176354198
425495502,0.50381679389313,12.4158341826124,1.71292884324635,9.22480262358021,10.2745221659322,0,1,27803,11,270,58,0.00384893324299736
659091043,0.507692307692308,11.5081474052287,2.87221339662984,1.41895059172774,4.74531472009192,0,1,193,27754,0,375,0.00523625810277644
601460565,0.52,12.3708201435531,2.13800763136373,26.348003892093,11.4636600959552,0,1,29323,0,353,0,0.0047033745225799
587824598,0.522058823529412,12.7124576634437,3.34772323090886,14.2053950850643,10.9363417547539,0,1,27851,0,360,0,0.00253969754089672
92494851,0.543046357615894,11.2391134892904,1.00436688032894,14.4717069244945,9.72694157534225,0,1,27536,0,336,0,0.0140628923262396
853619259,0.544117647058823,12.1576894129265,3.53779217152928,25.9967135103928,10.7107830966057,0,1,29790,0,393,0,0.0150580258779506
279026305,0.546666666666667,12.2316198364759,2.51329521925985,4.63287810286099,10.1746143478802,0,1,95,29491,0,399,0.00808625115722695
799861151,0.55,11.8142655152936,1.42161559653514,25.7499579187979,10.2310006915267,0,1,29362,0,375,0,0.0025977523815515
977983592,0.55,11.4463384726901,2.90045177931901,11.2369683971355,9.49543706204467,0,1,29448,0,341,0,0.00173825444667034
270900142,0.552238805970149,11.649228846909,3.69925454783689,14.1952102493777,11.4622523366675,0,1,29481,0,353,0,0.00544704293025673
897094711,0.568862275449102,12.0769166365405,2.66560212144342,3.27980848404593,6.90530963443576,0,1,1651,22451,0,415,0.0188907127924001
316054807,0.573529411764706,12.8290761469138,3.20908825478272,27.702329326694,8.58496202499824,0,1,27796,0,350,0,0.00341486326209886
777595995,0.576923076923077,10.7096623057446,2.89705716926604,13.8795538333076,10.6939971260796,0,1,30958,0,350,0,0.0115553717628308
386391082,0.582781456953642,13.1475979541803,1.29772555262354,7.75977521875969,8.50338871593925,0,1,28044,3,374,36,0.00303577187765404
592277934,0.58695652173913,12.2282330605676,1.00422992211157,5.0240602898488,9.38143834002792,0,1,28433,67,335,50,0.00261896606308582
601495282,0.597014925373134,11.6981736124409,1.36242628756392,7.23520733649175,10.3591416930718,0,1,28783,49,334,0,0.0326287529449097
134258263,0.601398601398601,12.1642163502262,2.8839154633738,28.3779323336215,9.43508829971656,0,1,26968,0,325,0,0.00234361003254564
455810042,0.601503759398496,12.6441425331569,1.228016347802,26.7356387696502,11.7699761580748,0,1,29899,0,367,0,0.0124923571669103
741295258,0.606060606060606,12.7344232645571,3.67914566382127,14.6434268044955,10.3044620585486,0,1,28037,0,375,0,0.00449835161817458
