"epsilion"
103.397450266181
86.4948179979778
74.2633108935129
52.5450015101178
35.897450266181
22.985200845666
15.9375968992248
13.4707385637618
12.2839989888777
11.1194372667241
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
