"epsilion"
4320.5245051961
3278.77644861616
2690.64936400119
2078.60530163858
1635.83037017901
1413.56747274405
1139.4577657816
915.592704208591
755.18871813607
635.332983560589
491.57705398035
NA
NA
NA
NA
NA
NA
NA
NA
NA
