"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","weight"
445824046,18.2482875908947,10,2.25939923376392,5.1311710664033,10.2871283420756,0,0.6,3243,19828,0.0149643671737702
417659654,18.5202591774521,10,2.04103202378638,3.82542520518186,8.96669732348902,0,0.6,5746,17772,0.0113723143209258
334786244,18.6279360101972,10,3.76408501606095,7.31068808320274,10.0563628962649,0,0.6,5653,16269,0.00425038927140532
844152351,19.3649167310371,10,3.78259830578984,9.85817149589965,12.2031021659086,0,0.6,15335,7859,0.00690595727047037
651877728,20.4205778566621,10,3.34465905521627,5.98169437893976,9.31654491790837,0,0.6,8222,13346,0.00504050282380277
505199558,22.4499443206436,10,3.0780964260656,6.55354577497662,9.78878892451672,0,0.6,5289,17918,0.0117337015421041
332876784,22.8473193175917,10,2.62374941288698,5.92341253168155,10.4913153184014,0,0.6,5991,18053,0.00806919340802833
109709067,23.1516738055805,10,3.66353651409141,7.66197937079365,10.4152048363823,0,0.6,4140,18039,0.0112477646506356
769572682,23.7065391822594,10,2.47931144891171,6.39800274285713,10.2340824409227,0,0.6,5381,19769,0.0108962903561466
752030638,24.2899156029822,10,4.0198577997532,4.94753797836035,7.86660770496835,0,0.6,3148,19872,0.0111124446169062
338440099,25.1594912508182,10,3.12901728527114,8.61221450247853,12.2856168292739,0,0.6,3025,21397,0.00588895149078283
280386825,25.8263431402899,10,3.88056118125346,6.96169461630535,9.64169716878562,0,0.6,7887,13697,0.0207491766413237
600689006,26.2868788561898,10,3.43755135769578,7.40378160869955,10.420877363849,0,0.6,16164,8053,0.0137457607426225
449902016,27.6767050061961,10,3.93400393127617,7.50410031090594,10.3105515585887,0,0.6,18520,7777,0.00735654292858045
918026814,27.8028775489157,10,2.44099690698136,3.98327522890748,8.29027660076596,0,0.6,9690,15791,0.00540210939437017
951429832,27.8926513619627,10,3.3553836144447,6.03945896371628,10.1253194885019,0,0.6,2730,21229,0.0096338162569211
37255049,27.9821371592664,10,1.8334156653052,4.88373540654544,11.6347325987196,0,0.6,10059,15873,0.00957019162375441
814335864,28.1602556806574,10,4.91177589909177,5.42848495138233,7.47726912031977,0,0.6,2103,19194,0.00926554115626241
946921110,28.5482048472404,10,3.50955172644803,5.16488206582786,7.80282105874925,0,0.6,1329,21414,0.00522357591114837
73038113,29.2232783924049,10,3.37653755700699,5.07574281611247,7.83135565310139,0,0.6,5377,16641,0.00434317274018562
514040874,29.3938769133981,10,2.29604006575703,5.52843258241235,9.73756470770249,0,0.6,8828,16506,0.00636666167721583
493372310,29.7993288515027,10,4.14522947873716,4.49503637254899,7.4908414229114,0,0.6,759,26346,0.012727717200124
500278346,29.8496231131986,10,2.5998731560291,5.35709613804111,9.38171487376064,0,0.6,6753,18890,0.014401643657939
265115051,29.9499582637439,10,3.29259879405439,6.50468197935482,9.34825612337718,0,0.6,7126,15737,0.00684904557722128
103962713,30.0166620396073,10,2.73372050133313,7.3655980590965,10.9104355398068,0,0.6,24510,1661,0.012083327016445
753614879,30.3150127824482,10,3.12797551975318,6.45721276703895,9.89097668697823,0,0.6,12903,11362,0.00468437647345543
134408234,30.5941170815567,10,2.75041736242968,4.70343342369976,8.45463655730867,0,0.6,2108,21355,0.00790562412111134
747270213,30.6431068920891,10,2.36176314850368,4.51023858397741,8.64818834314369,0,0.6,5843,19528,0.0232050814095285
447480927,30.6431068920891,10,4.25962386935345,8.24722195220623,10.1912892591268,0,0.6,19107,4131,0.0103580212986445
199191337,30.7245829914744,10,2.62546937898858,3.87176816483113,8.71083211289207,0,0.6,3817,19130,0.00471372087557247
583416360,30.7896086366813,10,3.93390117423982,6.515964597791,8.62085226467924,0,0.6,16794,9745,0.007462293311252
329417407,30.935416596516,10,3.70716798484105,4.62578488774701,7.35003617249295,0,0.6,1982,23808,0.00745166336180898
708695590,30.967725134404,10,4.12090717683992,3.46875248061393,6.12455792815675,0,0.6,453,23372,0.00346179821877728
575353038,31,10,4.06334862569572,6.9300152745302,9.06620146405656,0,0.6,15702,8597,0.00544606052226965
770948522,31.1287648325468,10,4.57397646511142,4.75053808755078,7.22461789040645,0,0.6,221,26531,0.0194805832912969
293492284,31.4960314960472,10,4.40337928783876,6.29296337216031,8.55181684715254,0,0.6,3833,19178,0.0134196597375074
470612307,32.1869538788622,10,4.44193007224905,5.7210027339303,8.12857325228441,0,0.6,4402,18272,0.0104861244067305
212414194,33.1209903233584,10,2.55070177590315,5.07363253761325,9.09072012860619,0,0.6,5579,18333,0.0084764249982797
798275831,33.2565782966318,10,2.59368843698043,3.97321365597649,8.82975148677099,0,0.6,6004,16114,0.014431759330365
401696626,33.3166624979154,10,3.30586749148287,5.67061289595019,9.11697050009524,0,0.6,2009,19972,0.00949707105853921
618081303,33.5111921602321,10,3.03864596850159,6.33290414035913,9.72623617156265,0,0.6,4460,23875,0.00519897285341131
235112830,33.5857112474933,10,2.71795524397203,4.45617797995415,8.65641110478461,0,0.6,7591,15513,0.00512507483586726
351369471,33.5857112474933,10,2.98257640429345,5.44368056657995,9.35090607178678,0,0.6,721,25544,0.0106756173320552
539836791,33.5857112474933,10,4.88829923105898,8.91028826547357,10.6511146260508,0,0.6,23788,2160,0.00846055069478216
206281861,33.7934904974316,10,1.73720492944656,4.28256056326939,10.1621963003057,0,0.6,10662,12602,0.00625808439805199
378982244,34.0881210981186,10,3.63284932996733,6.0923556014039,9.02699479068777,0,0.6,874,23959,0.00755870249466344
739057281,34.6842903920492,10,2.87461494054104,8.13195946679254,11.0848480070343,0,0.6,11794,10207,0.00925503493212962
515958066,34.9428104193123,10,3.53665466477829,6.25862107284932,9.03133193627212,0,0.6,16491,10188,0.00983327457661071
554000176,34.9857113690718,10,4.08017227451966,3.68333254255541,5.95736777671342,0,0.6,2485,21894,0.0118326059426699
413457173,35.0428309358705,10,1.81433968762228,7.33200763675303,12.7355186735736,0,0.6,10087,13712,0.023678794842659
790977501,35.4400902933387,10,1.99311218468265,3.66607426389962,8.21668883680801,0,0.6,2614,23294,0.0266003650603151
752157935,35.6230262611138,10,3.4303816156596,6.69890771408171,9.9814187308682,0,0.6,3430,20097,0.00834759505388033
497963574,35.6791255498225,10,3.39290646372151,5.55047216920143,8.09732427292218,0,0.6,2758,18604,0.0104725103835379
181192587,36.0693775937429,10,3.86122969924975,5.79979457708746,8.24941861626661,0,0.6,3353,21942,0.00919895413460086
908324876,36.5376518128902,10,1.64704208105317,5.40718604965248,10.5617243012852,0,0.6,10961,13306,0.00875213234162889
691637934,36.7695526217005,10,3.3447847372756,5.37952805376867,8.24289813991268,0,0.6,4153,17172,0.0125573675474661
402272282,37.3095162123553,10,2.08950766359699,4.73463713123583,9.05729584528409,0,0.6,8325,15349,0.00579657597712184
917154794,37.3496987939662,10,4.54246025524762,7.09905769215347,9.46632504521764,0,0.6,2650,19139,0.00776442089220452
313831769,37.4032084185301,10,3.4678333813521,6.64284104425411,9.0751514900001,0,0.6,22376,4663,0.00902649700771145
290187512,37.6031913539263,10,2.65841310296503,5.25606048647729,9.12426800667023,0,0.6,3227,20164,0.0126522417187579
289494226,37.6828873628335,10,1.71817325720632,4.53476514089043,11.1040116930551,0,0.6,19688,8753,0.0103987526141594
784015394,37.72267222772,10,4.04277164416699,4.87147970456552,7.24154331008232,0,0.6,1140,23852,0.0134966112476086
37843396,38.0788655293195,10,3.56816797195475,4.38884130917907,7.3976040221213,0,0.6,811,24604,0.00787237803539085
556630117,38.379682124791,10,2.3121287462351,4.64781294018604,8.73728981401397,0,0.6,17184,9777,0.00882955561977816
476001815,38.4447655734822,10,3.11392753317632,6.16021838036811,9.06957887624925,0,0.6,13996,8784,0.00118835047104045
719648822,38.5097390279394,10,1.61762615431665,5.72823364614142,10.7980127817006,0,0.6,22210,4088,0.0112204552706759
765065668,38.6522961801754,10,4.56583589764159,5.79207460664562,8.37413632678846,0,0.6,2503,22543,0.0110180849921587
138512669,39.1024295920343,10,4.75611338296542,5.77297245549356,7.85910058245785,0,0.6,4221,17815,0.0112732356097902
61815978,39.648455203198,10,3.49840877121138,5.51608814674637,8.6207099152654,0,0.6,2573,20441,0.0128787440019742
145489917,39.6988664825584,10,2.53342413764288,3.87655527979755,7.93035679102417,0,0.6,3715,20697,0.00912463689938081
535641354,39.8371685740842,10,3.29095045935181,3.27244837645162,6.17031971118288,0,0.6,296,25226,0.00529498232714719
664341990,39.8497176903426,10,2.3169884832309,4.10229460203823,8.75684593597608,0,0.6,3302,22322,0.00346145319739084
158404151,39.8622628559895,10,2.97557049355268,3.10187859516594,6.57059950062598,0,0.6,1112,22911,0.0145077454094361
754397827,40.3856410126173,10,2.18938770378727,7.9453029933945,10.5013225886078,0,0.6,27488,338,0.00713194681546269
360548030,40.5215991787096,10,3.6609978664948,8.19151755459171,10.7364667330687,0,0.6,24487,3601,0.00523366950443742
665440601,40.6201920231798,10,2.61347435638308,6.63537442583925,9.94413905654284,0,0.6,16919,7891,0.00764059772572949
641753126,40.7062648740952,10,4.05940546803294,7.33866589466803,10.8889494744712,0,0.6,16016,9572,0.00999083050073996
886579978,40.9511904588865,10,4.82711296353614,4.54697214948559,6.70785173814047,0,0.6,1304,19746,0.00820169213884345
44160999,41.146081222882,10,4.10485039217357,3.24704461359169,5.73190087090129,0,0.6,374,26112,0.00588583674870142
850881448,41.6893271713517,10,3.81132868041795,3.98524848056227,6.59656303603641,0,0.6,2693,20187,0.0128857109453818
118184641,41.6893271713517,10,3.30143297677421,6.96150296907376,9.7413067854296,0,0.6,21172,5627,0.0178494334222382
443454154,41.7252920900501,10,2.37046518796427,4.1523714437015,8.11416302671352,0,0.6,1734,21449,0.0141378436609649
264539550,41.7252920900501,10,2.26238633232461,6.1573068577263,10.3614100339255,0,0.6,12022,10226,0.0166225966905849
724136020,42.0951303596984,10,3.89533216742824,5.69121302693526,8.38797371170134,0,0.6,5036,22849,0.00447748894697356
222314119,42.1307488658818,10,2.34586525060789,8.80354927787359,12.6201521469817,0,0.6,14655,11542,0.00676179631152868
905440630,42.2729227756965,10,2.62778185353715,9.54505697032603,10.0492747255573,0,0.6,29862,1,0.0195474600367135
220820722,42.3556371690947,10,2.28746157696128,3.84797873285299,8.67943742174741,0,0.6,13604,13165,0.0156104752039195
617804100,42.7784992724149,10,3.03046977701121,4.26278372676183,8.41591573145087,0,0.6,1010,21573,0.00223138667272381
374562437,43.0348695827,10,4.22997314836599,4.52346279492048,6.81203011706964,0,0.6,112,27050,0.00639572400554741
550769288,43.139309220246,10,4.2717545392779,3.26046730750702,5.38621693827834,0,0.6,430,25088,0.0188385373931301
136254879,43.3358973600409,10,3.25812298167454,8.24146162256365,10.9007524361285,0,0.6,20670,6737,0.006424223221083
56499459,43.7035467668243,10,2.25378127265754,4.11074896503307,8.47322908084707,0,0.6,4055,19490,0.00841460212889118
217996540,43.8748219369606,10,3.11808622613861,4.78794792448937,8.11545715323028,0,0.6,10111,13838,0.0225751602213453
669365967,44,10,1.92810152966933,5.52573846111958,9.65723408146941,0,0.6,27171,1085,0.00721417296452985
517458073,44.0227214061103,10,4.2729692048776,5.85484982333603,8.51018370023672,0,0.6,6501,14445,0.0101215720178268
870178681,44.1248229458204,10,3.21922985483268,3.017789277801,5.99257349166886,0,0.6,527,25999,0.0145283364881637
