seed,dist,mu,s,t,d,a,wt.cells,mt.cells,weight
509452779,600.845238095238,66.6314853150479,2.57977604605306,22.7945733577835,0.717719918217659,0.214242436960531,309,17886,0.00273683409810756
992000082,623.011278195489,319.520906253545,3.03515632795972,12.9853898818283,0.273269604552073,0.80769113757301,1481,23331,0.00266543842598303
242371674,658.246031746032,214.429139686013,3.77106388579916,16.4967609559425,0.400538589767472,0.712346995461385,20128,2729,0.00135259406455228
48667100,673.033834586466,219.381392130313,1.92621644755734,17.8133227676498,0.69432497820473,0.727243370525844,1109,26560,0.00191364810070576
848211000,679.384920634921,279.163649237222,2.93909865767688,10.3209212712133,0.87422145761973,0.813657349404564,7,24299,0.00313953211241608
594352214,681.703007518797,197.324219567574,1.80047206112636,21.6842442146537,0.5707751410787,0.87309486451303,27613,1,0.000564445784325815
934478146,686.601503759398,332.935157990649,3.90948010963669,28.0083825390393,0.137090503298023,0.637903505449102,30994,0,0.00302315683994473
578251744,706.404761904762,253.712703312202,3.41283232887909,16.1247983001585,0.276424295179563,0.901064806535716,29154,10,0.00227384131741065
651565333,742.981203007519,349.616566993053,3.59550575848014,16.1825101092925,0.158747243979755,0.906171532631316,29163,0,0.00435903889039482
115186072,747.912698412698,310.026790350749,4.18263054601308,8.34012571176396,0.0823412082268498,0.722532656573081,8474,18393,0.002385549676777
256144100,750.511904761905,266.132789062807,2.6647159350459,6.93912478065717,0.301918274224253,0.533695144595786,6026,20307,0.000414048687531343
432540118,762.654135338346,323.475491694905,2.82284040205412,9.35296450072046,0.0465930919121718,0.99905065137148,26142,4299,0.00140675916926882
800634354,767.785714285714,225.369303189417,2.13041724684643,29.8225627749455,0.449701204191136,0.695125996564791,30146,0,0.0007766428980137
752187655,774.642857142857,190.968329524198,3.02267696524052,22.7739091533733,0.59663962641126,0.858594578871561,9121,7596,0.00383217097884685
655724401,775.365079365079,311.19046530726,4.31908885012508,11.0635119695182,0.342790462419661,0.574149091353162,5908,19518,0.00293383521713952
456221665,781.801587301587,292.155745053164,3.09140132312315,6.86213060564221,0.597052415277307,0.959132430169371,102,27087,0.00728227411474957
