"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
640553833,0.583333333333333,11.4972280342038,2.57879550043388,4.22880685669092,7.96281040423746,0,1,2097,24192,0,378,0.00727488550285821
769061737,0.633333333333333,12.2938538894421,4.53834211170768,15.17782823556,10.395722159813,0,1,29743,0,322,0,0.00201469065794548
305406980,0.686567164179104,10.184121946197,3.79027209163073,3.64688452536957,6.30764927258981,0,1,413,26031,0,305,0.00417338712271208
888806391,0.712328767123288,10.4898699815676,2.45270893517614,2.26372661132781,7.31301160761369,0,1,2197,24277,10,331,0.00473455175724388
208096814,0.758620689655172,12.8279920762464,3.63414861286502,15.1918471703843,12.7673490913043,0,1,29203,0,368,0,0.00949333678729804
275553548,0.788732394366197,11.6762313541246,4.35360984086149,3.87011837203097,6.48254158615047,0,1,594,25773,0,354,7.52441957089094e-05
683375598,0.811594202898551,10.4815916483405,3.77611942990491,3.38027267741486,5.89680390400151,0,1,368,25364,0,346,0.0159351465344808
191743243,0.830769230769231,10.0897849474158,4.21689625604059,5.97077324157936,8.47334941526369,0,1,17156,9550,191,56,0.00426136981633207
369470296,0.830769230769231,11.4718406976894,4.84748069951915,5.32903416511536,7.37032546483367,0,1,3446,21526,6,328,0.0407427548803087
142948576,0.838235294117647,12.4664660240685,2.05876096419271,8.62229288954071,10.4138660286141,0,1,28309,10,229,96,0.0232357499561045
730215454,0.847222222222222,10.5813604486337,2.34426855383292,4.47863336602972,9.48660825292858,0,1,1650,25809,0,319,0.00631254270842304
497349846,0.847457627118644,10.6058319463527,3.9938837799244,7.81348004127272,10.1544259959832,0,1,13926,11649,90,268,0.0248453326468029
655086833,0.878787878787879,11.2881420292864,4.73502484910771,5.81673091546293,7.59943572950849,0,1,10646,16428,75,250,0.0099871850643664
108159842,0.88135593220339,11.4270433946604,4.99917578336046,3.4245301407949,5.38511837681297,0,1,323,25332,0,335,0.088863894922351
896535005,0.885245901639344,10.4851587948004,3.03808579236861,13.7086736727915,10.4497703147467,0,1,28530,0,342,0,0.013162477169779
333560513,0.904761904761905,10.9077378032097,2.62118431210973,5.76954718342329,8.89664964826444,0,1,17800,7692,200,87,0.00275305044852206
380561507,0.914285714285714,11.5197532359785,1.99886392749456,4.33544620837251,9.19481451868699,0,1,2735,23858,0,318,0.00515519638533852
302300895,0.916666666666667,12.404779756152,3.67596441857778,3.90526549867362,6.64572887238905,0,1,455,24634,0,413,0.00230777794398138
128253758,0.918918918918919,10.3726682989454,4.20553849735543,6.27187308120766,9.4097233968125,0,1,2295,23640,5,382,0.0217002985733593
45263800,0.924242424242424,12.4296199889506,2.50546554320018,28.7792040206563,10.6324244736463,0,1,29050,0,299,0,0.0213013771249764
459483592,0.9375,10.6330893773983,3.64697243356232,2.81053858809151,6.02443057313512,0,1,941,24281,0,294,0.00408382168521839
818256605,0.938461538461538,9.91124294786163,2.82378237201596,5.50693175781678,8.69214270174127,0,1,3263,22209,1,374,0.00505708440276076
147260844,0.940298507462687,10.4661364415777,3.87658544257057,4.12702220700572,6.78556949424407,0,1,1041,25804,0,378,0.0052525292353984
463762698,0.946666666666667,10.8815264751501,4.41025669675993,5.71760726038043,7.74414434600401,0,1,2960,24288,3,386,0.00400302820060231
342830242,0.952380952380952,11.9198000175034,1.99663611617648,2.63816758897964,7.56729994020319,0,1,1991,24449,19,353,0.00261030374894652
923422869,0.954545454545455,10.1379877449952,3.98170375176713,6.23120915567703,8.5269114091882,0,1,7492,20434,20,318,0.00883777474455232
411376186,0.967741935483871,12.106271137385,2.11511557993894,2.69502004324725,7.49081406648617,0,1,329,28345,0,375,0.00798519639064155
615630653,0.983606557377049,9.74401593592309,3.63383467428774,5.88751696641793,9.22796996030358,0,1,204,26659,0,352,0.0128017785957352
302540699,0.984615384615385,10.3448001092293,2.78436828150195,3.95277286717203,7.80391852102514,0,1,1137,25737,0,355,0.00538294830392946
604039287,1,10.7296793697062,3.3760313182147,6.23537496402767,9.44558223836669,0,1,18117,8945,101,348,0.00550661167082252
896010141,1.01449275362319,11.9724876306425,3.9295794169976,10.6121964779183,13.3619932670245,0,1,13157,12976,182,159,0.00438400287841706
26209183,1.01818181818182,11.6520449311954,3.0009066622735,2.95430830067201,6.26419015114521,0,1,50,28435,0,315,0.00166770799297938
130065679,1.03076923076923,10.6475299427829,4.61725557201951,5.51203551260572,7.5235697356517,0,1,664,24745,0,363,0.0025339143125709
483699699,1.03076923076923,10.8542536475862,4.54981374847358,3.80744397205938,6.44636820032933,0,1,60,27509,0,360,0.00983058820261644
246283493,1.03174603174603,11.0180614151725,4.41720171967344,8.52711252147449,10.9104752066466,0,1,19478,8100,160,135,0.000557418375089632
692010681,1.04,13.3541002998584,4.50143182713902,7.38334599389911,9.91142324807675,0,1,8587,16990,90,302,0.00373097791898705
723735152,1.04054054054054,12.4612569031996,3.66614275514026,4.65419362578401,8.0853224449495,0,1,1094,25973,1,408,0.0190825163056592
985397846,1.05714285714286,11.1555812430084,3.69557598327826,3.09161439573723,5.71185900573858,0,1,564,25984,0,403,0.0134629026026671
898625680,1.05970149253731,10.2310965212885,3.056754489775,1.66532163448797,5.59686060320001,0,1,589,25127,0,352,0.00170892150060278
562562572,1.06060606060606,12.0555828972244,2.8091004503755,22.5655767195057,11.7026294690475,0,1,27644,0,341,0,0.0089485068338859
427827347,1.06451612903226,13.0281573341243,3.59320332005409,1.98785596249291,5.09966597635706,0,1,25,26727,0,318,0.00200184411808285
613730831,1.07017543859649,10.6795559732536,4.5357662001736,1.94132601937394,4.36302777558547,0,1,12,27468,0,297,0.00457467941763725
543895624,1.07017543859649,11.6843544344151,1.30562696800785,12.9278833556358,9.48990508490301,0,1,29992,0,367,0,0.00214903471160443
207109865,1.07462686567164,10.6416166669003,3.184305905136,3.79416697176383,7.4436143541076,0,1,1141,24214,0,412,0.00277722676898785
144711674,1.07575757575758,10.2692823171339,4.38694131559563,7.14976069407662,9.6271860657357,0,1,6332,18615,68,281,0.00189830812008569
569541014,1.08474576271186,12.004271056953,3.6045678074724,1.69011011006835,4.90660302510647,0,1,170,28011,0,302,0.00387120444171351
136148833,1.08620689655172,9.95199043909917,3.63664138506419,2.64194421690598,5.28983111318677,0,1,342,26113,0,321,0.00724232123547971
541832796,1.08695652173913,10.6518675322552,4.97755733383314,7.02894398211325,8.85774429342367,0,1,9950,15708,153,261,0.00803305516784643
189680007,1.08823529411765,10.3644762121892,3.08595143844847,4.03203599609949,7.91227842464697,0,1,3995,21261,22,331,0.000839023914003471
768867309,1.09090909090909,11.2189662009908,4.461383826445,2.49197794724382,4.62042257018324,0,1,95,25699,0,328,0.00757386018350531
514987443,1.0958904109589,10.8057974427552,4.02551878760016,5.3880432116194,7.76742768393104,0,1,3674,22802,0,375,0.0130482898705876
604629635,1.09859154929577,11.4758240665617,3.68868463446964,2.51671406297454,5.48778487199241,0,1,197,29438,0,420,0.00258966393317032
293747718,1.09859154929577,10.8042264542784,3.78475349498074,9.19944595871533,11.459996176125,0,1,10423,16029,90,346,0.00298217986004144
546173366,1.109375,10.9060351402117,2.96907947850859,2.07210866412356,5.17190438833267,0,1,171,27274,0,339,0.0064765644175218
773646055,1.11111111111111,10.2993815114234,3.59942666234929,28.3775958566378,10.7747887256635,0,1,26941,0,291,0,0.0368323261044945
197764830,1.11666666666667,11.0687750173037,1.99974249339756,4.8286030193209,10.3462393887924,0,1,6657,21606,2,350,0.00413444579038265
704531425,1.11764705882353,10.5451603365572,3.45928121495783,3.3296697832758,7.07810939849677,0,1,638,25637,0,367,0.00497129814835945
316493944,1.11940298507463,10.2759901873082,3.41473421902439,8.42287208470861,11.0116526852374,0,1,12912,12567,159,193,0.00476463703697264
191720520,1.12068965517241,11.6670297355656,4.00881406706056,2.61522469577807,5.33059640688198,0,1,66,28066,0,328,0.00544726941744628
424048121,1.125,11.8973311087783,2.89820642476745,27.433657895716,9.6371638119394,0,1,29585,0,335,0,0.00353216214307768
387647208,1.125,11.6988206857637,4.26915507125918,20.3335442417108,10.7702017878839,0,1,28359,0,306,0,0.0415035124435886
