"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
445553764,1.392,9.19609249748966,3.32345491946365,6.81142350521462,9.68896647816769,0,1,14627,7982,251,29,0.0132449782376642
78697730,1.648,8.7521074976335,2.66352462224981,5.14149232125375,9.45765416783121,0,1,23322,3247,301,18,0.013437928924744
519956634,1.73825503355705,11.3652103554019,3.92921484291203,1.53597628961975,6.64514111561724,0,1,90,26792,0,338,0.0100806542212454
441778321,1.75652173913043,8.70232356563155,4.14944310240897,27.9795346754126,13.7251826715098,0,1,27951,0,281,0,0.00506704514579504
875014585,1.82278481012658,9.1021932507852,4.46683899609148,5.88165994829496,7.78346293983212,0,1,2687,17965,62,259,0.00510324932971908
226818070,1.86131386861314,12.7642598436618,3.58805988003689,28.1085690015047,9.29716348865857,0,1,27519,0,337,0,0.00238159147501366
24690918,1.96153846153846,9.44856272043516,4.40437099241619,8.57859694838493,10.1211793136503,0,1,23576,1536,85,259,0.00888143894381681
813793946,2.01666666666667,11.47130278308,2.72752935053881,5.9344733296062,9.16939191255769,0,1,21339,5716,181,188,0.00126224719314802
35665366,2.05511811023622,11.5758738049482,1.18458947663997,3.53843114753404,10.6852242428943,0,1,17398,10477,263,40,0.0117060012796528
465322931,2.05882352941176,8.3325968345205,3.66954340950049,1.10572903407074,4.14405028688165,0,1,48,27423,0,312,0.00770470475496914
608474468,2.07079646017699,9.71957085972917,2.49909772058149,15.6448848523733,9.03576476194045,0,1,28532,0,298,0,0.0115426520513912
168863027,2.08823529411765,10.1326910710715,4.73407740050117,17.5031793759707,10.910091481782,0,1,28967,0,319,0,0.0186180372811089
638357958,2.11278195488722,11.0718603541129,4.08864599352142,14.1566157071849,14.3941086409371,0,1,28092,3,275,65,0.00200837212745738
564795017,2.11688311688312,10.7405265561777,3.48827275964785,6.54136525671816,10.4212042954729,0,1,18523,6394,258,78,0.00911230598119835
668921952,2.17777777777778,11.165378916487,4.11568930370718,17.032886738128,9.92397317498927,0,1,29304,0,325,0,0.00552925124059956
456336347,2.1840490797546,11.0041101327862,3.59371007461089,5.67923718639629,9.11921596427417,0,1,12793,11838,222,111,0.00543095795464182
487304268,2.27692307692308,10.5997680597243,2.87502028010326,4.94867718201363,8.46055092243349,0,1,18876,5466,244,48,0.00284702595265469
383662669,2.27906976744186,10.5541241851168,3.88548949200277,20.0277368310755,10.9936322820195,0,1,27894,0,265,0,0.00425725778164059
115085775,2.27927927927928,9.65532801859603,2.81708979401918,10.242363764411,9.90208185095234,0,1,28797,0,282,0,0.00930444213721992
468657661,2.28289473684211,10.0935120628512,3.054180572758,2.60586844575884,7.03450764762239,0,1,893,24616,0,382,0.00794785086074685
484236804,2.30459770114943,11.6535158026382,3.2300139082627,5.98468259677914,8.99343880538237,0,1,10459,14862,0,501,0.00286363934052564
910057030,2.31205673758865,7.97822599194573,2.85147748939377,4.88890862565609,8.54160922686374,0,1,2132,23910,0,291,0.0214181792716083
241337775,2.3695652173913,9.97549510023126,2.54261878765513,1.50564794305091,5.92302160392852,0,1,178,25079,0,271,0.00538011005631807
422339332,2.47747747747748,9.07543873187125,2.95405243561855,12.1486691030682,10.2175134547175,0,1,28700,0,229,0,0.00117641495343956
153343528,2.48031496062992,9.11866990383103,2.20094056794638,18.5565120167799,10.3167836652029,0,1,28153,0,291,0,0.00648441757476553
478955060,2.5,9.12250898259989,2.17273798205207,20.4360064204813,11.3951183703104,0,1,28463,0,245,0,0.00422030465606937
941474492,2.50406504065041,10.8274705010316,4.03432667999261,13.6808762030921,11.2008382821552,0,1,28661,0,305,0,0.0155634627435186
702645776,2.512,9.7096185077291,1.95946269744105,23.2564023469202,9.55629998989334,0,1,29276,0,354,0,0.0106889240535159
261394249,2.51785714285714,8.62774173329037,2.50084526392418,9.4478684680832,10.265201234076,0,1,26276,16,243,2,0.00357489905903006
172641701,2.52816901408451,8.29867676218341,2.24756800050847,1.80328836775662,6.78718775605583,0,1,156,26680,0,280,0.0380003758123577
70412664,2.53191489361702,12.2366402020331,3.59334914693914,26.3954415280929,11.1608555056408,0,1,28598,0,360,0,0.0202005101409715
466827796,2.5375,12.3835323865603,3.50452051021492,4.87904315380903,8.12576052136624,0,1,2546,22835,1,522,0.00638491175113809
7323339,2.58196721311475,8.74690789106875,3.51436180628533,14.7114852628546,11.5579795975377,0,1,29711,0,225,0,0.00411598991330336
82749213,2.58771929824561,8.69338209867143,4.27569103773939,26.172271060985,12.1970726428782,0,1,27325,0,247,0,0.0140292500247453
786125663,2.6,9.1320678877296,4.61411621696879,15.5088014677262,11.3563940398098,0,1,28337,0,248,0,0.00413563863126056
666009339,2.60683760683761,10.2094500540878,3.7374428515742,20.1996264347656,10.7801608262775,0,1,27862,0,325,0,0.00714841787071678
608382537,2.6140350877193,12.734724882639,3.0620134370039,15.7734326417342,9.75606874990505,0,1,28246,0,336,0,0.00373088623137484
340595777,2.6171875,11.15893536892,4.63595159139015,8.5658089125908,9.26797996651081,0,1,28597,70,256,104,0.0282873883056892
669640520,2.62068965517241,10.1292381573236,4.34941009295416,23.8955819654789,11.4345987544087,0,1,28867,0,355,0,0.037574879894644
457068505,2.6264367816092,12.4939373042009,4.67096549103051,6.3559652607777,8.52815590523414,0,1,4527,17255,0,522,0.0163461708387758
998594974,2.62666666666667,13.0697280544715,2.32916023681709,22.4268611827,10.2847576240607,0,1,27937,0,383,0,0.0256870961633484
596849656,2.64356435643564,7.38367807027545,3.72518167206425,6.8451458291728,9.4162721061723,0,1,17306,6680,165,121,0.00932888854286642
369591993,2.64462809917355,8.10184904313888,1.79598444724867,14.4409425151009,11.4142635704158,0,1,28632,0,279,0,0.00940247456305186
74580161,2.65454545454545,9.23598144490414,4.98643646074552,15.0344893629807,12.5567513494221,0,1,28264,0,241,0,0.0129268427063605
947977052,2.66666666666667,10.1756095190032,2.67788061145153,9.84893100852487,10.0754198615908,0,1,29364,2,243,81,0.00735936724795124
994457185,2.69724770642202,9.1939615614778,1.35188836384428,19.5623907152244,9.2885564016905,0,1,29820,0,345,0,0.00472611155285675
569058557,2.71666666666667,9.91825788454955,2.59352397338256,14.9620733546782,9.4925118262588,0,1,29313,0,319,0,0.00728814316959177
586044808,2.7265625,10.488505446553,4.27893122968163,14.5664288937534,10.8959708861567,0,1,29180,0,349,0,0.00476432250382888
82073052,2.73267326732673,8.66611352630541,4.68211431992373,19.8618951687944,11.5223085347864,0,1,28697,0,224,0,0.0117408608738991
895870887,2.752,8.74361115641819,4.89688948392938,16.5516161607436,9.90069530057328,0,1,28931,0,291,0,0.0658233098472959
464625832,2.75728155339806,7.79317776482826,3.88919225440546,11.0398906006043,8.40893390915973,0,1,26764,0,228,0,0.00485336255494807
203302708,2.75862068965517,10.659670990142,3.7191603581895,16.0910722470475,9.22488914463846,0,1,29373,0,336,0,0.00255495588729067
956264771,2.76422764227642,10.4112064056455,2.45107794337893,15.3450912818503,9.94947221995056,0,1,29700,0,322,0,0.0152648110578278
959874853,2.82558139534884,14.1034277912601,3.21485497125779,4.56305069725162,7.7341509703089,0,1,232,23759,0,448,0.00531284172521092
362791106,2.82608695652174,11.5024185838359,1.31831418048958,9.26795437712125,11.0454371610682,0,1,28332,11,298,27,0.00951597521619104
34380046,2.82786885245902,11.4291060640328,4.4647377403732,24.6220069844398,10.6209958259003,0,1,28644,0,316,0,0.0381401812664252
493797968,2.89075630252101,9.19501519908083,4.79345215010672,23.3001992143853,12.5920957522476,0,1,29396,0,313,0,0.0183451548960615
