"seed","dist","mu_sub","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
657468157,161.808528823421,133,8.36575413247736,2.72647162951478,5.94359660282242,9.84386357649932,0,0.586220204907836,19410,8795,88,195,0.0118946671705402
445187087,200.728672590639,0,13.2069184085798,4.74221794572517,14.0845556513918,9.39840251374237,0,0.803267727152677,27859,0,312,0,0.0135370296688233
756963929,212.440579927659,0,13.5452207482282,4.4053984202619,11.9508574500804,9.41978578603555,0,0.714682350653415,27687,0,303,0,0.0034921101363501
357839684,217.301633680007,109,13.751531937705,3.4628635064033,8.72852160267513,11.5443053048851,0,0.633876729194166,12275,14183,63,271,0.0196422054813508
214850583,225.973449767888,13,13.2358895216704,3.82875183427466,3.15990801806355,5.96529122693912,0,0.811084057034274,252,26498,0,313,0.0115567578988618
613301339,237.086482111486,117,15.3205830291013,1.63617545887592,5.12581382991032,10.6731784913874,0,0.726213122927289,26813,2602,213,136,0.0173774722551196
794782652,242.169362224044,0,13.1934274814857,3.8370850319992,14.2228739033522,11.2677933842477,0,0.394894472196,28829,0,320,0,0.0126839862846892
961026280,245.890219406954,95,13.9355337297984,1.9386026498857,9.57933957139504,13.2272359709395,0,0.230664342304234,28875,78,227,95,0.0217468619628679
680965259,247.82453470147,0,12.9700230536381,2.43320951955431,14.1762685431552,11.2750968326676,0,0.31228130557681,29105,0,273,0,0.0185316301777459
187684712,254.776372530892,156,14.4575924864059,3.69278611889234,9.45695739746125,10.732969189435,0,0.370498961261314,28593,26,195,156,0.0235887580698851
958866825,263.404631698078,0,13.6944198698695,4.49802786587334,11.4772238299145,10.4919123176941,0,0.563807487998481,28554,0,311,0,0.0155236186258359
922069109,267.076767990029,63,13.6211177230722,1.00151328887877,7.09046337969479,13.5298123659696,0,0.334069762123453,27874,364,233,63,0.00573922143640361
7711556,268.266658383035,64,13.7007862598071,1.52403961153341,3.44259715479295,10.4458038244727,0,0.427433761482065,19771,8332,162,154,0.0123398925788235
281901518,268.819642139484,91,14.0640938006142,4.98195734576008,10.048721335554,11.5966038085664,0,0.355884912543905,28942,121,235,91,0.0118476794966878
603266858,269.373346862677,63,13.0159685726736,2.05093623844305,10.4763692821666,12.1964097232189,0,0.343272183040786,29495,16,240,63,0.00544056602623339
84323741,270.183271132763,25,13.9628105039123,2.47582631129124,3.15188730787208,7.96658025265812,0,0.680977799901396,1013,27013,0,360,0.00676208785002757
88598312,273.547070903711,110,15.4903606145134,1.46707940636515,4.75753188672283,12.1367711375658,0,0.193956327985199,23812,2968,207,128,0.00581545519124013
6326372,274.291815408335,75,14.8989430503376,3.90166907165184,9.52432162477941,11.2127658056099,0,0.955228959551004,27974,406,223,75,0.0124947910587682
516997859,278.867351979395,133,13.0736121622511,3.27631632079765,7.25072791980756,9.22611934563293,0,0.604764966518382,27837,1010,164,133,0.00311696545879911
363698942,280.462118654195,32,13.300316339119,3.74045553729059,10.4291912853099,11.8203641695025,0,0.404970183876982,28516,81,270,32,0.004743335730211
96643828,284.044010674402,77,12.553632963659,2.45880277589591,13.2875684178403,15.2803213403401,0,0.147106674942695,25985,1,263,77,0.00318170034645232
660728959,285.616876252087,81,11.9450036407973,4.6762100751872,4.58169941370724,6.56597016551196,0,0.907148699889463,403,25174,0,361,0.0142839002712412
121780339,288.965395852168,61,13.8840256511325,3.73899685244389,10.9353678690141,12.6725635058811,0,0.175800926519956,27876,1,239,61,0.00157800233663963
192412599,291.384625538136,120,11.0424648546138,4.10942013109916,6.73064268708218,9.4013274234459,0,0.796217668632955,13041,13452,92,235,0.00675361714952302
262576204,292.256736449308,55,13.0657548209211,1.67785055418184,8.43179782302263,12.2178097701463,0,0.475333938055095,29047,99,252,55,0.00172151025379999
461162442,293.131369866823,0,12.56405751719,2.15773671913993,3.70114172791622,8.82607191358085,0,0.612928611513502,41,26972,0,312,0.0012638161640087
919043809,294.181916507456,59,14.0821944438531,1.789644822698,6.59628706687517,12.6784200845611,0,0.193373550842517,29442,128,256,59,0.00954889637237598
