time,type1,type2
0,1,0
1.616,2,0
1.85721,3,0
1.97932,4,0
2.07612,5,0
2.10828,6,0
2.31707,7,0
2.3794,8,0
2.58491,9,0
2.59664,10,0
2.68415,11,0
2.82173,12,0
2.88431,13,0
2.95114,14,0
2.95141,15,0
2.9975,16,0
3.00617,17,0
3.01053,18,0
3.03971,19,0
3.07294,20,0
3.10613,21,0
3.18924,22,0
3.29542,23,0
3.30043,24,0
3.30213,25,0
3.30285,26,0
3.45097,27,0
3.45176,28,0
3.48373,29,0
3.56644,30,0
3.5942,31,0
3.68626,32,0
3.68895,33,0
3.73901,34,0
3.75598,35,0
3.76566,36,0
3.76824,37,0
3.77335,38,0
3.78192,39,0
3.79315,40,0
3.81805,41,0
3.90689,42,0
3.90741,43,0
3.91768,44,0
3.92021,45,0
3.96027,46,0
4.02813,47,0
4.04674,48,0
4.07156,49,0
4.08991,50,0
4.10302,51,0
4.11056,52,0
4.1173,53,0
4.12407,54,0
4.13541,55,0
4.17415,56,0
4.17778,57,0
4.18408,58,0
4.20224,59,0
4.22171,60,0
4.22188,61,0
4.23444,62,0
4.24137,63,0
4.25585,64,0
4.27951,65,0
4.29186,66,0
4.30152,67,0
4.3016,68,0
4.30572,69,0
4.31492,70,0
4.32209,71,0
4.35411,72,0
4.38219,73,0
4.39493,74,0
4.40421,75,0
4.42265,76,0
4.42829,77,0
4.43947,78,0
4.45393,79,0
4.47621,80,0
4.54225,81,0
4.5462,82,0
4.54665,83,0
4.54758,84,0
4.56613,85,0
4.57283,86,0
4.58007,87,0
4.58843,88,0
4.59144,89,0
4.59722,90,0
4.60491,91,0
4.63403,92,0
4.64049,93,0
4.64865,94,0
4.65115,95,0
4.6545,96,0
4.6553,97,0
4.66442,98,0
4.70299,99,0
4.71069,100,0
4.72053,101,0
4.72502,102,0
4.73466,103,0
4.73967,104,0
4.74208,105,0
4.75143,106,0
4.75226,107,0
4.7732,108,0
4.78496,109,0
4.79548,110,0
4.80732,111,0
4.81548,112,0
4.82204,113,0
4.82981,114,0
4.83648,115,0
4.8386,116,0
4.84086,117,0
4.84307,118,0
4.86112,119,0
4.86571,120,0
4.87664,121,0
4.88192,122,0
4.88466,123,0
4.90068,124,0
4.90274,125,0
4.90436,126,0
4.91215,127,0
4.91349,128,0
4.92143,129,0
4.93301,130,0
4.9374,131,0
4.95815,132,0
4.96533,133,0
4.9691,134,0
4.97269,135,0
4.97387,136,0
4.97714,137,0
4.99092,138,0
4.99777,139,0
5.01212,140,0
5.01393,141,0
5.01797,142,0
5.02138,143,0
5.02196,144,0
5.03217,145,0
5.03412,146,0
5.04184,147,0
5.04812,148,0
5.05197,149,0
5.06436,150,0
5.07158,151,0
5.07381,152,0
5.08486,153,0
5.09273,154,0
5.09698,155,0
5.11139,156,0
5.11431,157,0
5.11467,158,0
5.11881,159,0
5.1229,160,0
5.12293,161,0
5.12755,162,0
5.12986,163,0
5.13031,164,0
5.13223,165,0
5.14047,166,0
5.14543,167,0
5.16362,168,0
5.16709,169,0
5.17631,170,0
5.18222,171,0
5.18409,172,0
5.1849,173,0
5.19022,174,0
5.19267,175,0
5.20104,176,0
5.20998,177,0
5.21242,178,0
5.21277,179,0
5.21975,180,0
5.21983,181,0
5.23515,182,0
5.2366,183,0
5.24555,184,0
5.25045,185,0
5.25192,186,0
5.25512,187,0
5.25829,188,0
5.25953,189,0
5.26085,190,0
5.26125,191,0
5.26346,192,0
5.26472,193,0
5.26851,194,0
5.27133,195,0
5.27224,196,0
5.27422,197,0
5.27599,198,0
5.2768,199,0
5.2777,200,0
5.2889,201,0
5.29447,202,0
5.30271,203,0
5.30612,204,0
5.31667,205,0
5.31891,206,0
5.33917,207,0
5.34005,208,0
5.34038,209,0
5.34445,210,0
5.34759,211,0
5.35103,212,0
5.35173,213,0
5.36132,214,0
5.36472,215,0
5.37328,216,0
5.38891,217,0
5.39291,218,0
5.39632,219,0
5.39904,220,0
5.40383,221,0
5.40927,222,0
5.41096,223,0
5.41582,224,0
5.41828,225,0
5.42865,226,0
5.42947,227,0
5.42976,228,0
5.43585,229,0
5.44182,230,0
5.44801,231,0
5.45569,232,0
5.45925,233,0
5.46227,234,0
5.4628,235,0
5.47292,236,0
5.47764,237,0
5.4849,238,0
5.49119,239,0
5.49405,240,0
5.51474,241,0
5.53029,242,0
5.53649,243,0
5.53993,244,0
5.54777,245,0
5.54863,246,0
5.54944,247,0
5.55108,248,0
5.55835,249,0
5.56004,250,0
5.56043,251,0
5.56315,252,0
5.56796,253,0
5.57052,254,0
5.57301,255,0
5.5744,256,0
5.58406,257,0
5.5855,258,0
5.58624,259,0
5.60357,260,0
5.60558,261,0
5.60681,262,0
5.60718,263,0
5.60967,264,0
5.61681,265,0
5.62688,266,0
5.628,267,0
5.63029,268,0
5.63219,269,0
5.64206,270,0
5.64391,271,0
5.64643,272,0
5.64917,273,0
5.65388,274,0
5.66098,275,0
5.66186,276,0
5.68647,277,0
5.68815,278,0
5.69107,279,0
5.69399,280,0
5.70682,281,0
5.71019,282,0
5.71872,283,0
5.72248,284,0
5.72364,285,0
5.72423,286,0
5.72834,287,0
5.73048,288,0
5.73123,289,0
5.73544,290,0
5.73548,291,0
5.73675,292,0
5.74991,293,0
5.75282,294,0
5.75348,295,0
5.75548,296,0
5.75747,297,0
5.76258,298,0
5.7632,299,0
5.765,300,0
5.77013,301,0
5.77213,302,0
5.77905,303,0
5.77972,304,0
5.78143,305,0
5.78525,306,0
5.78529,307,0
5.78754,308,0
5.79236,309,0
5.79424,310,0
5.79606,311,0
5.80322,312,0
5.80586,313,0
5.80785,314,0
5.80891,315,0
5.8125,316,0
5.81286,317,0
5.81973,318,0
5.81999,319,0
5.82408,320,0
5.82758,321,0
5.8277,322,0
5.83196,323,0
5.83446,324,0
5.83498,325,0
5.83597,326,0
5.84895,327,0
5.85604,328,0
5.85982,329,0
5.86146,330,0
5.86463,331,0
5.86665,332,0
5.86832,333,0
5.86904,334,0
5.87051,335,0
5.88717,336,0
5.88816,337,0
5.89172,338,0
5.89186,339,0
5.89484,340,0
5.89873,341,0
5.90357,342,0
5.90433,343,0
5.90558,344,0
5.90819,345,0
5.91071,346,0
5.91136,347,0
5.91232,348,0
5.91447,349,0
5.91497,350,0
5.91517,351,0
5.92058,352,0
5.9212,353,0
5.92265,354,0
5.92983,355,0
5.93083,356,0
5.93193,357,0
5.93461,358,0
5.93736,359,0
5.93772,360,0
5.93832,361,0
5.95376,362,0
5.95464,363,0
5.95977,364,0
5.96048,365,0
5.96091,366,0
5.96285,367,0
5.96482,368,0
5.96751,369,0
5.96807,370,0
5.96956,371,0
5.97235,372,0
5.97751,373,0
5.98185,374,0
5.98229,375,0
5.98788,376,0
5.99477,377,0
5.99557,378,0
6.00192,378,1
6.00742,379,1
6.01889,380,1
6.02144,381,1
6.02557,382,1
6.02659,383,1
6.02686,384,1
6.03054,385,1
6.03525,386,1
6.04542,387,1
6.04934,388,1
6.05276,389,1
6.05441,390,1
6.05582,391,1
6.06076,392,1
6.06282,393,1
6.07438,394,1
6.0754,395,1
6.0773,396,1
6.08467,397,1
6.08541,398,1
6.08657,399,1
6.08718,400,1
6.08903,401,1
6.09203,402,1
6.09643,403,1
6.09789,404,1
6.09928,405,1
6.10552,406,1
6.10584,407,1
6.11005,408,1
6.1104,409,1
6.11723,410,1
6.11757,411,1
6.11811,412,1
6.1187,413,1
6.12137,414,1
6.1278,415,1
6.1281,416,1
6.12914,417,1
6.13181,418,1
6.13321,419,1
6.14018,420,1
6.14383,421,1
6.14683,422,1
6.14965,423,1
6.15058,424,1
6.15707,425,1
6.15717,426,1
6.15956,427,1
6.16771,428,1
6.16796,429,1
6.16939,430,1
6.16994,431,1
6.17329,432,1
6.17413,433,1
6.17666,434,1
6.17792,435,1
6.17955,436,1
6.18181,437,1
6.18216,438,1
6.18444,439,1
6.18472,440,1
6.19947,441,1
6.20469,442,1
6.20745,443,1
6.21198,444,1
6.21228,445,1
6.21372,446,1
6.2143,447,1
6.21561,448,1
6.21638,449,1
6.21751,450,1
6.21825,451,1
6.22239,452,1
6.22342,453,1
6.22423,454,1
6.22514,455,1
6.22709,456,1
6.22894,457,1
6.23301,458,1
6.23858,459,1
6.2422,460,1
6.24549,461,1
6.25146,462,1
6.25735,463,1
6.25736,464,1
6.25911,465,1
6.26104,466,1
6.26212,467,1
6.26378,468,1
6.26637,469,1
6.27104,470,1
6.27464,471,1
6.27526,472,1
6.27698,473,1
6.27707,474,1
6.27735,475,1
6.27768,476,1
6.27862,477,1
6.27964,478,1
6.28121,479,1
6.28189,480,1
6.28348,481,1
6.28419,482,1
6.28548,483,1
6.28915,484,1
6.29083,485,1
6.29153,486,1
6.29392,487,1
6.29656,488,1
6.29708,489,1
6.29795,490,1
6.29881,491,1
6.30186,492,1
6.30246,493,1
6.30249,494,1
6.30694,495,1
6.30943,496,1
6.31105,497,1
6.31328,498,1
6.31827,499,1
6.31841,500,1
6.31878,501,1
6.3191,502,1
6.32582,503,1
6.32976,504,1
6.33007,504,2
6.33235,505,2
6.33747,506,2
6.34201,507,2
6.34308,508,2
6.34328,509,2
6.34653,510,2
6.34693,511,2
6.35019,511,3
6.3539,512,3
6.35701,513,3
6.35751,514,3
6.35896,515,3
6.35937,516,3
6.3613,517,3
6.36179,518,3
6.36283,519,3
6.36454,519,4
6.36784,520,4
6.37235,521,4
6.37433,522,4
6.37603,523,4
6.37745,524,4
6.38078,525,4
6.3809,526,4
6.38225,527,4
6.38473,528,4
6.38646,529,4
6.38912,530,4
6.39053,531,4
6.39245,532,4
6.3931,533,4
6.39463,534,4
6.39565,535,4
6.3969,536,4
6.39947,537,4
6.39958,537,5
6.4002,538,5
6.40997,539,5
6.41102,540,5
6.41269,541,5
6.41331,542,5
6.41945,543,5
6.42157,544,5
6.42191,545,5
6.42261,546,5
6.42608,547,5
6.42704,548,5
6.4284,549,5
6.43226,550,5
6.4324,551,5
6.43281,552,5
6.43976,553,5
6.44034,554,5
6.44049,555,5
6.44123,556,5
6.44217,557,5
6.44608,558,5
6.44637,559,5
6.44643,560,5
6.44725,561,5
6.44785,562,5
6.45153,563,5
6.45294,564,5
