time,type1,type2
0,1,0
2.9065,2,0
3.30575,3,0
3.33957,4,0
3.43635,5,0
3.69026,6,0
4.11883,7,0
4.37849,8,0
4.48513,9,0
4.65479,10,0
4.70209,11,0
4.88955,12,0
4.9155,13,0
5.18744,14,0
5.19579,15,0
5.20222,16,0
5.24225,17,0
5.25556,18,0
5.26592,19,0
5.30885,20,0
5.32418,21,0
5.36614,22,0
5.41695,23,0
5.41952,24,0
5.42452,25,0
5.44326,26,0
5.526,27,0
5.57396,28,0
5.59967,29,0
5.62321,30,0
5.69536,31,0
5.75205,32,0
5.75609,33,0
5.76078,34,0
5.77089,35,0
5.82596,36,0
5.86903,37,0
5.91721,38,0
5.93249,39,0
6.03063,40,0
6.10547,41,0
6.19703,42,0
6.32422,43,0
6.39724,44,0
6.39961,45,0
6.40129,46,0
6.40718,47,0
6.42638,48,0
6.43997,49,0
6.4628,50,0
6.4676,51,0
6.47583,52,0
6.4914,53,0
6.50538,54,0
6.55681,55,0
6.56186,56,0
6.58412,57,0
6.60424,58,0
6.61883,59,0
6.62228,60,0
6.62633,61,0
6.63163,62,0
6.63939,63,0
6.6429,64,0
6.64498,65,0
6.66265,66,0
6.67522,67,0
6.69159,68,0
6.69953,69,0
6.74107,70,0
6.77428,71,0
6.77717,72,0
6.78319,73,0
6.78966,74,0
6.79859,75,0
6.81215,76,0
6.81865,77,0
6.82308,78,0
6.83011,79,0
6.85615,80,0
6.87565,81,0
6.88155,82,0
6.88278,83,0
6.89041,84,0
6.89508,85,0
6.91546,86,0
6.94781,87,0
6.95707,88,0
6.95999,89,0
6.99918,90,0
7.00261,91,0
7.01037,92,0
7.01346,93,0
7.02089,94,0
7.02327,95,0
7.02417,96,0
7.02489,97,0
7.04288,98,0
7.04745,99,0
7.04983,100,0
7.05798,101,0
7.06552,102,0
7.07579,103,0
7.09649,104,0
7.11739,105,0
7.11774,106,0
7.12126,107,0
7.12398,108,0
7.13288,109,0
7.13335,110,0
7.14667,111,0
7.1566,112,0
7.15697,113,0
7.16403,114,0
7.18182,115,0
7.20203,116,0
7.21044,117,0
7.21456,118,0
7.2182,119,0
7.22334,120,0
7.23378,121,0
7.24507,122,0
7.24838,123,0
7.26344,124,0
7.27253,125,0
7.27418,126,0
7.27496,127,0
7.28105,128,0
7.28534,129,0
7.29648,130,0
7.30335,131,0
7.3071,132,0
7.3109,133,0
7.31658,134,0
7.33975,135,0
7.34151,136,0
7.34277,137,0
7.34514,138,0
7.35105,139,0
7.35735,140,0
7.35975,141,0
7.39116,142,0
7.40044,143,0
7.40395,144,0
7.4135,145,0
7.41485,146,0
7.41573,147,0
7.42416,148,0
7.42643,149,0
7.42811,150,0
7.46292,151,0
7.46804,152,0
7.47236,153,0
7.47465,154,0
7.48082,155,0
7.49083,156,0
7.4923,157,0
7.49535,158,0
7.505,159,0
7.5079,160,0
7.51128,161,0
7.51393,162,0
7.52045,163,0
7.52098,164,0
7.52367,165,0
7.52646,166,0
7.5268,167,0
7.53017,168,0
7.53164,169,0
7.53641,170,0
7.53858,171,0
7.54761,172,0
7.55603,173,0
7.55848,174,0
7.55933,175,0
7.56329,176,0
7.56599,177,0
7.56898,178,0
7.56991,179,0
7.57187,180,0
7.57299,181,0
7.57455,182,0
7.57753,183,0
7.58265,184,0
7.58432,185,0
7.60486,186,0
7.6065,187,0
7.60936,188,0
7.6183,189,0
7.63279,190,0
7.63545,191,0
7.63623,192,0
7.63942,193,0
7.63949,194,0
7.65056,195,0
7.65783,196,0
7.66007,197,0
7.66944,198,0
7.67461,199,0
7.67711,200,0
7.6825,201,0
7.68288,202,0
7.68328,203,0
7.68526,204,0
7.68686,205,0
7.69208,206,0
7.70001,207,0
7.70151,208,0
7.70188,209,0
7.71265,210,0
7.72123,211,0
7.72251,212,0
7.72375,213,0
7.72384,214,0
7.7293,215,0
7.73575,216,0
7.73859,217,0
7.75834,218,0
7.75871,219,0
7.76483,220,0
7.76713,221,0
7.76907,222,0
7.76997,223,0
7.77547,224,0
7.7774,225,0
7.77751,226,0
7.78518,227,0
7.7855,228,0
7.78842,229,0
7.78928,230,0
7.79048,231,0
7.79203,232,0
7.79545,233,0
7.7955,234,0
7.79832,235,0
7.80533,236,0
7.80544,237,0
7.80611,238,0
7.81601,239,0
7.82328,240,0
7.8277,241,0
7.82804,242,0
7.84541,243,0
7.84783,244,0
7.84952,245,0
7.85224,246,0
7.85399,247,0
7.8559,248,0
7.85675,249,0
7.85836,250,0
7.86616,251,0
7.86749,252,0
7.87553,253,0
7.88104,254,0
7.88316,255,0
7.8848,256,0
7.88721,257,0
7.89207,258,0
7.89609,259,0
7.90232,260,0
7.91698,261,0
7.91757,262,0
7.92322,263,0
7.93592,264,0
7.93903,265,0
7.94143,266,0
7.94286,267,0
7.94727,268,0
7.94857,269,0
7.94914,270,0
7.95289,271,0
7.95518,272,0
7.95637,273,0
7.96035,274,0
7.96106,275,0
7.96461,276,0
7.96479,277,0
7.96974,278,0
7.974,279,0
7.98201,280,0
7.98729,281,0
7.9883,282,0
7.98856,283,0
7.99244,284,0
7.99504,285,0
7.99701,286,0
8.00484,286,1
8.01747,287,1
8.02323,288,1
8.02407,289,1
8.02703,290,1
8.02803,291,1
8.0359,292,1
8.04117,293,1
8.04196,294,1
8.04424,295,1
8.05323,296,1
8.05457,297,1
8.05792,298,1
8.0597,299,1
8.06245,300,1
8.06437,301,1
8.07069,302,1
8.07138,303,1
8.07499,304,1
8.08616,305,1
8.08755,306,1
8.08955,307,1
8.09208,308,1
8.09939,309,1
8.10327,310,1
8.10695,311,1
8.10821,312,1
8.1127,313,1
8.11306,314,1
8.12207,315,1
8.12508,316,1
8.12529,317,1
8.12545,318,1
8.12844,319,1
8.13432,320,1
8.13513,321,1
8.13624,322,1
8.13994,323,1
8.14034,324,1
8.14156,325,1
8.14315,326,1
8.15511,327,1
8.15822,328,1
8.15838,329,1
8.16258,330,1
8.16277,331,1
8.16375,332,1
8.17049,333,1
8.17187,334,1
8.17488,335,1
8.17564,336,1
8.18138,337,1
8.18341,338,1
8.19214,339,1
8.19459,340,1
8.1948,341,1
8.19962,341,2
8.20131,342,2
8.20522,343,2
8.20614,344,2
8.2115,345,2
8.21328,346,2
8.21483,347,2
8.21585,348,2
8.21716,349,2
8.21959,350,2
8.22015,351,2
8.22186,352,2
8.22969,353,2
8.23147,354,2
8.23322,355,2
8.23375,356,2
8.23668,357,2
8.23899,358,2
8.24097,359,2
