time,type1,type2
0,1,0
0.497923,2,0
0.813009,3,0
0.960477,4,0
1.18934,5,0
1.62898,6,0
1.78133,7,0
1.89187,8,0
2.38494,9,0
2.42578,10,0
2.50658,11,0
2.51388,12,0
2.51575,13,0
2.68168,14,0
2.7859,15,0
2.80971,16,0
2.81147,17,0
2.87183,18,0
2.88298,19,0
2.93538,20,0
2.95496,21,0
2.96183,22,0
3.29729,23,0
3.35023,24,0
3.41461,25,0
3.47486,26,0
3.47819,27,0
3.55032,28,0
3.66221,29,0
3.6782,30,0
3.74656,31,0
3.8025,32,0
3.94519,33,0
4.03227,34,0
4.04004,35,0
4.04571,36,0
4.07699,37,0
4.14258,38,0
4.16128,39,0
4.17405,40,0
4.18046,41,0
4.21749,42,0
4.2309,43,0
4.25522,44,0
4.25583,45,0
4.26247,46,0
4.29582,47,0
4.32217,48,0
4.33058,49,0
4.37123,50,0
4.37686,51,0
4.37893,52,0
4.37967,53,0
4.39674,54,0
4.40143,55,0
4.43218,56,0
4.4482,57,0
4.45055,58,0
4.51,59,0
4.54189,60,0
4.56436,61,0
4.56941,62,0
4.5707,63,0
4.57634,64,0
4.58217,65,0
4.58805,66,0
4.62742,67,0
4.65214,68,0
4.65887,69,0
4.66014,70,0
4.66915,71,0
4.67706,72,0
4.6866,73,0
4.69909,74,0
4.70163,75,0
4.71121,76,0
4.71456,77,0
4.71647,78,0
4.71988,79,0
4.73287,80,0
4.74327,81,0
4.76096,82,0
4.76345,83,0
4.78551,84,0
4.80071,85,0
4.80359,86,0
4.84565,87,0
4.85087,88,0
4.85281,89,0
4.87629,90,0
4.88207,91,0
4.89926,92,0
4.92581,93,0
4.9437,94,0
4.944,95,0
4.94528,96,0
4.94753,97,0
5.00637,98,0
5.00665,99,0
5.02654,100,0
5.03692,101,0
5.04455,102,0
5.04645,103,0
5.05973,104,0
5.06074,105,0
5.07497,106,0
5.08458,107,0
5.09274,108,0
5.10129,109,0
5.11073,110,0
5.11199,111,0
5.11718,112,0
5.12971,113,0
5.13722,114,0
5.14222,115,0
5.14931,116,0
5.15593,116,0
5.17142,117,0
5.17287,118,0
5.18599,119,0
5.18809,120,0
5.19573,121,0
5.21746,122,0
5.22034,123,0
5.2453,124,0
5.24987,125,0
5.25537,126,0
5.26625,127,0
5.26631,128,0
5.269,129,0
5.27294,130,0
5.27316,131,0
5.28831,132,0
5.29315,133,0
5.29847,134,0
5.3062,135,0
5.3113,136,0
5.31551,137,0
5.31723,138,0
5.31903,139,0
5.32224,140,0
5.32581,141,0
5.32591,142,0
5.32995,143,0
5.3349,144,0
5.34727,145,0
5.3488,146,0
5.36422,147,0
5.36955,148,0
5.37893,149,0
5.39663,150,0
5.40526,151,0
5.41219,152,0
5.42192,153,0
5.43705,154,0
5.44008,155,0
5.44189,156,0
5.44628,157,0
5.4507,158,0
5.45494,159,0
5.4555,160,0
5.47634,161,0
5.47836,162,0
5.48224,163,0
5.48493,164,0
5.48528,165,0
5.48566,166,0
5.49074,167,0
5.49124,168,0
5.49499,169,0
5.50466,170,0
5.5407,171,0
5.54244,172,0
5.54677,173,0
5.54914,174,0
5.55645,175,0
5.55929,176,0
5.55936,177,0
5.56263,178,0
5.56626,179,0
5.56875,180,0
5.56925,181,0
5.58209,182,0
5.58264,183,0
5.59127,184,0
5.59132,185,0
5.59264,186,0
5.59866,187,0
5.60145,188,0
5.60391,189,0
5.60433,190,0
5.60623,191,0
5.60888,192,0
5.61808,192,0
5.63352,193,0
5.63377,193,0
