time,type1,type2
0,1,0
1.25715,2,0
1.50522,3,0
1.69093,4,0
1.89808,5,0
2.17632,6,0
2.47946,7,0
2.87268,8,0
3.07008,9,0
3.14334,10,0
3.24325,11,0
3.35103,12,0
3.46692,13,0
3.46743,14,0
3.50975,15,0
3.70145,16,0
3.71644,17,0
3.79974,18,0
3.97487,19,0
4.00624,20,0
4.0349,21,0
4.08045,22,0
4.09372,23,0
4.10058,24,0
4.1246,25,0
4.16077,26,0
4.20857,27,0
4.21015,28,0
4.22791,29,0
4.25813,30,0
4.2605,31,0
4.26723,32,0
4.26735,33,0
4.34386,34,0
4.35429,35,0
4.42272,36,0
4.42962,37,0
4.44602,38,0
4.48051,39,0
4.48346,40,0
4.51369,41,0
4.53262,42,0
4.55513,43,0
4.56863,44,0
4.61785,45,0
4.67066,46,0
4.6707,47,0
4.69933,48,0
4.70332,49,0
4.74903,50,0
4.77786,51,0
4.7812,52,0
4.7834,53,0
4.79482,54,0
4.83343,55,0
4.86587,56,0
4.87286,57,0
4.88177,58,0
4.8995,59,0
4.90606,60,0
4.90691,61,0
4.91533,62,0
4.96258,63,0
4.9778,64,0
4.98918,65,0
4.99339,66,0
5.01106,67,0
5.02577,68,0
5.03372,69,0
5.03461,70,0
5.04355,71,0
5.05976,72,0
5.06183,73,0
5.08238,74,0
5.10839,75,0
5.11521,76,0
5.12865,77,0
5.13496,78,0
5.15669,79,0
5.17445,80,0
5.1904,81,0
5.19339,82,0
5.20406,83,0
5.20422,84,0
5.2163,85,0
5.21919,86,0
5.22318,87,0
5.22617,88,0
5.24621,89,0
5.2627,90,0
5.27556,91,0
5.27578,92,0
5.28323,93,0
5.31075,94,0
5.31328,95,0
5.31669,96,0
5.32188,97,0
5.36233,98,0
5.36824,99,0
5.37014,100,0
5.3998,101,0
5.41152,102,0
5.41852,103,0
5.4216,104,0
5.43166,105,0
5.43622,106,0
5.43819,107,0
5.44479,108,0
5.44492,109,0
5.44966,110,0
5.45333,111,0
5.45488,112,0
5.4563,113,0
5.4578,114,0
5.46222,115,0
5.47205,116,0
5.48563,117,0
5.48656,118,0
5.52037,119,0
5.52443,120,0
5.53187,121,0
5.55096,122,0
5.55231,123,0
5.55438,124,0
5.57036,125,0
5.57464,126,0
5.59086,127,0
5.60797,128,0
5.60942,129,0
5.61203,130,0
5.61587,131,0
5.61736,132,0
5.62376,133,0
5.62524,134,0
5.62914,135,0
5.63272,136,0
5.64782,137,0
5.67511,138,0
5.68096,139,0
5.68446,140,0
5.69716,141,0
5.70308,142,0
5.70367,143,0
5.71169,144,0
5.71362,145,0
5.71412,146,0
5.72119,147,0
5.72364,148,0
5.72381,149,0
5.72684,150,0
5.7323,151,0
5.74684,152,0
5.74765,153,0
5.75941,154,0
5.75961,155,0
5.76042,156,0
5.76868,157,0
5.77169,158,0
5.77764,159,0
5.77863,160,0
5.78255,161,0
5.7827,162,0
5.78989,163,0
5.79203,164,0
5.79769,165,0
5.79972,166,0
5.81244,166,0
5.81811,167,0
5.82101,168,0
5.83555,169,0
5.83708,170,0
5.84038,171,0
5.84603,172,0
5.8466,173,0
5.85102,174,0
5.85178,175,0
5.85577,176,0
5.85914,177,0
5.8607,178,0
5.87649,179,0
5.87656,180,0
5.88141,181,0
5.88298,182,0
5.88996,183,0
5.89175,184,0
5.89198,185,0
5.89399,186,0
5.8968,187,0
5.89682,188,0
5.9028,189,0
5.90451,190,0
5.90486,191,0
5.90601,192,0
5.91757,192,0
5.91958,193,0
5.93802,194,0
5.94418,195,0
5.95369,196,0
5.9557,197,0
5.95675,198,0
5.96324,199,0
5.96784,200,0
5.97143,201,0
5.97241,202,0
5.97352,203,0
5.99197,204,0
5.99972,205,0
6.00622,205,1
6.01757,206,1
6.01826,207,1
6.02471,208,1
6.02609,208,1
6.03165,209,1
6.0496,210,1
6.05604,211,1
6.05707,211,1
6.06206,212,1
6.06444,213,1
6.06857,214,1
6.07417,215,1
6.07879,216,1
6.07904,217,1
6.07951,218,1
6.08111,219,1
6.08352,220,1
6.08544,221,1
6.10718,222,1
6.11375,223,1
6.11497,223,1
6.11754,224,1
6.11817,225,1
6.11903,226,1
6.11969,227,1
6.12057,228,1
6.1214,229,1
6.12502,230,1
6.12506,231,1
6.13468,232,1
6.14446,233,1
6.14598,234,1
6.15581,235,1
6.15587,236,1
6.1615,237,1
6.16252,237,1
6.17093,238,1
6.1768,239,1
6.17773,240,1
6.18035,241,1
6.18328,242,1
6.19077,243,1
6.20379,244,1
6.20448,245,1
6.20581,246,1
6.21011,246,1
6.21451,247,1
6.21694,248,1
6.22078,249,1
6.22227,250,1
6.22815,251,1
6.23087,252,1
6.24549,253,1
6.24645,254,1
6.24942,255,1
6.24949,256,1
6.25612,257,1
6.26456,258,1
6.26465,259,1
6.27217,260,1
6.27897,261,1
6.27952,262,1
6.28042,263,1
6.28806,264,1
6.29371,265,1
6.29424,266,1
6.29796,267,1
6.29912,268,1
6.29957,269,1
6.30158,270,1
6.3016,271,1
6.30527,272,1
6.31032,272,1
6.31654,272,1
6.31838,273,1
6.31865,274,1
6.32155,275,1
6.32286,276,1
6.3236,277,1
6.32768,278,1
6.33798,279,1
6.34004,280,1
6.34011,281,1
6.34113,282,1
6.34195,283,1
6.3439,284,1
6.34883,285,1
6.35092,286,1
6.3513,287,1
6.35525,288,1
6.35526,288,1
6.35873,289,1
6.35993,290,1
6.36068,291,1
6.36271,292,1
6.37855,292,1
6.38222,293,1
6.38916,293,2
6.39119,294,2
6.39253,295,2
6.39473,296,2
6.39506,297,2
6.39667,298,2
6.39692,299,2
6.4001,300,2
6.40045,301,2
6.4019,302,2
6.40411,303,2
6.40429,304,2
6.40656,305,2
6.40972,305,2
6.4102,306,2
6.41971,306,2
6.43115,307,2
6.4378,308,2
6.44825,308,2
6.44985,309,2
6.45307,310,2
6.45448,311,2
6.45624,312,2
6.45643,313,2
6.46039,314,2
6.46135,315,2
6.46333,316,2
6.46435,316,2
6.46556,317,2
6.4674,318,2
6.46769,319,2
6.4681,320,2
6.47186,321,2
6.47611,322,2
6.47671,323,2
6.47751,323,2
6.47924,324,2
6.48437,325,2
6.48714,326,2
6.49073,327,2
6.49937,328,2
6.49956,329,2
6.50061,330,2
6.50447,331,2
6.50769,331,2
6.50797,331,2
6.5098,331,2
6.51866,332,2
6.51972,333,2
6.52016,333,3
6.52112,334,3
6.52289,335,3
6.52387,336,3
6.5266,337,3
6.52952,338,3
6.5305,339,3
6.53108,340,3
6.53283,341,3
6.53316,342,3
6.53554,343,3
6.53585,344,3
6.55276,345,3
6.55534,346,3
6.55578,347,3
6.55864,348,3
6.58059,349,3
6.58123,349,3
6.58591,349,3
6.58766,350,3
6.58865,350,3
6.59561,351,3
6.597,351,3
6.60204,351,3
6.60445,351,3
6.60691,352,3
6.60858,353,3
6.6094,354,3
6.60946,355,3
6.61755,356,3
6.61802,357,3
6.62079,357,3
6.62214,358,3
6.62553,359,3
6.63591,360,3
6.63694,361,3
6.64012,362,3
6.64079,363,3
6.64136,364,3
6.64373,364,3
6.64911,364,3
6.657,364,3
6.6574,364,3
6.65889,365,3
6.6599,366,3
6.66579,367,3
6.66804,368,3
6.66936,369,3
6.66951,370,3
6.67166,371,3
6.67489,372,3
6.67954,373,3
6.68027,374,3
6.68383,375,3
6.6867,375,3
6.68679,376,3
6.68784,377,3
6.68987,378,3
6.69022,379,3
6.69356,380,3
6.69869,381,3
6.70066,382,3
6.70307,383,3
6.70336,384,3
6.7071,385,3
6.71069,386,3
6.71123,387,3
6.71613,388,3
6.71775,389,3
6.72333,390,3
6.72551,391,3
6.72738,391,3
6.73066,392,3
6.73227,393,3
6.73303,394,3
6.73509,395,3
6.73628,396,3
6.73883,397,3
6.73961,398,3
6.74172,399,3
6.74405,400,3
6.75022,401,3
6.75199,402,3
6.75448,403,3
6.75839,403,3
6.75897,404,3
6.76348,405,3
6.76363,406,3
6.76496,407,3
6.7673,408,3
6.76913,409,3
6.77075,410,3
6.77229,411,3
6.77811,412,3
6.78012,413,3
6.78082,414,3
6.78316,415,3
6.79032,416,3
6.7939,416,3
6.79663,416,3
6.80943,417,3
6.82,417,3
6.82395,418,3
6.83407,419,3
6.83408,420,3
6.83714,421,3
6.83739,421,3
6.84184,422,3
6.8426,423,3
6.84276,423,3
6.84513,424,3
6.84634,424,3
6.84855,425,3
6.85218,426,3
6.85267,427,3
6.85468,428,3
6.8557,428,4
6.85812,428,4
6.86035,428,4
