time,type1,type2
0,1,0
0.108201,2,0
0.462149,3,0
0.758762,4,0
1.11782,5,0
1.36833,6,0
1.56773,7,0
1.84626,8,0
1.93796,9,0
2.09056,10,0
2.30097,11,0
2.30649,12,0
2.34667,13,0
2.3737,14,0
2.40521,15,0
2.50024,16,0
2.51167,17,0
2.54948,18,0
2.57219,19,0
2.61292,20,0
2.63582,21,0
2.67416,22,0
2.75638,23,0
2.76903,24,0
2.80616,25,0
2.83558,26,0
2.8748,27,0
2.89523,28,0
2.93315,29,0
2.95264,30,0
2.97382,31,0
2.99525,32,0
3.00578,33,0
3.04368,34,0
3.06397,35,0
3.09671,36,0
3.19563,37,0
3.22515,38,0
3.22813,39,0
3.22972,40,0
3.2328,41,0
3.27349,42,0
3.28954,43,0
3.29327,44,0
3.29451,45,0
3.3002,46,0
3.30571,47,0
3.33041,48,0
3.33534,49,0
3.33876,50,0
3.35481,51,0
3.40194,52,0
3.48973,53,0
3.4984,54,0
3.50896,55,0
3.51068,56,0
3.64564,57,0
3.65044,58,0
3.72731,59,0
3.77193,60,0
3.77575,61,0
3.77693,62,0
3.77749,63,0
3.78696,64,0
3.81786,65,0
3.82058,66,0
3.84028,67,0
3.84277,68,0
3.86514,69,0
3.88179,70,0
3.88384,71,0
3.91231,72,0
3.93602,73,0
3.93794,74,0
3.94828,75,0
3.95553,76,0
3.99096,77,0
4.00691,78,0
4.01686,79,0
4.02361,80,0
4.03434,81,0
4.04537,82,0
4.05352,83,0
4.10231,84,0
4.11668,85,0
4.11732,86,0
4.15281,87,0
4.15462,88,0
4.16163,89,0
4.1683,90,0
4.17135,91,0
4.17677,92,0
4.17944,93,0
4.20498,94,0
4.20687,95,0
4.21063,96,0
4.23082,97,0
4.23711,98,0
4.24376,99,0
4.29345,100,0
4.30056,101,0
4.32027,102,0
4.34534,103,0
4.36735,104,0
4.38127,105,0
4.38502,106,0
4.38711,107,0
4.39061,108,0
4.39741,109,0
4.39938,110,0
4.41382,111,0
4.42118,112,0
4.44624,113,0
4.44646,114,0
4.45037,115,0
4.45505,116,0
4.49708,117,0
4.50895,118,0
4.50943,119,0
4.52029,120,0
4.5322,121,0
4.53675,122,0
4.53733,123,0
4.538,124,0
4.5416,125,0
4.54434,126,0
4.56375,127,0
4.56918,128,0
4.58715,129,0
4.59007,130,0
4.59142,131,0
4.59261,132,0
4.60116,133,0
4.62638,134,0
4.62962,135,0
4.63691,136,0
4.63888,137,0
4.64098,138,0
4.64118,139,0
4.643,140,0
4.64362,141,0
4.65808,142,0
4.65837,143,0
4.66392,144,0
4.66613,145,0
4.67176,146,0
4.67872,147,0
4.6931,148,0
4.70134,149,0
4.702,150,0
4.7069,151,0
4.72166,152,0
4.72204,153,0
4.72836,154,0
4.74826,155,0
4.75013,156,0
4.76715,157,0
4.77656,158,0
4.77856,159,0
4.78916,160,0
4.79773,161,0
4.80394,162,0
4.8055,163,0
4.81201,164,0
4.83222,165,0
4.83382,166,0
4.8395,167,0
4.87727,168,0
4.88234,169,0
4.89442,170,0
4.89904,171,0
4.90098,172,0
4.90233,173,0
4.90335,174,0
4.9158,175,0
4.91623,176,0
4.91922,177,0
4.9221,178,0
4.93061,179,0
4.95806,180,0
4.95861,181,0
4.96115,182,0
4.97122,183,0
4.98075,184,0
4.98717,185,0
4.99493,186,0
5.00279,187,0
5.01795,188,0
5.02432,189,0
5.02504,190,0
5.02532,191,0
5.02898,192,0
5.03109,193,0
5.03796,194,0
5.04511,195,0
5.04994,196,0
5.05221,197,0
5.05423,198,0
5.06567,199,0
5.07882,200,0
5.08468,201,0
5.09,202,0
5.09216,203,0
5.10313,204,0
5.11141,205,0
5.12463,206,0
5.14443,207,0
5.14802,208,0
5.14934,209,0
5.15082,210,0
5.1554,211,0
5.16112,212,0
5.16688,213,0
5.16692,214,0
5.17967,215,0
5.18685,216,0
5.1874,217,0
5.18834,218,0
5.18837,219,0
5.18953,220,0
5.20049,221,0
5.20993,222,0
5.21316,223,0
5.23343,224,0
5.23648,225,0
5.2408,226,0
5.24273,227,0
5.24295,228,0
5.24478,229,0
5.24692,230,0
5.24806,231,0
5.2569,232,0
5.26282,233,0
5.26585,234,0
5.26658,235,0
5.27446,236,0
5.27899,237,0
5.28442,238,0
5.29098,239,0
5.2955,240,0
5.29941,241,0
5.319,242,0
5.31929,243,0
5.32211,244,0
5.33052,245,0
5.33466,246,0
5.33601,247,0
5.34378,248,0
5.34467,249,0
5.34724,250,0
5.34804,251,0
5.34921,252,0
5.35157,253,0
5.35379,254,0
5.3604,255,0
5.3638,256,0
5.36699,257,0
5.37022,258,0
5.37085,259,0
5.37263,260,0
5.37713,261,0
5.37756,262,0
5.37912,263,0
5.38025,264,0
5.38608,265,0
5.39804,266,0
5.39964,267,0
5.40174,268,0
5.40522,269,0
5.41456,270,0
5.41883,271,0
5.42509,272,0
5.42555,273,0
5.42953,274,0
5.43241,275,0
5.44058,276,0
5.44372,277,0
5.44447,278,0
5.45207,279,0
5.45628,280,0
5.45805,281,0
5.45939,282,0
5.45966,283,0
5.46157,284,0
5.46862,285,0
5.47076,286,0
5.47863,287,0
5.48262,288,0
5.48262,289,0
5.4845,290,0
5.48684,291,0
5.48694,292,0
5.49536,293,0
5.49761,294,0
5.50139,295,0
5.50487,296,0
5.50603,297,0
5.50728,298,0
5.50917,299,0
5.51435,300,0
5.51512,301,0
5.51691,302,0
5.51734,303,0
5.53348,304,0
5.53508,305,0
5.54129,306,0
5.54827,307,0
5.55161,308,0
5.55214,309,0
5.55686,310,0
5.56463,311,0
5.56942,312,0
5.57004,313,0
5.57538,314,0
5.57878,315,0
5.58059,316,0
5.58075,317,0
5.58215,318,0
5.59626,319,0
5.60414,320,0
5.60426,321,0
5.60834,322,0
5.60842,323,0
5.61008,324,0
5.61425,325,0
5.61798,326,0
5.62163,327,0
5.62371,328,0
5.62425,329,0
5.62426,330,0
5.6304,331,0
5.63324,332,0
5.63842,333,0
5.63883,334,0
5.63981,335,0
5.64033,336,0
5.64375,337,0
5.64453,338,0
5.6452,339,0
5.65591,340,0
5.66129,341,0
5.66644,342,0
5.66656,343,0
5.66755,344,0
5.67332,345,0
5.6734,346,0
5.67355,347,0
5.67856,348,0
5.67929,349,0
5.68074,350,0
5.68276,351,0
5.68446,352,0
5.68457,353,0
5.68647,354,0
5.68664,355,0
5.68757,356,0
5.68928,357,0
5.69071,358,0
5.69825,359,0
5.70078,360,0
5.70176,361,0
5.70747,362,0
5.70945,363,0
5.71627,364,0
5.71642,365,0
5.72384,366,0
5.7286,367,0
5.72891,368,0
5.73248,369,0
5.73639,370,0
5.73827,371,0
5.73887,372,0
5.73891,373,0
5.74453,374,0
5.74463,375,0
5.74692,376,0
5.74711,377,0
5.74838,378,0
5.74916,379,0
5.7502,380,0
5.75102,381,0
5.75305,382,0
5.75847,383,0
5.76238,384,0
5.76759,385,0
5.77275,386,0
5.7735,387,0
5.77821,388,0
5.77856,389,0
5.78453,390,0
5.78568,391,0
5.78849,392,0
5.78854,393,0
5.78863,394,0
5.7916,395,0
5.79643,396,0
5.79652,397,0
5.80107,398,0
5.80146,399,0
5.806,400,0
5.8137,401,0
5.81437,402,0
5.82505,403,0
5.82617,404,0
5.83304,405,0
5.83642,406,0
5.83644,407,0
5.83683,408,0
5.83845,409,0
5.83854,410,0
5.83914,411,0
5.8428,412,0
5.84636,413,0
5.847,414,0
5.84711,415,0
5.855,416,0
5.86085,417,0
5.86315,418,0
5.86349,419,0
5.86455,420,0
5.8658,421,0
5.86696,422,0
5.86927,423,0
5.87266,424,0
5.87388,425,0
5.87757,426,0
5.87798,427,0
5.88157,428,0
5.88224,429,0
5.8839,430,0
5.88471,431,0
5.88623,432,0
5.88819,433,0
5.8895,434,0
5.89002,435,0
5.89313,436,0
5.89418,437,0
5.89803,438,0
5.89977,439,0
5.90178,440,0
5.90361,441,0
5.90524,442,0
5.91019,443,0
5.9163,444,0
5.91794,445,0
5.92154,446,0
5.924,447,0
5.92475,448,0
5.92557,449,0
5.92692,450,0
5.92704,451,0
5.92758,452,0
5.92824,453,0
5.92906,454,0
5.93025,455,0
5.93149,456,0
5.93264,457,0
5.93511,458,0
5.93595,459,0
5.93708,460,0
5.93906,461,0
5.94137,462,0
5.94229,463,0
5.94373,464,0
5.94417,465,0
5.9466,466,0
5.95341,467,0
5.95591,468,0
5.95872,469,0
5.95882,470,0
5.95973,471,0
5.96163,472,0
5.96429,473,0
5.96499,474,0
5.96522,475,0
5.96643,476,0
5.96652,477,0
5.97338,478,0
5.98004,479,0
5.98136,480,0
5.98267,481,0
5.98388,482,0
5.98447,483,0
5.98511,484,0
5.98995,485,0
5.99098,486,0
5.99143,487,0
5.99662,488,0
5.99694,489,0
5.99913,490,0
6.00556,490,1
6.00768,491,1
6.00796,492,1
6.00869,493,1
6.01276,494,1
6.01347,495,1
6.02215,496,1
6.02354,497,1
6.02569,498,1
6.0289,499,1
6.03385,500,1
6.03809,501,1
6.04043,502,1
6.04131,503,1
6.04324,504,1
6.04485,505,1
6.04493,506,1
6.04993,507,1
6.05038,508,1
6.05073,509,1
6.05961,510,1
6.05997,511,1
6.06073,512,1
6.06109,513,1
6.06118,514,1
6.06135,515,1
6.06817,516,1
6.06944,517,1
6.07227,518,1
6.07427,519,1
6.07499,520,1
6.07607,521,1
6.07881,522,1
6.07888,523,1
6.0791,524,1
6.08153,525,1
6.08156,526,1
6.08323,527,1
6.08361,528,1
6.08399,529,1
6.08449,530,1
6.08521,531,1
6.08606,532,1
6.08822,533,1
6.08989,534,1
6.09115,535,1
6.09129,536,1
6.09224,537,1
6.09334,538,1
6.09388,539,1
6.0962,540,1
6.09621,541,1
6.09676,542,1
6.09831,543,1
6.10148,544,1
6.10367,545,1
6.10515,546,1
6.1092,547,1
6.11201,548,1
6.11383,549,1
6.11389,550,1
6.11553,551,1
6.11936,552,1
6.12387,553,1
6.12556,554,1
6.12845,555,1
6.13037,556,1
6.13384,557,1
6.13418,558,1
6.13496,559,1
6.13913,560,1
6.14431,561,1
6.1456,562,1
6.1469,563,1
6.1473,564,1
6.14861,565,1
6.14913,566,1
6.14939,567,1
6.14949,568,1
6.14996,569,1
6.15075,570,1
6.15082,571,1
6.15097,572,1
6.15167,573,1
6.15318,574,1
6.15964,575,1
6.16164,576,1
6.16247,577,1
6.1627,578,1
6.16851,579,1
6.17243,580,1
6.1728,581,1
6.17448,582,1
6.17726,583,1
6.18252,584,1
6.18266,585,1
6.1902,586,1
6.19082,587,1
6.19084,588,1
6.19135,589,1
6.19158,590,1
6.19357,591,1
6.19378,592,1
6.19543,593,1
6.19675,594,1
6.2005,595,1
6.20162,596,1
6.20412,597,1
6.21235,598,1
6.21264,599,1
6.21343,600,1
6.2138,601,1
6.21543,602,1
6.21549,603,1
6.21663,604,1
6.21911,605,1
6.21942,606,1
6.22093,607,1
6.22534,608,1
6.22596,609,1
6.2267,610,1
6.22966,611,1
6.22974,612,1
6.23484,613,1
6.2366,614,1
6.23963,615,1
6.24065,616,1
6.24347,617,1
6.2447,618,1
6.24555,619,1
6.2482,620,1
6.2493,621,1
6.25576,622,1
6.25585,623,1
6.25878,624,1
6.25986,625,1
6.26528,626,1
6.26801,627,1
6.26802,628,1
6.26813,629,1
6.26834,630,1
6.26981,631,1
6.27039,632,1
6.2729,633,1
6.27675,634,1
6.27712,635,1
6.27787,636,1
6.27919,637,1
6.28058,638,1
6.28135,639,1
6.28243,640,1
6.28436,641,1
6.28625,642,1
6.2885,643,1
6.2886,644,1
6.29002,645,1
6.29065,646,1
6.29097,647,1
6.29202,648,1
6.29217,649,1
6.29229,650,1
6.29314,651,1
6.29315,652,1
6.2963,653,1
6.29841,654,1
6.29977,655,1
6.29987,656,1
6.3007,657,1
6.30469,658,1
6.30495,659,1
6.30562,660,1
6.30591,661,1
6.30701,662,1
6.30708,663,1
6.30812,664,1
6.31014,665,1
6.31276,666,1
6.31519,667,1
6.31908,668,1
6.31979,669,1
6.32581,670,1
6.32634,671,1
6.3313,672,1
6.33413,673,1
6.3346,674,1
6.3347,675,1
6.33513,676,1
6.33627,677,1
6.33947,678,1
6.33964,679,1
6.3417,680,1
6.34271,681,1
6.34492,682,1
6.34862,683,1
6.34901,684,1
6.35219,685,1
6.35519,686,1
6.35525,687,1
6.35955,688,1
6.36423,689,1
6.36507,690,1
6.36557,691,1
6.36774,692,1
6.36903,693,1
6.37004,694,1
6.37043,695,1
6.37104,696,1
6.37197,697,1
6.37295,698,1
6.37418,699,1
6.3777,700,1
6.38203,701,1
6.38342,702,1
6.38364,703,1
6.38599,704,1
6.38611,705,1
6.38852,706,1
6.38881,707,1
6.39052,708,1
6.39266,709,1
6.39302,710,1
6.39546,711,1
6.39774,712,1
6.40063,713,1
6.40205,714,1
6.40654,715,1
6.40675,716,1
6.40735,717,1
6.41507,718,1
6.416,719,1
6.42018,720,1
6.42218,721,1
6.42249,722,1
6.42502,723,1
6.42969,724,1
6.43046,725,1
6.4324,726,1
6.43245,727,1
6.43434,728,1
6.43565,729,1
6.43888,730,1
6.44023,731,1
6.44247,732,1
6.44433,733,1
