"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
330633141,1.50205761316872,33.272608937236,2.25931069490227,18.367923623623,11.1163097765805,0,1,28649,0,1064,0,0.0122690280233202
751073353,1.6981981981982,32.6432947680813,2.25558686937565,10.0592960725882,11.4458931963534,0,1,28566,44,808,276,0.0119891311476831
310355412,1.85972850678733,29.4940654703519,3.61773880942834,17.5809638261762,10.2358291867028,0,1,27870,0,973,0,0.00766881286535006
472494794,1.93449781659389,35.9728793086936,3.98192114005994,8.58171893663844,10.1040707759652,0,1,27048,248,859,259,0.00682915544076543
208408018,2.05020920502092,28.7476682022969,4.30367125844326,21.7616932917886,9.89498213664622,0,1,28017,0,1126,0,0.0125745536050616
551053345,2.08547008547009,33.1766034505497,3.64913038568127,25.3372680149146,10.8402401789084,0,1,27360,0,966,0,0.00656150320756504
682035704,2.10084033613445,30.8279320438168,3.85156086190181,15.4866584512482,9.76683472205317,0,1,29040,0,1120,0,0.00398786405669678
889410092,2.11016949152542,33.3798282681323,2.27611911779006,14.0263939483909,9.34311919983249,0,1,28124,0,854,0,0.00524780728301124
902253724,2.1491935483871,34.048033941319,1.81287885456111,8.87496525124067,9.64441758295531,0,1,28022,3,829,41,0.0265113505173381
876989598,2.18018018018018,34.7458613259376,2.91331715841058,10.9428576843821,13.1107766005478,0,1,29410,78,827,141,0.00706078783534449
316030740,2.184375,33.1926403203308,3.15316536450752,7.32722393965009,10.52604375112,0,1,5658,18507,1,1253,0.0132649659813818
675017068,2.22727272727273,32.2795115438455,2.19964234972392,17.2172971005292,10.8801535515217,0,1,28194,0,940,0,0.00651184377366904
348242221,2.31188118811881,32.0549585474773,2.99582003600265,12.2349713922578,11.3716296268025,0,1,28899,0,976,0,0.00481343542885203
920314279,2.33179723502304,29.9097986123443,3.39253674980095,26.3246334985317,9.43008049319218,0,1,28075,0,982,0,0.00897155906189698
72308577,2.33783783783784,35.8370618331195,1.06174096480298,20.2175818531547,9.11145546448333,0,1,28307,0,1038,0,0.0243397061869979
727016659,2.34016393442623,33.9530681440661,4.551380010098,25.309368695634,13.6702338615439,0,1,29420,0,1053,0,0.00570332731191672
685940793,2.34905660377358,32.5012126314663,3.69694248197683,19.657843862516,9.79636955008811,0,1,29295,0,924,0,0.00606527936578951
808123148,2.34934497816594,32.1480378660202,3.22648009092018,25.2163252796386,11.4143215300196,0,1,28709,0,812,0,0.0133786407063376
733621908,2.35833333333333,31.9988507360548,1.8789439680143,22.0227594770816,10.3369019837884,0,1,29486,0,939,0,0.0202391809159156
956455071,2.36363636363636,27.9393163273541,4.89329051230968,24.8857654944901,13.1715233483083,0,1,29326,0,995,0,0.014653038739465
