"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
180098301,1.37109375,31.6951129678475,2.30386846932819,19.5848750565557,11.8504111741143,0,1,29781,0,941,0,0.00449846420251526
613696845,1.56585365853659,30.7001824701259,2.98997274403018,28.4664889509577,10.0482557507031,0,1,28477,0,909,0,0.0056776312902637
739779295,1.75,32.0911103777533,3.23924253906716,18.5840368844691,9.9634080575215,0,1,28955,0,955,0,0.00598395060726068
147562638,1.75536480686695,32.6120235460156,4.66728416942571,17.9288378408284,11.0824444569048,0,1,28713,0,1008,0,0.0106795049660214
983241206,1.77310924369748,33.0366456458456,2.91991620926932,17.0395966759456,10.6236125023613,0,1,28586,0,933,0,0.0034924534146413
346302536,1.78099173553719,33.0449358068501,1.34435781660565,15.2750833928237,12.2776762670124,0,1,28659,0,969,0,0.0103741267806864
989460640,1.90366972477064,33.6416633363421,2.96667799914343,24.8943729392726,9.36196525692021,0,1,29491,0,928,0,0.0142243786772795
747594704,1.91666666666667,29.852070238663,4.2778722913688,22.6783961153555,10.6935049094867,0,1,29243,0,1058,0,0.0131909555665517
548521446,1.94533762057878,35.4489683498811,2.94920392477407,5.40830207195889,9.28098695720431,0,1,5255,19316,258,1165,0.00265611149702855
829723383,1.95215311004785,30.4341772365925,3.19290576795626,24.2500895536146,11.0749659260262,0,1,27915,0,842,0,0.00792373832695927
190229150,1.98206278026906,30.2065536646887,1.67272423665892,4.45586334795552,10.0561843231232,0,1,28607,496,832,219,0.00716030547765785
244561148,1.98660714285714,32.9259390618811,4.62416085931469,15.8193393687242,11.7189404045562,0,1,28414,0,1074,0,0.0108136966054976
719567554,1.99568965517241,29.7387256155139,4.10397526066916,7.86091393256695,9.80667584298314,0,1,25956,2071,998,134,0.0157129322135716
487048148,2.04301075268817,31.0331595028335,4.45434527533857,8.35897059181061,10.5675958626124,0,1,1433,24782,0,1174,0.0105869234011764
496521714,2.04887218045113,35.3003997554538,2.85927716442989,10.3097651888691,13.7173515793843,0,1,13350,12235,28,1280,0.00233054943310158
116599578,2.04954954954955,28.5496205474325,3.11342476507301,24.3490562544546,12.3614791562925,0,1,29275,0,965,0,0.0102300983906008
704373979,2.06140350877193,34.2754281664197,3.72510260255996,14.5661049986515,8.80145051479422,0,1,28040,0,1009,0,0.00852370177842603
161290425,2.07488986784141,28.9793241775614,1.73961650885528,18.3012715458588,9.15794391542682,0,1,27206,0,932,0,0.00455637388170032
373496924,2.09842519685039,30.9330979975012,1.70210223986022,5.27520501116143,10.3918852647024,0,1,13423,10419,2,992,0.00420408973255632
134980359,2.1063829787234,34.8565701757486,3.98865956230815,6.51151688115506,9.20626950455232,0,1,12882,10768,583,340,0.00580680459506224
664155966,2.13004484304933,31.784286348105,3.95764629522079,16.7742190484732,11.3771079629948,0,1,29194,0,1068,0,0.00318764778566324
420049920,2.13284132841328,32.9607081320338,2.57993381287197,5.87678884521967,9.69229862958763,0,1,3319,23293,3,1096,0.00856280447471337
621136218,2.13888888888889,28.2930340133526,3.05100136325998,18.4513584073586,12.4206182290458,0,1,28712,0,918,0,0.0105946229818318
940762263,2.16267942583732,31.4450266553465,2.51879333346263,9.20814363881248,10.3669701379912,0,1,28061,33,943,89,0.00595113605709085
88185992,2.16509433962264,29.3021443287395,2.66378690286938,11.7140664324313,11.4085733945921,0,1,27724,0,916,0,0.0142785667865263
777692765,2.16666666666667,38.8000566214865,2.24003838661713,17.4948536073339,13.1037829361887,0,1,29830,0,1171,0,0.0147422972805765
269866760,2.18072289156627,36.528075773539,3.29100028023837,25.8840937821277,11.1615230365931,0,1,29815,0,973,0,0.00437851226622031
409822149,2.18859649122807,29.6350542649127,1.55651430421081,20.1623630680745,9.62688475318687,0,1,28063,0,897,0,0.0134850658562151
444879978,2.2152466367713,30.6134732968516,2.97967435739998,27.6560186260269,10.6623942634994,0,1,28538,0,974,0,0.00747134308597304
174809976,2.21739130434783,32.9952675234167,4.52104406143426,18.5538997254998,13.5306270381989,0,1,28934,0,1117,0,0.00936304502217514
850463381,2.22,32.2180031382648,2.14292854706705,23.8853566137951,9.86123881734997,0,1,27553,0,939,0,0.0164706929053551
601239755,2.22466960352423,31.1808002487961,1.19048273749416,26.5245464213191,10.6648920453027,0,1,28717,0,785,0,0.00868027894579427
825230976,2.23622047244094,30.5849112066608,3.2731944743646,2.59170127998218,5.58812159901214,0,1,329,27346,0,886,0.00607287374868306
188570107,2.24401913875598,32.0437922610606,1.54741783810059,24.9848116095766,11.4056286695603,0,1,28195,0,836,0,0.0114059557170476
33876754,2.24786324786325,32.25992344999,1.02940251975383,24.7431956735322,9.71691211213844,0,1,26643,0,1005,0,0.0188649255568346
387812308,2.27522935779817,33.1553288253118,1.22260278083146,23.3278045080003,8.9891282949579,0,1,28396,0,951,0,0.00719865740542116
829196399,2.28,30.9058284452881,1.73742877926242,28.3304931947148,9.38598733071499,0,1,29056,0,1109,0,0.00981473033399465
285747897,2.28395061728395,31.4872300773273,2.3957069152742,5.95038853333597,10.7393102061375,0,1,8356,18048,181,1016,0.0079179372811951
264683106,2.29487179487179,30.0290418780604,2.15730667497638,16.2904316593125,9.03402781091765,0,1,28852,0,1078,0,0.00572616069534707
892977483,2.29963898916967,32.8345641055793,3.02754201694405,4.03559592665944,8.29144619503304,0,1,5248,18561,5,1245,0.00671384230481343
899704338,2.3125,30.5076760319348,3.31472541081667,12.7116528526345,11.2567816178512,0,1,28628,0,1001,0,0.00419152541072725
516601162,2.32467532467532,32.4067844573728,3.09434949587689,28.2212494134983,10.2113526008371,0,1,27573,0,1116,0,0.00376778177332396
