"seed","dist","mu","s","t","tend","d","a","wt_cells","mt_cells","wt_clones","mt_clones","weight"
473492065,1.98173515981735,31.4116964650236,2.76410726539691,14.9373334493003,8.4898165565616,0,1,27980,0,950,0,0.00456124435006714
167334657,2.22775800711744,27.77606242569,2.89391585909992,8.33442749987458,11.359401481873,0,1,3304,22393,0,1095,0.00505670818855928
573324919,2.25,30.2703595253555,1.88342697951143,24.5942086620352,10.0928111123655,0,1,28138,0,998,0,0.00790546577582091
446732877,2.29257641921397,35.654863061337,2.60114479684474,19.3808555863242,10.0324633221225,0,1,27959,0,1106,0,0.00968449916469612
870653049,2.3348623853211,28.2567221266439,2.37110660168451,10.8516499029115,10.7027559969581,0,1,27984,0,767,0,0.00578554495553275
641646634,2.36238532110092,31.3462651612623,1.51691800723681,26.1291799772852,11.3668523243166,0,1,28451,0,922,0,0.010559520669123
219662943,2.37974683544304,31.7406429705726,4.5886250227665,28.8038365047029,9.17920048883481,0,1,27377,0,850,0,0.0140330848686299
506273462,2.47619047619048,35.5413072279518,3.71588238389545,12.5964160036737,9.68610609997753,0,1,29355,0,1193,0,0.00934588031278367
859255014,2.49586776859504,32.1175491289187,3.55205192802238,15.3427126189063,10.7767633146409,0,1,28382,0,922,0,0.00257262374504915
444690962,2.5063829787234,32.7663091123583,3.1609533521254,17.9462055145461,13.9315130008337,0,1,27985,0,915,0,0.0074482945906045
214334261,2.53211009174312,29.3647074579511,2.81412708704959,21.1399930073602,10.5802524357891,0,1,28365,0,846,0,0.00438753602715303
853330370,2.57073170731707,31.79592015055,2.06632356580761,24.5958831593222,10.4773613888637,0,1,29309,0,892,0,0.00848510137618303
363030247,2.61965811965812,27.71883804238,2.75078853984042,11.4382558978815,11.2591474306224,0,1,27128,0,900,0,0.010189266999947
986848027,2.63135593220339,32.1849296996692,3.43093704324453,3.12893087792986,6.00202084629197,0,1,167,26637,0,848,0.00748525883174894
744080428,2.69266055045872,36.2754620385832,1.62365177206025,15.6076702291695,10.2991552978013,0,1,28652,0,1025,0,0.00373621217009097
798199927,2.708,33.4541144587862,4.92010923159902,9.106645731148,10.4293704341866,0,1,24940,760,796,244,0.0156193775659011
752177119,2.77828054298643,27.1117430702599,3.28700404003525,17.1803090060328,9.68465853986174,0,1,27526,0,787,0,0.00959568597458926
478566733,2.79126213592233,32.4399241761519,3.48840807436319,17.0118647150456,10.5157965360249,0,1,27829,0,933,0,0.00466098890279492
450047217,2.8008658008658,32.0494284955432,3.36637257749805,17.254245279152,11.664729038385,0,1,29238,0,968,0,0.00321899546099275
841772305,2.81566820276498,35.0739689476154,3.26814426354868,26.147728601834,9.59015062926894,0,1,26562,0,945,0,0.00960945390562363
142394389,2.82027649769585,38.2969819871057,3.0293863352429,9.05927925849788,10.7526680817615,0,1,27934,19,988,176,0.00319654523497225
792217399,2.84259259259259,35.1890105128611,2.47508625165747,25.518895767626,10.3651590789736,0,1,27604,0,1059,0,0.00706644077806775
433427656,2.84285714285714,29.2338071139617,2.02392453085808,3.67611033553626,8.18113954015445,0,1,3567,22530,1,1271,0.0155693383700378
739778143,2.85169491525424,28.8517709285821,4.10070962255379,19.8774965929228,10.3012200574385,0,1,28459,0,914,0,0.010501993014146
603978926,2.87111111111111,30.7006381038104,3.65933929268171,1.22112632900983,4.70883081785549,0,1,5,28326,0,849,0.0237710434042541
489561633,2.87671232876712,28.964112732747,3.1704230421859,19.979949218795,10.2740943182816,0,1,26177,0,779,0,0.00945362492337028
96217333,2.88725490196078,29.361458114112,1.90367517524392,14.7048461834759,9.527061021168,0,1,28229,0,906,0,0.00451246925640078
188823378,2.90322580645161,34.1626947151276,1.91088811458882,21.0502857096784,10.1650850786187,0,1,27490,0,1040,0,0.0117574494845277
936297999,2.94090909090909,28.8942516328306,2.8285607742764,14.9669378697218,9.69778238457219,0,1,27845,0,856,0,0.00798510501951689
527032560,2.98611111111111,36.3801581869932,4.70340330982398,20.0979868431851,9.15359775191904,0,1,28396,0,966,0,0.00655623734553896
113479683,3.00448430493274,36.8340122045805,1.52349838779653,6.90963062251893,12.3362816022111,0,1,25835,2593,1014,54,0.0187967324696602
940477099,3.01777777777778,27.5487383176378,2.83151948452578,16.1720715625546,11.5443068586834,0,1,28415,0,817,0,0.00503617938370787
326403403,3.02032520325203,32.5627196161225,1.64855878239793,19.9753322454668,10.108431071665,0,1,27135,0,958,0,0.00575570058214385
254679558,3.04035874439462,32.4816222501345,4.88934429679965,16.121729721003,9.18515242831683,0,1,28568,0,924,0,0.0162537048917977
260314960,3.08411214953271,26.5898754504613,2.37865497168692,13.5276043497047,10.438339871755,0,1,27061,0,834,0,0.0120322565379558
263366095,3.16431924882629,28.3201101261302,3.29088009734148,16.1519354101325,11.7289447677947,0,1,27373,0,915,0,0.00623452430369972
881575368,3.17226890756303,32.8297117848634,1.42876735808211,10.4554789474915,11.1170850148838,0,1,28119,1,844,129,0.00536678935106527
344245071,3.18367346938776,34.9652067891531,4.38151225237949,16.0947847358014,11.4237843093628,0,1,27451,0,872,0,0.0073256674642041
527800560,3.19900497512438,32.4235534453349,4.73459849227681,9.89885798691883,11.2795778958743,0,1,27807,176,844,172,0.00713990237751987
972536748,3.21698113207547,34.1988538218315,1.80395524135926,20.158523089101,9.34571341660387,0,1,26998,0,851,0,0.00681065849626137
466729593,3.22815533980583,27.2820126305287,2.21742505020377,17.4868064024209,11.0642475290459,0,1,28987,0,881,0,0.00538868822921011
615773724,3.24311926605505,34.5181885713793,2.61529429144004,14.6764184625817,11.7721412507987,0,1,26233,0,1174,0,0.00604030616806331
303730680,3.28301886792453,31.0550623111218,2.4198524671309,9.3852816801415,11.7773467907413,0,1,28090,191,879,157,0.00417546922542045
588602864,3.2880658436214,34.4375611069619,2.56676769566323,16.6213488940158,10.4992604228862,0,1,28495,0,827,0,0.00800216720972953
190461956,3.31472081218274,34.2439151367763,3.17434461387912,25.7836686713917,11.2249891160039,0,1,28981,0,1117,0,0.0050653669354575
110979200,3.33009708737864,28.921801133809,2.6452136986905,23.1576315639925,10.7063613442881,0,1,28836,0,881,0,0.00745571598264894
