"epsilion"
1626.94191660305
1278.63638302686
1090.94912805318
880.270412998188
642.81101421802
442.18208918951
387.832438045092
345.666023785966
315.122198519876
291.437814979457
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
